Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;108;0;0;0;0;0;108;0;0;0;0;1;1;110;3;0;-69;-46;0;0;10;0;-101;8;0;8;0;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;44440;93;0;15;0;0;0;108;0;0;0;0;-2;-2;106;0;0;-34;-62;0;0;0;0;-96;10;0;10;0;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;44440;58;0;49;0;0;0;107;0;0;0;0;13;13;120;0;0;-32;-78;0;0;0;1;-111;9;0;9;0;0;9;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44440;104;0;0;0;0;0;104;0;0;0;0;-8;-8;96;1;0;-79;-47;0;0;39;-4;-90;5;0;5;0;0;5;0
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;S4;I;2;FLORIANOPOLIS;SC;44440;0;0;0;0;103;0;103;0;0;0;0;0;0;103;0;4;-13;-73;-5;0;7;0;-80;23;0;23;-3;0;20;0
RAPIDIUM SCMEPP - PRUDENCIAL;1000085575;n1;S5;I;2;TOLEDO;PR;44440;90;0;10;0;0;0;100;0;-6;0;0;-4;-11;90;0;27;0;-86;-7;0;0;0;-67;23;0;23;-7;0;16;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E DO CONDOMÍNIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;44440;85;0;15;0;0;0;100;0;0;0;0;-1;-1;99;2;15;-59;-46;0;0;4;0;-85;14;0;14;0;0;14;-7
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;44440;72;0;25;0;0;0;98;0;0;0;0;16;16;113;0;0;-28;-52;0;0;5;-5;-81;32;0;32;0;0;32;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;S5;I;2;JUIZ DE FORA;MG;44440;86;0;10;0;0;0;96;0;0;0;0;0;0;96;0;0;-58;-24;1;0;0;0;-83;13;0;13;0;0;13;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI;6369729;b3S;S5;I;2;OTACILIO COSTA;SC;44440;94;0;1;0;0;0;95;-13;0;0;0;-5;-18;77;0;0;-20;-57;0;0;17;1;-61;16;0;16;0;0;16;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;44440;92;0;2;0;0;0;94;0;0;0;0;1;1;95;0;0;-67;-59;0;0;39;-1;-89;6;0;6;0;0;6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;92;0;0;0;0;0;92;0;0;0;0;-25;-25;68;0;0;-45;-86;0;0;22;0;-110;-42;0;-42;0;0;-42;0
DIBRAN DTVM LTDA - PRUDENCIAL;1000083845;n2;S4;I;2;SAO PAULO;SP;44440;0;0;46;4;41;0;92;0;0;0;0;0;0;92;6;0;-216;-587;-5;0;0;-3;-804;-712;0;-712;0;0;-712;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;27;0;64;0;0;0;91;0;0;0;0;0;0;91;11;0;-73;-56;0;0;13;0;-106;-14;0;-14;0;0;-14;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;S5;I;2;SAPUCAIA DO SUL;RS;44440;75;0;12;0;0;0;87;0;0;0;0;0;0;87;0;0;-46;-32;0;0;0;-1;-80;7;0;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;S5;I;2;CARANDAI;MG;44440;79;0;7;0;0;0;86;0;0;0;0;2;2;87;0;0;-32;-34;0;0;0;0;-67;21;0;21;0;0;21;-11
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;44440;56;0;29;0;0;0;85;0;0;0;0;-2;-2;83;173;0;-65;-48;-7;0;1;0;55;138;0;138;-41;0;96;-17
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;S5;I;2;MAUA;SP;44440;76;0;8;0;0;0;85;0;0;0;0;-9;-9;76;0;0;-89;-53;1;0;0;0;-143;-67;0;-67;0;0;-67;0
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n4;;I;2;TERESINA;PI;44440;83;0;0;0;0;0;83;0;0;0;0;-3276;-3276;-3193;33029;0;-8034;-9478;-10162;0;6693;-1720;10328;7135;0;7135;0;0;7135;0
CAPTALYS DTVM - PRUDENCIAL;1000085544;n2;S4;I;2;SAO PAULO;SP;44440;0;0;83;0;0;0;83;0;0;0;0;0;0;83;723;0;0;-652;-52;0;0;-2;18;101;0;101;-40;0;60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90560434;b3S;S5;I;2;CACHOEIRINHA;RS;44440;83;0;0;0;0;0;83;0;0;0;0;4;4;87;0;0;-7;-62;0;0;0;-2;-72;16;0;16;0;0;16;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;44440;54;0;28;0;0;0;82;-6;0;0;0;2;-4;78;8;0;-23;-49;0;0;0;-2;-66;12;0;12;-2;0;10;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;S5;I;2;CURITIBA;PR;44440;76;0;3;0;0;0;78;0;0;0;0;4;4;82;0;0;0;-39;0;0;3;0;-37;46;0;46;0;0;46;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;71;0;6;0;0;0;77;0;0;0;0;-2;-2;75;0;0;-49;-34;0;0;6;0;-77;-3;0;-3;0;0;-3;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO – CREDCOOPE;8931800;b3S;S5;I;2;ITAPISSUMA;PE;44440;76;0;0;0;0;0;76;0;0;0;0;-6;-6;70;0;0;-60;-41;0;0;6;0;-96;-26;0;-26;0;0;-26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18340695;b3S;S5;I;2;JUIZ DE FORA;MG;44440;71;0;2;0;0;0;72;0;0;0;0;0;0;72;0;0;-30;-34;0;0;0;0;-65;8;0;8;0;0;8;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;44440;71;0;0;0;0;0;71;0;0;0;0;137;137;208;0;0;-40;-58;-1;0;44;0;-55;153;0;153;0;0;153;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;62;0;8;0;0;0;70;0;0;0;0;25;25;95;0;0;-109;-53;0;0;112;-6;-56;39;0;39;0;0;39;0
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;69;0;0;0;69;0;0;0;0;0;0;69;5685;0;-1273;-695;-552;0;0;0;3165;3234;0;3234;-1414;0;1820;0
GIRO SCD - PRUDENCIAL;1000085496;n1;S5;I;2;CURITIBA;PR;44440;68;0;1;0;0;0;69;0;0;0;0;0;0;69;0;0;0;-14;-3;0;0;0;-17;52;0;52;-12;0;41;0
BROOKFIELD - PRUDENCIAL;1000080453;n2;S4;I;3;RIO DE JANEIRO;RJ;44440;0;0;68;0;0;0;68;0;0;0;0;0;0;68;40;0;-21;-408;-24;-14;387;-73;-112;-44;0;-44;0;0;-44;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;44440;64;0;4;0;0;0;68;0;0;0;0;-3;-3;65;0;0;0;-57;0;0;0;0;-57;8;0;8;0;0;8;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL;62605290;b3S;S5;I;2;POCOS DE CALDAS;MG;44440;59;0;6;0;0;0;66;0;0;0;0;-10;-10;56;0;0;-52;-21;1;0;0;0;-74;-18;0;-18;-2;0;-20;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;S5;I;2;SUMARE;SP;44440;59;0;6;0;0;0;65;0;0;0;0;0;0;65;0;0;-30;-30;0;0;0;0;-60;5;0;5;0;0;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;S5;I;2;SAO PAULO;SP;44440;59;0;5;0;0;0;64;0;0;0;0;-3;-3;61;0;0;-64;-22;0;0;0;0;-86;-25;0;-25;0;0;-25;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;61;0;1;0;0;0;63;0;0;0;0;-6;-6;57;0;0;0;-60;0;0;0;0;-60;-3;0;-3;0;0;-3;0
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;63;0;0;0;0;0;63;0;0;0;0;10;10;73;0;0;-102;-90;1;0;221;-34;-5;68;0;68;0;0;68;0
MAGNETIS DTVM  - PRUDENCIAL;1000085135;n2;S4;I;3;SAO PAULO;SP;44440;0;0;62;0;0;0;62;0;0;0;0;0;0;62;0;0;0;-230;-3;0;0;0;-233;-170;0;-170;0;0;-170;0
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;59;0;0;0;59;0;0;0;0;0;0;59;725;0;-155;-204;-73;0;232;-17;508;567;0;567;-367;0;200;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;S5;I;2;SAO GONCALO;RJ;44440;48;0;9;0;0;0;57;0;0;0;0;12;12;69;0;0;-32;-30;0;0;1;0;-62;7;0;7;0;0;7;0
PÓLOCRED SCMEPP LTDA. - PRUDENCIAL;1000083106;n1;S5;I;2;FLORIANOPOLIS;SC;44440;53;0;3;0;0;0;56;0;0;0;0;0;0;56;646;0;-93;-497;-26;0;0;-48;-18;38;0;38;0;0;38;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;S5;I;2;URUCANIA;MG;44440;55;0;0;0;0;0;55;0;0;0;0;3;3;58;3;0;-9;-33;0;0;0;0;-39;19;6;25;-1;0;24;0
RJI CTVM - PRUDENCIAL;1000082798;n2;S4;I;2;SALVADOR;BA;44440;0;0;54;0;0;0;54;0;0;0;0;41;41;95;4500;0;-942;-2626;-327;0;66;-1051;-379;-284;-1;-286;-355;0;-641;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;S5;I;2;VICOSA;MG;44440;53;0;0;0;0;0;53;0;0;0;0;-2;-2;51;0;0;-13;-15;0;0;0;0;-28;23;0;23;0;0;23;-12
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;S4;I;2;SAO PAULO;SP;44440;0;0;53;0;0;0;53;0;0;0;0;0;0;53;295;0;0;-537;-16;0;9;0;-249;-197;0;-197;0;0;-197;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;S5;I;2;IGACI;AL;44440;51;0;2;0;0;0;52;-8;0;0;0;-33;-41;11;0;4;-49;-62;0;0;0;0;-107;-95;0;-95;0;0;-95;0
TRINUS CAPITAL DTVM - PRUDENCIAL;1000084631;n1;S4;I;2;GOIANIA;GO;44440;0;0;52;0;0;0;52;0;0;0;0;0;0;52;2;0;-186;-544;-3;0;34;-4;-701;-649;0;-649;0;0;-649;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;S5;I;2;VOTORANTIM;SP;44440;50;0;1;0;0;0;52;0;0;0;0;-5;-5;47;0;0;-26;-16;0;0;2;-2;-42;5;0;5;0;0;5;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;48;0;2;0;0;0;50;0;0;0;0;2;2;52;0;0;-23;-24;0;0;7;0;-40;12;0;12;0;0;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;S5;I;2;MOGI DAS CRUZES;SP;44440;34;0;15;0;0;0;49;0;0;0;0;-26;-26;23;0;0;0;-21;0;0;0;0;-21;2;0;2;0;0;2;0
FACILICRED SCM LTDA - PRUDENCIAL;1000083041;n1;S5;I;2;CURITIBA;PR;44440;42;0;6;0;0;0;49;0;0;0;0;1;1;50;0;4;0;-43;-2;0;0;0;-42;8;0;8;-2;0;6;0
STARCRED SCD - PRUDENCIAL;1000085032;n1;S5;I;2;TAQUARA;RS;44440;41;0;7;0;0;0;48;0;0;0;0;-9;-9;39;0;8;0;-16;-2;0;0;-4;-15;24;0;24;-9;0;15;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;S5;I;2;UBA;MG;44440;48;0;0;0;0;0;48;0;0;0;0;-10;-10;38;0;0;-13;-28;0;0;0;0;-42;-4;0;-4;0;0;-4;0
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44440;10;0;38;0;0;0;48;-12;0;0;0;0;-12;36;0;0;0;-60;0;0;0;0;-60;-24;0;-24;0;0;-24;0
CEM SCMEPP - PRUDENCIAL;1000083326;n1;S5;I;2;JAU;SP;44440;45;0;2;0;0;0;48;0;0;0;0;-2;-2;46;0;11;-4;-41;-2;0;0;0;-36;9;0;9;-3;0;6;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;S5;I;2;PORTO ALEGRE;RS;44440;46;0;1;0;0;0;47;0;0;0;0;-73;-73;-26;0;0;-39;-31;0;0;0;0;-71;-97;0;-97;0;0;-97;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;S5;I;2;SAO GONCALO;RJ;44440;41;0;6;0;0;0;46;0;0;0;0;5;5;51;0;0;0;-41;0;0;0;0;-41;11;0;11;0;0;10;0
MULTICRED SCD - PRUDENCIAL;1000085355;n1;S5;I;2;SALVADOR;BA;44440;2;0;43;0;0;0;45;0;0;0;0;1;1;44;0;0;-44;-164;-2;0;0;0;-210;-166;0;-166;0;0;-166;0
PINTOS CFI - PRUDENCIAL;1000085142;n1;S5;I;2;TERESINA;PI;44440;79;0;-34;0;0;0;45;0;0;0;0;-16;-16;28;0;0;-113;-165;-6;0;0;0;-284;-255;0;-255;0;0;-255;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29985421;b3S;S5;I;2;VITORIA;ES;44440;39;0;5;0;0;0;44;0;0;0;0;-2;-2;42;1;0;-22;-31;0;0;9;0;-43;1;0;1;0;0;1;0
CENTRAL COOPERATIVA DE CRÉDITO NO ESTADO DO ESPÍRITO SANTO - CECOOP;5790149;b3C;S4;I;2;VITORIA;ES;44440;0;0;44;0;0;0;44;-28;0;0;0;0;-28;15;133;6;-135;-299;1;0;280;0;-15;0;0;0;0;0;0;0
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;S5;I;2;PONTA GROSSA;PR;44440;43;0;0;0;0;0;43;0;0;0;0;2;2;45;0;0;-35;-28;0;0;0;0;-64;-19;0;-19;0;0;-19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;S5;I;2;SAO PAULO;SP;44440;41;0;0;0;0;0;41;0;0;0;0;1;1;41;0;0;0;-31;0;0;0;0;-31;10;0;10;0;0;10;0
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;S4;I;2;SAO PAULO;SP;44440;0;0;41;0;0;0;41;0;0;0;0;0;0;41;81;0;-53;-111;-10;0;0;0;-93;-52;0;-52;0;0;-52;0
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;S5;I;2;SAO PAULO;SP;44440;0;0;41;0;0;0;41;0;0;0;0;-61;-61;-20;3091;1;-1470;-574;-300;0;0;-27;720;700;0;700;-332;0;368;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;S5;I;2;RIO BRANCO DO SUL;PR;44440;40;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;1;-45;0;0;0;0;-46;-6;0;-6;0;0;-6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.;968834;b3S;S5;I;2;CATALAO;GO;44440;40;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;-30;0;0;0;0;-31;10;0;10;0;0;10;0
LAR COOPERATIVA DE CRÉDITO - LAR CREDI;39343350;b3S;S5;I;2;MEDIANEIRA;PR;44440;11;0;28;0;0;0;38;-7;0;0;0;-22;-29;9;0;0;-22;-162;0;0;0;0;-184;-174;57;-117;0;0;-117;-31
BOM CRÉDITO SCMEPP LTDA. - PRUDENCIAL;1000083065;n1;S5;I;2;VOLTA REDONDA;RJ;44440;38;0;0;0;0;0;38;0;0;0;0;14;14;51;0;2;-4;-18;-1;0;0;-6;-27;25;0;25;0;0;25;0
BONUSPAGO SCD - PRUDENCIAL;1000085128;n1;S5;I;2;CASCAVEL;PR;44440;0;0;37;0;0;0;37;0;0;0;0;0;0;37;0;0;-88;-120;0;0;0;-2;-210;-173;0;-173;-2;0;-175;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN;27140946;b3S;S5;I;2;ITAPEMIRIM;ES;44440;20;0;17;0;0;0;37;0;0;0;0;1;1;38;0;0;-13;-28;0;0;0;0;-41;-3;-4;-7;0;0;-7;0
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;S4;I;2;RIO CLARO;SP;44440;0;0;0;0;37;0;37;0;0;0;0;0;0;37;0;0;-4;-67;-2;0;0;0;-72;-36;0;-36;0;0;-36;0
ÍNDIGO INVESTIM DTVM - PRUDENCIAL;1000083924;n2;S4;I;2;SAO PAULO;SP;44440;0;0;36;0;0;0;36;0;0;0;0;-418;-418;-382;5947;0;-575;-3246;-495;-94;100;-529;1109;727;0;727;-442;-242;43;0
UP.P SEP - PRUDENCIAL;1000085087;n1;S5;I;2;SAO PAULO;SP;44440;0;0;35;0;0;0;35;0;0;0;0;0;0;35;451;0;-330;-181;-45;0;0;-269;-373;-339;0;-339;2;0;-337;0
CREDILON SCM REG. LONDRINA LTD - PRUDENCIAL;1000083120;n1;S5;I;2;LONDRINA;PR;44440;31;0;0;0;0;0;31;0;0;0;0;-32;-32;1;2;0;-51;-16;-2;0;0;0;-66;-67;0;-67;0;0;-67;0
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;S4;I;2;SAO PAULO;SP;44440;0;0;31;0;0;0;31;0;0;0;0;0;0;31;949;0;-361;-373;-65;0;0;0;150;181;0;181;-75;0;106;0
COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP;10548608;b3S;S5;I;2;ILHEUS;BA;44440;31;0;0;0;0;0;31;0;0;0;0;0;0;30;0;0;-8;-21;0;0;0;0;-29;2;0;2;0;0;2;0
MAGLIANO S.A. CTVM - PRUDENCIAL;1000082839;n2;S4;I;2;SAO PAULO;SP;44440;0;0;30;0;0;0;30;0;0;0;0;0;0;30;0;0;-403;-457;-1;0;1;-29;-890;-861;0;-861;0;0;-861;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES;3219207;b3S;S5;I;2;BOTUCATU;SP;44440;28;0;1;0;0;0;29;0;0;0;0;0;0;29;0;0;0;-17;0;0;0;0;-17;11;0;11;0;0;11;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20833992;b3S;S5;I;2;BELO HORIZONTE;MG;44440;28;0;0;0;0;0;28;0;0;0;0;1;1;30;0;0;0;-19;0;0;2;-4;-22;8;0;8;0;0;8;0
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI;57987273;b3S;S5;I;2;RIBEIRAO PRETO;SP;44440;27;0;1;0;0;0;27;0;0;0;0;1;1;27;0;0;-19;-9;0;0;0;0;-27;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4158581;b3S;S5;I;2;JUIZ DE FORA;MG;44440;27;0;0;0;0;0;27;0;0;0;0;-1;-1;26;0;0;-1;-33;0;0;1;0;-33;-7;0;-7;0;0;-7;0
WORK SCD - PRUDENCIAL;1000085276;n1;S5;I;2;SAO PAULO;SP;44440;10;0;14;0;0;0;24;0;0;0;0;0;0;24;0;0;-137;-191;-2;0;0;0;-330;-305;0;-305;0;0;-305;0
CREDIHOME SCD - PRUDENCIAL;1000085403;n1;S5;I;2;SAO PAULO;SP;44440;0;0;24;0;0;0;24;0;0;0;0;0;0;24;0;0;0;-91;-1;0;0;0;-92;-68;0;-68;0;0;-68;0
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;23;0;0;0;23;0;0;0;0;0;0;23;196;0;-71;-95;-10;0;0;0;20;44;8;52;-21;0;31;0
COOPERATIVA DE CRÉDITO UNICOPER;977212;b3S;S5;I;2;SAO PAULO;SP;44440;14;0;9;0;0;0;23;0;0;0;0;1;1;24;0;0;0;-52;0;0;0;0;-52;-29;0;-29;0;0;-29;0
N26 SCD - PRUDENCIAL;1000085623;n1;S5;I;2;SAO PAULO;SP;44440;0;0;22;0;0;0;22;0;0;0;0;0;0;22;0;0;-956;-620;-1;0;0;0;-1577;-1555;0;-1555;0;0;-1555;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;S5;I;2;UBERLANDIA;MG;44440;21;0;0;0;0;0;21;0;0;0;0;0;0;22;28;0;0;-28;-4;0;1;-4;-7;15;0;15;-6;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71502181;b3S;S5;I;2;BELO HORIZONTE;MG;44440;18;0;2;0;0;0;20;0;0;0;0;0;0;20;1;0;0;-18;0;0;0;0;-17;3;0;3;0;0;3;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FÁBRICA DE CIMENTO VOTORAN;45421856;b3S;S5;I;2;VOTORANTIM;SP;44440;19;0;0;0;0;0;19;0;0;0;0;-21;-21;-2;0;0;-40;-15;0;0;0;0;-55;-56;0;-56;0;0;-56;0
DMCARD SCD - PRUDENCIAL;1000085166;n1;S5;I;2;SAO JOSE DOS CAMPOS;SP;44440;0;0;19;0;0;0;19;0;0;0;0;0;0;19;0;0;0;-103;1;0;0;0;-104;-85;0;-85;0;0;-85;0
