Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;202;0;2739;2940
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;112;0;2822;2934
NUMBER ONE SCC LTDA. - PRUDENCIAL;1000081988;n2;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;834;834;0;2090;2924
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;96;0;2821;2917
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;137;0;2684;2821
REAG DTVM - PRUDENCIAL;1000085111;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1230;1230;0;1585;2816
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;2772;2793
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;429;429;0;2340;2769
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;72;0;2694;2767
RAPIDIUM SCMEPP - PRUDENCIAL;1000085575;n1;S5;I;2;TOLEDO;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;920;920;0;18;937;0;1803;2741
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL;62605290;b3S;S5;I;2;POCOS DE CALDAS;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;196;0;2543;2739
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;S4;I;2;CURITIBA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;839;839;0;1899;2738
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;181;0;2494;2674
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1364;1364;0;1305;2669
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E DO CONDOMÍNIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;198;0;2451;2650
CPCI - CIA CRED IMOBILIARIO - PRUDENCIAL;1000080972;n1;S5;I;2;PORTO ALEGRE;RS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;409;409;0;1372;1781;0;857;2638
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;0;2129;2479
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1527;1527;0;927;2453
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;S5;I;2;MARICA;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;252;0;2138;2390
GOOD CC - PRUDENCIAL;1000084521;n2;S4;I;2;PORTO ALEGRE;RS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;316;0;2060;2377
BRCARD SCD - PRUDENCIAL;1000085159;n1;S5;I;2;CALDAS NOVAS;GO;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;179;0;2175;2354
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;S5;I;2;JUIZ DE FORA;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279;279;0;2068;2346
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;S4;I;2;SAO JOSE DOS PINHAIS;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;462;462;0;1855;2316
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;S5;I;2;BELO HORIZONTE;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;76;0;2227;2302
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1192;1192;0;1095;2288
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347;347;0;1931;2278
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;184;0;2070;2254
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;S5;I;2;SAPUCAIA DO SUL;RS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;92;0;2137;2229
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;S4;I;2;JOACABA;SC;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;615;615;0;1602;2217
SADOC CC - PRUDENCIAL;1000084758;n2;S5;I;2;FORTALEZA;CE;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;185;0;1963;2148
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;S4;I;2;ARARAS;SP;44440;0;0;0;0;0;1203;1203;0;0;0;0;0;0;0;0;1203;0;234;1438;0;645;2082
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;0;2050;2081
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;S4;I;2;MANAUS;AM;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;424;0;1650;2074
LAMARA SCD - PRUDENCIAL;1000084394;n1;S5;I;2;FORTALEZA;CE;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;495;495;0;1577;2072
FINANCRED SCMEPP LTDA. - PRUDENCIAL;1000084679;n1;S5;I;2;CAMPO GRANDE;MS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;242;0;1767;2009
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;S5;I;2;BAURU;SP;44440;0;0;0;232;0;0;232;0;0;0;0;0;0;0;184;416;0;300;716;0;1290;2006
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.;88043187;b3S;S5;I;2;CANOAS;RS;44440;0;0;0;290;0;0;290;0;0;0;0;0;0;0;0;290;0;58;348;0;1579;1927
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;S5;I;2;CARANDAI;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;137;0;1754;1890
CREDIHOME SCD - PRUDENCIAL;1000085403;n1;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;1868;1881
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO – CREDCOOPE;8931800;b3S;S5;I;2;ITAPISSUMA;PE;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;85;0;1771;1855
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;S5;I;2;PORTO ALEGRE;RS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;1747;1836
VIPS CC LTDA. - PRUDENCIAL;1000082444;n2;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;280;0;1476;1757
CREDIFIT SCD - PRUDENCIAL;1000085465;n1;S5;I;2;SALVADOR;BA;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;105;0;1573;1678
STARCRED SCD - PRUDENCIAL;1000085032;n1;S5;I;2;TAQUARA;RS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;0;1623;1662
BULLLA SEP - PRUDENCIAL;1000084985;n1;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;356;0;1306;1661
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;S5;I;2;UBERLANDIA;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;867;867;0;778;1645
PROSEFTUR CC - PRUDENCIAL;1000085795;n2;S4;I;2;JUNDIAI;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;629;629;0;1008;1637
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN;27140946;b3S;S5;I;2;ITAPEMIRIM;ES;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;116;0;1508;1624
ATLANTA SCM LTDA - PRUDENCIAL;1000083034;n1;S5;I;2;PASSOS;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;1594;1607
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;S5;I;2;SUMARE;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;0;1562;1601
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;S5;I;2;CURITIBA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;205;0;1376;1581
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;S5;I;2;MOGI DAS CRUZES;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;0;1535;1572
NGO ASSOCIADOS CC LTDA. - PRUDENCIAL;1000082152;n2;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550;550;0;999;1548
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;399;0;1144;1543
AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL;1000084590;n2;S5;I;2;CURITIBA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;358;0;1175;1533
ID CTVM - PRUDENCIAL;1000085582;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;0;1333;1533
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;S5;I;2;URUCANIA;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;228;0;1295;1522
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;I;2;AMERICANA;SP;44440;0;0;0;0;1;0;1;0;0;0;0;0;0;0;119;120;0;110;230;0;1279;1509
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;0;1431;1500
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;S5;I;2;VICOSA;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;116;0;1365;1481
LUMINA CC - PRUDENCIAL;1000082310;n2;S5;I;2;SALVADOR;BA;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;235;0;1230;1465
DELCRED SCD - PRUDENCIAL;1000085393;n1;S5;I;2;ARACAJU;SE;44440;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;20;22;0;1435;1457
EGONCRED SCMEPP LTDA. - PRUDENCIAL;1000084428;n1;S5;I;2;CAMPINAS;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;458;458;0;936;1394
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;S5;I;2;SAO GONCALO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;94;0;1294;1388
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI;6369729;b3S;S5;I;2;OTACILIO COSTA;SC;44440;0;0;0;704;0;0;704;0;0;0;0;0;0;0;0;704;0;16;720;0;663;1383
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;S5;I;2;RIO BRANCO DO SUL;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;1337;1382
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;S5;I;2;UBA;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;0;1332;1366
VNK SCMEPP - PRUDENCIAL;1000084404;n1;S5;I;2;FORTALEZA;CE;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;217;0;1149;1366
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;226;0;1119;1344
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;155;0;1176;1330
DMCARD SCD - PRUDENCIAL;1000085166;n1;S5;I;2;SAO JOSE DOS CAMPOS;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;1287;1311
GIRO SCD - PRUDENCIAL;1000085496;n1;S5;I;2;CURITIBA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;0;1239;1309
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;S4;I;2;PORTO ALEGRE;RS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393;393;0;910;1303
ZIPDIN SCD - PRUDENCIAL;1000085221;n1;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;160;0;1142;1302
CAPITAL CONSIG SCD - PRUDENCIAL;1000085599;n1;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263;263;0;989;1252
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI;57987273;b3S;S5;I;2;RIBEIRAO PRETO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;125;0;1046;1171
ICARO CC LTDA - PRUDENCIAL;1000082190;n2;S5;I;2;CURITIBA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;177;0;979;1156
HEMERA DTVM - PRUDENCIAL;1000085685;n2;S4;I;2;CURITIBA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;59;0;1050;1109
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;146;0;940;1087
WORK SCD - PRUDENCIAL;1000085276;n1;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;165;0;904;1069
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;S5;I;2;SAO GONCALO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;129;0;932;1061
COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP;10548608;b3S;S5;I;2;ILHEUS;BA;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;53;0;1003;1056
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;0;1009;1047
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29985421;b3S;S5;I;2;VITORIA;ES;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;37;0;1007;1044
COOPERATIVA DE CRÉDITO UNICOPER;977212;b3S;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;1039;1043
EMCASH SERVICOS FINANCEIROS SEP - PRUDENCIAL;1000085283;n1;S5;I;2;BELO HORIZONTE;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;0;990;1021
FIDO SEP - PRUDENCIAL;1000085609;n1;S5;I;2;BRASILIA;DF;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;1000
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;S5;I;2;CURITIBA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;980;994
GERU SCD - PRUDENCIAL;1000085290;n1;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;991;992
FACILICRED SCM LTDA - PRUDENCIAL;1000083041;n1;S5;I;2;CURITIBA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;958;964
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;S5;I;2;VOTORANTIM;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;41;0;919;960
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18340695;b3S;S5;I;2;JUIZ DE FORA;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;137;0;820;957
CEM SCMEPP - PRUDENCIAL;1000083326;n1;S5;I;2;JAU;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;942;955
FIDD DTVM - PRUDENCIAL;1000085458;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713;713;0;212;925
OPUS PLATAFORMA DIGITAL SCD - PRUDENCIAL;1000085740;n1;S5;I;2;MARINGA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;0;894;912
HARMONIA DTVM - PRUDENCIAL;1000085568;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63;0;848;911
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;S4;I;2;MARINGA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;118;0;784;902
AZUMI DTVM PRUDENCIAL;1000085719;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;81;0;816;897
CONEXION CC LTDA. - PRUDENCIAL;1000082420;n2;S4;I;2;RIBEIRAO PRETO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439;439;0;452;890
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;S5;I;2;IGACI;AL;44440;107;0;0;441;0;0;548;0;0;0;0;0;0;0;0;548;0;44;592;0;284;875
SOL CC - PRUDENCIAL;1000082097;n2;S4;I;2;NATAL;RN;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63;0;470;533;0;316;849
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;S5;I;2;PONTA GROSSA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;832;838
CREDBRASIL - SCM LTDA - PRUDENCIAL;1000083003;n1;S5;I;2;PAULINIA;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;0;670;819
CONSEGTUR CC - PRUDENCIAL;1000082303;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;374;0;417;791
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20833992;b3S;S5;I;2;BELO HORIZONTE;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;766;770
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.;968834;b3S;S5;I;2;CATALAO;GO;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;738;755
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71502181;b3S;S5;I;2;BELO HORIZONTE;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;54;0;685;738
CORPORE SCMEPP - PRUDENCIAL;1000083216;n1;S5;I;2;DOURADOS;MS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;715;736
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES;3219207;b3S;S5;I;2;BOTUCATU;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;0;685;725
