Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;;I;2;VICOSA;MG;42430;58;0;0;0;0;0;58;0;0;0;0;1;1;57;0;0;-12;-14;0;0;0;0;-26;31;0;31;0;0;31;-19
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SAINT GOBAIN;88325097;b3S;;I;2;CAMPO BOM;RS;42430;57;0;1;0;0;0;58;0;-1;0;0;-3;-4;53;0;0;-21;-40;0;0;0;0;-60;-7;0;-7;0;0;-7;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;;I;2;UBA;MG;42430;54;0;3;0;0;0;57;0;0;0;0;7;7;65;0;0;-13;-22;0;0;0;0;-35;30;0;30;0;0;30;0
FACILICRED SCM LTDA - PRUDENCIAL;1000083041;n1;;I;2;CURITIBA;PR;42430;57;0;0;0;0;0;57;0;0;0;0;-14;-14;43;7;0;-22;-14;-3;0;0;0;-32;10;0;10;-2;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;;I;2;SANTA GERTRUDES;SP;42430;49;0;8;0;0;0;57;-22;0;0;0;-3;-24;32;0;0;0;-30;0;0;0;0;-30;3;0;3;0;0;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA - COOPSOL;5658367;b3S;;I;2;SALVADOR;BA;42430;52;0;4;0;0;0;56;0;0;0;0;2;2;58;1;0;-20;-36;0;0;0;0;-54;4;1;3;0;0;3;-22
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO METALAC - COOPERMETA;65594772;b3S;;I;2;SOROCABA;SP;42430;35;0;20;0;0;0;55;0;0;0;0;1;1;55;0;0;-27;-30;0;0;0;0;-57;-3;0;-3;0;0;-3;0
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;;C;2;SAO PAULO;SP;42430;0;0;55;0;0;0;55;0;0;0;0;0;0;55;444;0;-236;-732;-32;0;1;0;-556;-501;4336;3835;-1718;0;2117;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES E DEMAIS SERV. DOS ÓRGÃOS FEDERAIS E ESTADUAIS DA SEG.PÚBLICA, DA ADMINISTRAÇÃO, DO PLANEJ.E DOS ORGÃOS VINCULADOS DE MANAUS LTDA-MILICRED MANAUS;7950031;b3S;;I;2;MANAUS;AM;42430;50;0;5;0;0;0;55;-1;0;0;0;-15;-16;38;25;0;-31;-38;0;0;0;0;-44;-6;-584;-590;0;0;-590;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DISTRIBUIDORES DE BEBIDAS DO ESTADO DE SÃO PAULO - SICOOB CREDIBESP;7753938;b3S;;I;2;SAO PAULO;SP;42430;49;0;4;0;0;0;53;0;0;0;0;-9;-9;44;0;0;-12;-62;0;0;7;0;-66;-22;0;-22;0;0;-22;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FABRIMAR S.A. INDUSTRIA E COMERCIO LTDA;42240382;b3S;;I;2;RIO DE JANEIRO;RJ;42430;40;0;13;0;0;0;53;0;0;0;0;4;4;57;0;0;0;-31;0;0;13;0;-19;38;0;38;0;0;38;-23
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR;3165497;b3S;;I;2;CASCAVEL;PR;42430;48;0;4;0;0;0;52;-4;0;0;0;-1;-5;47;0;0;-18;-13;0;0;0;-10;-41;6;0;6;0;0;6;-3
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;;I;2;SAO PAULO;SP;42430;0;0;33;16;0;0;49;0;0;0;0;0;0;49;35;0;-461;-273;-3;0;0;0;-702;-653;0;-653;0;0;-653;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FÁBRICA DE CIMENTO VOTORAN;45421856;b3S;;I;2;VOTORANTIM;SP;42430;48;0;0;0;0;0;49;0;0;0;0;8;8;57;0;0;-28;-38;0;0;0;0;-67;-9;0;-9;0;0;-9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18340695;b3S;;I;2;JUIZ DE FORA;MG;42430;48;0;0;0;0;0;48;0;0;0;0;0;0;48;0;0;-17;-30;0;0;0;0;-47;1;0;1;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90560434;b3S;;I;2;CACHOEIRINHA;RS;42430;46;0;3;0;0;0;48;-3;0;0;0;-19;-23;26;0;0;-22;-29;0;0;4;1;-48;-22;0;-22;0;0;-22;0
ICATU DTVM LTDA - PRUDENCIAL;1000083735;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;47;0;0;0;47;0;0;0;0;0;0;47;1200;0;-124;-1049;-94;0;1;-12;-79;-32;0;-32;0;0;-32;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VB TRANSPORTES E TURISMO;51920502;b3S;;I;2;CAMPINAS;SP;42430;44;0;3;0;0;0;47;0;0;0;0;340;340;387;0;0;0;-60;0;0;0;-4;-64;323;0;323;0;0;323;0
VORTX DTVM - PRUDENCIAL;1000084538;n2;;I;2;SAO PAULO;SP;42430;0;0;47;0;0;0;47;0;0;0;0;0;0;47;18;0;0;-118;-3;0;0;0;-103;-56;0;-56;0;0;-56;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;;I;2;RIO BRANCO DO SUL;PR;42430;47;0;0;0;0;0;47;0;0;0;0;0;0;47;0;0;-2;-43;0;0;0;0;-44;2;0;2;0;0;2;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SERRA GERAL - CRESOL SERRA GERAL;5533128;b3S;;I;2;CACULE;BA;42430;45;0;1;0;0;0;46;-11;-5;0;0;-3;-19;27;2;0;-7;-13;0;0;0;-3;-21;6;-3;4;0;0;4;0
FLEX SCM LTDA - PRUDENCIAL;1000083072;n1;;I;2;BELO HORIZONTE;MG;42430;45;0;0;0;0;0;45;0;0;0;0;-43;-43;2;0;2;-26;-5;-2;0;0;0;-32;-30;0;-30;9;0;-21;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;;I;2;PORTO ALEGRE;RS;42430;44;0;0;0;0;0;45;0;0;0;0;1;1;46;0;0;-27;-21;0;0;0;0;-48;-3;0;-3;0;0;-3;0
CONSEGTUR CC - PRUDENCIAL;1000082303;n2;;I;2;SAO PAULO;SP;42430;0;0;0;0;44;0;44;0;0;0;0;0;0;44;10;0;-31;-47;-3;0;0;0;-71;-27;0;-27;0;0;-27;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;;I;2;SAO GONCALO;RJ;42430;35;0;8;0;0;0;43;0;0;0;0;31;31;74;0;0;0;-19;0;0;0;0;-20;55;0;55;-2;0;53;0
COOPERATIVA DE CRÉDITO RURAL ILHÉUS LTDA;16348005;b3S;;I;2;ILHEUS;BA;42430;35;0;7;0;0;0;42;-2;0;0;0;2;0;42;17;0;-31;-30;0;0;0;0;-44;-2;0;-2;0;0;-2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU;2966385;b3S;;I;2;RIO DE JANEIRO;RJ;42430;33;0;8;0;0;0;41;0;0;0;0;-16;-16;24;0;0;-24;-35;0;0;31;0;-27;-3;0;-3;0;0;-4;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PAJEÚ - CRESOL PAJEÚ;5094985;b3S;;I;2;TABIRA;PE;42430;38;0;3;0;0;0;41;-7;-2;0;0;-10;-18;22;2;1;-19;-12;0;0;1;-6;-33;-11;0;-11;0;0;-11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;;I;2;URUCANIA;MG;42430;29;0;11;0;0;0;40;0;0;0;0;-2;-2;38;0;0;-8;-16;0;0;0;0;-25;13;1;15;0;0;14;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO NA REGIÃO METROPOLITANA DE BELÉM;83347294;b3S;;I;2;BELEM;PA;42430;19;0;20;0;0;0;39;0;0;0;0;1;1;38;159;0;-143;-64;-3;0;56;1;4;42;0;42;-2;0;41;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE IRECÊ - CREDIRURAL;5853210;b3S;;I;2;IRECE;BA;42430;30;0;8;0;0;0;38;-1;-4;0;0;-36;-41;-3;10;5;-54;-27;0;0;0;0;-66;-68;0;-68;0;0;-68;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS NA CAIXA ECONÔMICA FEDERAL NO ESTADO DE SÃO PAULO - APCEFCREDI-SP;7814673;b3S;;I;2;SAO PAULO;SP;42430;28;0;10;0;0;0;38;0;0;0;0;-7;-7;30;0;0;-18;-24;0;0;0;0;-42;-12;0;-12;0;0;-12;-7
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4158581;b3S;;I;2;JUIZ DE FORA;MG;42430;37;0;0;0;0;0;37;-3;0;0;0;-1;-4;33;0;0;0;-22;0;0;1;0;-22;11;0;11;0;0;11;0
COOPERATIVA DE CRÉDITO RURAL NORTE DO ITAPICURU;5644916;b3S;;I;2;JAGUARARI;BA;42430;36;0;1;0;0;0;37;-3;-6;0;0;-12;-21;16;1;6;-14;-16;-2;0;0;-9;-34;-18;0;-18;0;0;-18;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29985421;b3S;;I;2;VITORIA;ES;42430;29;0;7;0;0;0;36;0;0;0;0;0;0;36;0;0;-12;-21;0;0;12;0;-20;16;0;16;1;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES;3219207;b3S;;I;2;BOTUCATU;SP;42430;36;0;1;0;0;0;36;0;0;0;0;0;0;36;0;0;0;-14;0;0;0;0;-14;22;0;22;0;0;22;0
FRAM CAPITAL DTVM S.A. - PRUDENCIAL;1000084253;n2;;I;2;SAO PAULO;SP;42430;0;0;36;0;0;0;36;0;0;0;0;0;0;36;110;0;-65;-134;-11;0;0;0;-100;-64;0;-64;0;0;-64;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOM CONSELHO - CRESOL BOM CONSELHO;8658915;b3S;;I;2;BOM CONSELHO;PE;42430;32;0;3;0;0;0;35;-2;-2;0;0;-19;-23;13;0;0;-1;-12;0;0;0;-5;-18;-6;1;-6;0;0;-6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SPIRAX SARCO IND. E COM.;62781158;b3S;;I;2;COTIA;SP;42430;35;0;0;0;0;0;35;0;0;0;0;0;0;34;0;0;0;-4;0;0;8;0;4;38;0;38;0;0;38;-14
TORRES MENDES SCMEPP LTDA. - PRUDENCIAL;1000083326;n1;;I;2;JAU;SP;42430;32;0;2;0;0;0;34;0;0;0;0;-17;-17;17;0;1;-8;-8;-2;0;0;-6;-23;-6;0;-6;1;0;-5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCOA;1346674;b3S;;I;2;SANTO ANDRE;SP;42430;33;0;0;0;0;0;33;0;0;0;0;0;0;33;0;0;-27;-11;0;0;0;-3;-41;-8;0;-8;0;0;-8;0
COOPERJUS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DO PARÁ.;83332700;b3S;;I;2;BELEM;PA;42430;33;0;0;0;0;0;33;0;0;0;0;86;86;119;0;0;-34;-46;-18;0;0;0;-98;21;0;21;0;0;21;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO/FLORES - CRESOL TRIUNFO/FLORES;6036510;b3S;;I;2;FLORES;PE;42430;31;0;0;0;0;0;32;-4;-1;0;0;-8;-13;19;0;0;-2;-14;0;0;0;-3;-19;0;3;3;0;0;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2786691;b3S;;I;2;RIO DE JANEIRO;RJ;42430;26;0;5;0;0;0;32;0;0;0;0;-3;-3;29;0;0;-11;-19;0;0;1;0;-29;1;0;1;0;0;1;0
FINCRED SCM LTDA. - PRUDENCIAL;1000083168;n1;;I;2;LONDRINA;PR;42430;31;0;0;0;0;0;31;0;0;0;0;-5;-5;26;2;0;-8;-17;-2;0;0;0;-26;0;0;0;0;0;0;0
ESTRATEGIA INVEST S.A.- CVC - PRUDENCIAL;1000082657;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;31;0;0;0;31;0;0;0;0;0;0;31;7;0;-203;-363;-50;0;103;-2065;-2571;-2540;0;-2540;0;0;-2540;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN;27140946;b3S;;I;2;ITAPEMIRIM;ES;42430;30;0;0;0;0;0;30;0;0;0;0;0;0;31;0;0;-10;-21;0;0;2;0;-30;1;0;1;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAROL - COOPERCAROL;57987273;b3S;;I;2;ORLANDIA;SP;42430;24;0;5;0;0;0;29;0;0;0;0;0;0;28;0;0;-7;-11;0;0;5;0;-14;14;0;14;0;0;14;-9
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.;4464352;b3S;;I;2;VARGINHA;MG;42430;26;0;1;0;0;0;28;0;0;0;0;0;0;28;0;0;-13;-17;0;0;0;0;-29;-2;0;-2;0;0;-2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FLAMMA AUTOMOTIVA LTDA.;59301762;b3S;;I;2;POUSO ALEGRE;MG;42430;28;0;0;0;0;0;28;0;0;0;0;1;1;29;0;0;-36;-11;0;0;0;0;-47;-19;0;-19;0;0;-19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL FLUMINENSE E DOS SERVIDORES PÚBLICOS DA EDUCAÇÃO, SAÚDE E CULTURA NOS MUNICÍPIOS DO RIO DE JANEIRO E NITERÓI LTDA.;29283884;b3S;;I;2;NITEROI;RJ;42430;24;0;4;0;0;0;27;-14;1;0;0;-8;-23;5;345;0;-246;-93;-9;0;88;1;83;88;-91;-3;0;0;-3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA GOIÁS FERTILIZANTES S/A - GOIÁSFERTIL -  COCRESGO  LTDA.;968834;b3S;;I;2;CATALAO;GO;42430;26;0;0;0;0;0;26;0;0;0;0;-13;-13;13;0;0;0;-24;0;0;0;0;-24;-11;0;-11;0;0;-11;0
COOPERATIVA DE CRÉDITO RURAL DOS AGROPECUARISTAS DA REGIÃO DE PORTO FELIZ;50334234;b3S;;I;2;PORTO FELIZ;SP;42430;26;0;0;0;0;0;26;0;0;0;0;-7;-7;19;0;0;-14;-20;0;0;0;0;-33;-15;0;-15;0;0;-15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE REDUTORES DE TRANSMISSÃO DO ESTADO DE SÃO PAULO - COOPER-PTI;62035456;b3S;;I;2;SAO PAULO;SP;42430;26;0;0;0;0;0;26;0;0;0;0;0;0;25;0;0;0;-26;0;0;8;0;-18;7;0;7;0;0;7;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE OURICURI - CRESOL ARARIPE;8087331;b3S;;I;2;OURICURI;PE;42430;20;0;4;0;0;0;25;-4;-2;0;0;-4;-9;15;0;0;0;-11;0;0;0;-27;-38;-22;0;-22;0;0;-22;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;;I;2;VOTORANTIM;SP;42430;24;0;0;0;0;0;24;0;0;0;0;-10;-10;14;0;0;-17;-21;0;0;0;-2;-40;-26;0;-26;0;0;-26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICA E MATERIAL ELÉTRICO DE SÃO LEOPOLDO E REGIÃO - COOPERMETAL;10719496;b3S;;I;2;SAO LEOPOLDO;RS;42430;23;0;0;0;0;0;23;-2;0;0;0;-5;-7;16;0;0;-10;-17;0;0;5;0;-21;-5;0;-5;0;0;-5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;;I;2;UBERLANDIA;MG;42430;10;0;13;0;0;0;23;-2;0;0;0;0;-2;21;0;0;-7;-20;1;0;6;0;-20;1;0;1;0;0;1;0
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;;I;2;RIO DE JANEIRO;RJ;42430;23;0;0;0;0;0;23;0;0;0;0;19;18;41;1;0;-129;-165;0;0;346;0;53;94;1;95;0;0;95;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED;2931166;b3S;;I;2;TRES RIOS;RJ;42430;22;0;0;0;0;0;22;0;0;0;0;0;0;22;0;0;-6;-12;0;0;0;0;-18;4;0;4;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71502181;b3S;;I;2;BELO HORIZONTE;MG;42430;18;0;0;0;0;0;18;0;0;0;0;0;0;18;7;0;-20;-12;0;0;0;0;-25;-7;0;-7;0;0;-7;-4
FINACRED SCM LTDA - PRUDENCIAL;1000083144;n1;;I;2;SAO PAULO;SP;42430;3;0;15;0;0;0;18;0;0;0;0;1;1;19;0;0;0;-23;1;0;0;0;-24;-5;0;-5;0;0;-5;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TEADIT E OUTRAS EMPRESAS ASSOCIADAS LTDA;27669753;b3S;;I;2;RIO DE JANEIRO;RJ;42430;17;0;1;0;0;0;18;0;0;0;0;1;1;19;0;0;-10;-10;0;0;2;0;-18;1;0;1;0;0;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20833992;b3S;;I;2;BELO HORIZONTE;MG;42430;18;0;0;0;0;0;18;0;0;0;0;-1;-1;17;0;0;-20;-43;0;0;56;-5;-12;5;1;4;0;0;4;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MATO GROSSO DO SUL - CRESOL MS;23256599;b3S;;I;2;GLORIA DE DOURADOS;MS;42430;7;0;10;0;0;0;17;-7;-7;0;0;1;-15;2;2;3;-39;-40;0;0;0;-5;-79;-78;0;-78;0;0;-78;0
COOPERATIVA DE CRÉDITO RURAL SOLIDÁRIO DE AGRICULTORES FAMILIARES DE GOIÂNIA E REGIÃO - REDE CRED;8254480;b3S;;I;2;GOIANIA;GO;42430;16;0;1;0;0;0;17;1;0;0;0;-38;-39;-22;0;0;0;-10;0;0;0;0;-10;-32;0;-32;0;0;-32;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA EVANIL - COOFE;2825208;b3S;;I;2;NOVA IGUACU;RJ;42430;17;0;0;0;0;0;17;0;0;0;0;-4;-4;13;0;0;-16;-10;0;0;1;0;-25;-12;0;-12;0;0;-12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE SOROCABA E REGIÃO;71491609;b3S;;I;2;SOROCABA;SP;42430;10;0;7;0;0;0;16;0;0;0;0;0;0;16;0;0;0;-9;0;0;0;0;-9;8;0;8;0;0;8;0
SEALANDAIR CC - PRUDENCIAL;1000084466;n2;;I;2;PORTO ALEGRE;RS;42430;0;0;1;0;15;0;16;0;0;0;0;0;0;16;0;0;-15;-51;1;0;0;0;-66;-50;0;-50;0;0;-50;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO SERTÃO CENTRAL DO CEARÁ - CRESOL SERTÃO CENTRAL;8197413;b3S;;I;2;QUIXADA;CE;42430;14;0;2;0;0;0;16;-1;-2;0;0;0;-3;13;0;0;1;-14;0;0;0;-5;-19;-7;-3;-9;0;0;-9;0
ALPES CCTVM S/A - PRUDENCIAL;1000082482;n2;;I;2;SAO PAULO;SP;42430;0;0;14;0;0;0;14;0;0;0;0;101;101;115;178;0;-638;-1738;-28;0;215;-10;-2021;-1906;1055;-851;0;0;-851;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BORCOL;73156218;b3S;;I;2;SOROCABA;SP;42430;14;0;0;0;0;0;14;0;0;0;0;-78;-78;-64;0;0;-13;-10;0;0;2;0;-21;-86;0;-86;0;-3;-89;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PETROLINA   CRESOL PETROLINA;5413161;b3S;;I;2;PETROLINA;PE;42430;13;0;1;0;0;0;14;-1;1;0;0;1;-3;11;4;0;-5;-7;0;0;0;-5;-13;-2;-8;-11;0;0;-11;0
COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP;10548608;b3S;;I;2;ILHEUS;BA;42430;11;0;1;0;0;0;12;0;0;0;0;1;1;13;0;0;0;-5;0;0;0;0;-5;8;0;8;0;0;8;0
MONETAR DTVM - PRUDENCIAL;1000084246;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;12;0;0;0;12;0;0;0;0;0;0;12;25;0;-31;-79;-3;0;0;0;-86;-74;0;-74;0;-16;-90;0
AVIPAM CC LTDA. - PRUDENCIAL;1000082042;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;10;0;1;0;11;0;0;0;0;0;0;11;0;0;0;-15;1;0;0;0;-15;-5;0;-5;0;0;-5;0
NGO ASSOCIADOS CC LTDA. - PRUDENCIAL;1000082152;n2;;I;2;SAO PAULO;SP;42430;0;0;11;0;0;0;11;0;0;0;0;-2;-2;8;588;0;-322;-175;-57;0;0;0;33;41;0;41;-21;0;21;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BEZERRA DE MELLO LTDA;33916883;b3S;;I;2;RIO DE JANEIRO;RJ;42430;10;0;0;0;0;0;10;0;0;0;0;0;0;10;0;0;-12;-8;0;0;10;0;-10;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE CODAJÁS - CODCRED;17015842;b3S;;I;2;CODAJAS;AM;42430;9;0;1;0;0;0;10;-3;0;0;0;1;-4;6;0;5;-7;-9;0;0;3;0;-9;-2;0;-2;1;0;-3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS IND.ALIMENTACAO REG.GRDE.VITORIA EST.ES-CREDI-ALIMENTO;3973743;b3S;;I;2;VITORIA;ES;42430;10;0;0;0;0;0;10;1;1;0;0;-7;-8;1;0;0;-12;-19;0;0;3;0;-27;-26;0;-26;0;0;-26;0
DOURADA SCMEPP LTDA - PRUDENCIAL;1000083302;n1;;I;2;LAGOA DOURADA;MG;42430;5;0;4;0;0;0;9;0;0;0;0;1;1;10;0;0;0;-6;0;0;0;0;-7;3;0;3;1;0;3;0
BNS SCM LTDA - PRUDENCIAL;1000083096;n1;;I;2;JACUTINGA;MG;42430;0;0;9;0;0;0;9;0;0;0;0;0;0;9;0;0;0;-4;0;0;1;0;-4;5;0;5;1;0;4;0
FIDUCIA SCMEPP LTDA - PRUDENCIAL;1000083010;n1;;I;2;BELO HORIZONTE;MG;42430;7;0;1;0;0;0;9;0;0;0;0;-5;-5;4;0;0;-2;-4;0;0;0;0;-7;-3;0;-3;0;0;-4;0
ICARO CC LTDA - PRUDENCIAL;1000082190;n2;;I;2;CURITIBA;PR;42430;0;0;8;0;0;0;8;0;0;0;0;0;0;8;115;0;-40;-22;-11;0;0;0;41;49;0;49;-17;0;32;0
SIMPLIFIC PAVARINI - PRUDENCIAL;1000083766;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;7;0;0;0;7;0;0;0;0;0;0;7;648;0;-250;-273;-61;0;32;-43;52;59;1;60;-25;0;35;0
INCENTIVO S.A. DTVM - PRUDENCIAL;1000084071;n2;;I;2;SAO PAULO;SP;42430;0;0;7;0;0;0;7;0;0;0;0;0;0;7;225;0;-26;-223;-22;0;0;0;-46;-39;0;-39;0;0;-39;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS, BACHARÉIS EM DIREITO E SERVENTUÁRIOS OPERADORES DO DIREITO DA REGIÃO METROPOLITANA DE MANAUS - COOPJUR;21699388;b3S;;I;2;MANAUS;AM;42430;5;0;2;0;0;0;6;-4;0;0;0;0;-4;2;0;0;-31;-8;0;0;0;1;-40;-38;0;-38;0;0;-38;0
SOROCABA CRÉDITO SCMEPP - PRUDENCIAL;1000083230;n1;;I;2;SOROCABA;SP;42430;5;0;0;0;0;0;5;0;0;0;0;-26;-26;-21;0;0;0;-6;-2;0;0;0;-8;-28;0;-28;0;0;-28;0
FIDUCIAL DTVM LTDA - PRUDENCIAL;1000084198;n2;;I;2;BELO HORIZONTE;MG;42430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;0;-42;-83;-24;0;0;0;73;73;0;73;-10;0;64;0
