Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42705;21784;0;1886;0;0;0;23671;-7844;-2498;0;0;-1459;-11801;11870;233;386;-3481;-3046;-21;8;676;-1455;-6702;5169;23;5191;0;-196;4995;-4617
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42705;21419;0;2204;0;0;0;23623;-5548;-972;0;0;-5386;-11906;11717;1702;2485;-6456;-5537;-70;0;511;-1205;-8569;3147;2;3149;-100;0;3049;-1302
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;;C;3;SAO PAULO;SP;42705;0;0;23545;30;39;0;23614;0;0;0;0;0;0;23614;3555;917;-3251;-3847;-1605;0;58;-58;-4230;19384;0;19384;-8833;-1294;9257;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42705;15798;0;7430;0;0;0;23228;-8411;-1122;0;0;-1856;-11389;11838;1480;2371;-6245;-4781;-103;0;879;-1728;-8127;3712;-137;3574;-117;0;3457;-742
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;42705;8566;0;14363;0;0;0;22929;-16474;0;0;0;-157;-16631;6298;89;31;-2213;-1733;-19;0;597;-324;-3570;2728;-272;2456;-11;0;2445;-1707
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42705;13828;0;9100;0;0;0;22928;-9480;-1743;0;0;-1702;-12926;10002;2107;1074;-4395;-3595;-124;0;526;-2312;-6719;3283;9;3292;0;0;3292;-1030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42705;17672;0;5238;0;0;0;22910;-7802;-5;0;0;-5543;-13350;9560;1865;1927;-5042;-4800;-186;0;164;-972;-7043;2517;-23;2494;-36;0;2458;-2187
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42705;14447;0;8136;0;0;0;22583;-7767;-3314;0;0;-550;-11631;10952;347;231;-3290;-1663;-26;0;2279;-78;-2201;8751;1;8752;49;0;8801;-1408
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42705;14816;0;7345;0;0;0;22160;-2443;-819;0;0;-207;-3469;18692;322;330;-2409;-1385;-22;0;747;-530;-2949;15743;-2;15741;-47;0;15694;-7294
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42705;21411;0;657;0;0;0;22067;-16283;-526;0;0;-2808;-19617;2451;1402;0;-1953;-3784;0;0;3360;0;-975;1476;0;1476;0;0;1476;0
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;;I;2;CURITIBA;PR;42705;0;0;2125;350;19576;0;22051;-138;-580;0;0;-77;-796;21255;942;0;-729;-11483;-1146;0;25;-25;-12416;8839;0;8839;-3664;-35;5141;-720
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42705;15824;0;6055;0;0;0;21879;-8509;-744;0;0;-5865;-15118;6761;2028;1705;-3600;-4136;-50;0;296;-832;-4589;2172;-277;1895;-88;0;1807;-1522
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42705;15998;0;5836;0;0;0;21835;-9395;0;0;0;-2547;-11942;9892;1376;587;-5004;-4537;-34;0;68;-324;-7868;2025;133;2157;-20;0;2137;-94
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42705;14933;0;6844;0;0;0;21777;-6772;-1833;0;0;-3882;-12488;9289;2001;2519;-6698;-4619;-121;0;457;-760;-7220;2069;8;2077;-283;0;1794;-535
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;42705;818;0;20871;0;0;0;21689;-19946;0;0;0;176;-19770;1919;3;0;-2868;-1351;-13;1750;2867;-71;318;2236;0;2236;0;0;2236;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42705;12394;0;9277;0;0;0;21672;-9043;-1301;0;0;-1839;-12183;9488;331;223;-3618;-2701;-34;0;550;-34;-5284;4205;34;4239;-60;0;4179;-1032
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42705;16163;0;5281;0;0;0;21445;-10996;0;0;0;-3253;-14248;7196;736;112;-2798;-2753;-17;0;1116;-161;-3765;3431;3;3434;-53;-100;3281;-1671
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42705;16322;0;4926;0;0;0;21248;-8738;-617;0;0;-2704;-12059;9188;319;534;-4012;-2912;-25;0;512;-280;-5862;3326;8;3334;-14;-242;3078;-59
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42705;13670;0;7543;0;0;0;21213;-9413;-116;0;0;-1765;-11294;9919;1115;2028;-4075;-4696;-61;0;455;-546;-5780;4139;59;4198;-134;-230;3834;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42705;14085;0;7112;0;0;0;21196;-9176;-554;0;0;-1453;-11183;10013;1250;791;-4448;-3334;-94;0;444;-590;-5982;4031;-14;4017;-241;-100;3676;0
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42705;13311;0;7649;0;0;0;20961;-7797;-921;0;0;-553;-9271;11690;1841;2105;-6761;-5461;-137;0;581;-761;-8593;3097;33;3130;-287;0;2843;-1827
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42705;12332;0;8551;0;0;0;20883;-5608;-504;0;0;-3076;-9189;11694;1009;1027;-3286;-3634;-54;0;349;-405;-4994;6701;1;6701;-31;0;6670;-3740
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42705;13991;0;6665;0;0;0;20656;-7185;-816;0;0;-2603;-10604;10053;1205;407;-4664;-3702;-90;0;1181;-559;-6220;3833;33;3865;-226;-205;3434;-1073
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;42705;13325;0;7291;0;0;0;20616;-10511;-958;0;0;-3394;-14863;5753;731;689;-3351;-2800;-51;0;351;-314;-4746;1007;-56;951;94;0;1045;-911
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;42705;15752;0;4796;0;0;0;20548;-5194;0;0;0;-2642;-7836;12712;684;689;-2739;-2109;-15;0;642;-626;-3474;9238;-30;9208;-93;0;9115;-8266
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42705;11661;0;8868;0;0;0;20529;-8282;-413;0;0;-2033;-10728;9801;1624;780;-3955;-3094;-138;0;334;-275;-4724;5077;-56;5020;-129;-278;4613;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;42705;13614;0;6794;0;0;0;20408;-7718;-119;0;0;-1048;-8885;11524;2312;1178;-5015;-3942;-119;0;1307;-3761;-8039;3484;5355;8839;-104;0;8736;-772
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;42705;17031;0;3216;0;0;0;20247;-6843;-1007;0;0;-3247;-11097;9151;1505;1683;-4658;-4576;-59;0;368;-730;-6466;2685;-21;2664;-80;0;2584;-687
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42705;15185;0;4931;0;0;0;20116;-7521;-1643;0;0;-1704;-10868;9248;781;1204;-3291;-3229;-55;0;652;-682;-4620;4628;-13;4615;-92;-136;4387;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42705;17375;0;2688;0;0;0;20063;-4094;-2050;0;0;-2001;-8145;11918;713;549;-4289;-4802;-29;0;311;-666;-8212;3706;-4;3702;-23;0;3679;-5653
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;42705;17650;0;2177;0;0;0;19827;-2263;-2331;0;0;-2994;-7588;12239;798;1027;-3097;-3336;-123;0;1072;-863;-4522;7717;-99;7618;0;0;7618;-2826
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;42705;14306;0;5342;0;0;6;19654;-5919;-784;0;0;-2122;-8825;10829;2350;1440;-5072;-4993;-69;0;1115;-3013;-8243;2587;41;2627;0;0;2627;-941
AFEAM - PRUDENCIAL;1000081108;n1;;I;1;MANAUS;AM;42705;4726;0;14979;-119;0;0;19585;0;-1197;0;0;-2881;-4078;15507;15914;486;-15587;-6250;-925;0;21;-235;-6575;8932;-28826;-19894;-5441;0;-25335;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42705;13800;0;5364;0;0;0;19164;-6732;-319;0;0;-10107;-17158;2006;1583;1502;-4793;-4014;-51;0;57;-634;-6351;-4345;71;-4274;-159;0;-4433;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42705;9241;0;9669;0;0;0;18910;-8605;-7;0;0;-2283;-10895;8015;1092;1538;-3850;-3330;-67;0;331;-543;-4830;3184;-32;3152;-83;0;3069;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;;I;2;ORLANDIA;SP;42705;8999;0;9738;0;0;0;18737;-4741;-1275;0;0;-1502;-7518;11219;357;865;-2830;-1913;-28;0;754;-821;-3616;7603;5;7608;-24;-248;7336;0
COOPERATIVA DE CRÉDITO DO ALTO PARNAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42705;10886;0;7792;0;0;0;18678;-6441;-931;0;0;-5552;-12924;5754;1220;1069;-4511;-3625;-81;0;409;-706;-6224;-470;-1098;-1568;-191;0;-1759;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;42705;9542;0;8921;0;0;0;18463;-9508;-140;0;0;-577;-10225;8239;1129;682;-3508;-2264;-66;0;235;-384;-4176;4063;-192;3871;-50;-122;3699;-3031
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;42705;7411;0;10722;0;0;0;18133;-10281;-731;0;0;-177;-11189;6944;911;52;-3149;-1847;-47;0;264;-314;-4129;2815;9;2824;-86;0;2738;0
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;42705;16600;0;1496;0;0;0;18096;-4981;-537;0;0;-780;-6298;11797;27;38;-2437;-1600;-3;19;702;-902;-4156;7641;-6;7636;0;-141;7495;-5507
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42705;13581;0;4491;0;0;0;18071;-8163;-42;0;0;-652;-8857;9215;248;341;-3067;-2584;-15;0;171;-244;-5151;4064;17;4080;-5;-114;3961;-1415
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;42705;13341;0;4683;0;0;0;18024;-5899;-660;0;0;-2734;-9293;8732;1300;1875;-4348;-3556;-83;0;428;-909;-5294;3438;-4;3434;-185;-140;3109;-707
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42705;10246;0;7736;0;0;0;17981;-9481;-442;0;0;-1500;-11423;6559;1083;278;-2474;-2669;-75;0;256;-1075;-4675;1883;-53;1830;-144;0;1686;0
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42705;2053;0;15899;0;0;0;17951;-13965;-1451;0;0;-273;-15689;2263;0;0;-3877;319;0;0;4148;-2708;-2119;144;18;162;0;-333;-171;0
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;42705;1072;0;15629;1238;0;0;17939;-272;-559;0;0;215;-615;17324;26120;4448;-21714;-21817;-3185;0;908;-3467;-18708;-1383;145;-1238;0;0;-1238;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;;I;2;JI-PARANA;RO;42705;16596;0;1313;0;0;0;17909;-4311;0;0;0;-1502;-5813;12097;806;140;-4564;-3655;0;0;112;-712;-7874;4222;-395;3828;0;0;3828;-1504
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42705;13463;0;4178;0;0;0;17640;-3696;-1998;0;0;-4124;-9818;7822;743;1037;-3732;-2592;-67;0;616;-329;-4324;3499;10;3509;-128;-132;3249;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;42705;15279;0;2254;0;0;0;17533;-3058;-1421;0;0;-2353;-6832;10700;1698;1240;-5315;-3952;-62;0;2069;-4176;-8499;2201;1315;3516;0;0;3516;-787
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;42705;13379;0;4104;0;0;0;17483;-7693;-49;0;0;-2123;-9865;7618;422;641;-3213;-2589;-8;0;374;-1225;-5597;2021;-201;1820;-6;-181;1633;-1103
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;42705;12276;0;5110;0;0;0;17385;-7105;-409;0;0;-1491;-9005;8380;592;837;-3320;-3413;-31;0;45;-148;-5437;2943;-394;2549;-7;0;2542;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;;I;2;SANTA MARIA;RS;42705;12859;0;4459;0;0;0;17317;-7866;-1;0;0;-3154;-11022;6296;1209;392;-2593;-3117;-35;0;115;-202;-4232;2064;1;2065;-95;-337;1634;-1065
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42705;12073;0;5171;0;0;0;17244;-5066;-1561;0;0;-3094;-9721;7523;1062;1166;-4079;-4008;-110;0;1513;-699;-5155;2368;-38;2331;-194;-171;1966;-976
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;42705;7934;0;9252;0;0;0;17186;-11926;0;0;0;-176;-12102;5083;80;0;-879;-1001;-7;0;0;-1343;-3150;1933;-31;1902;-18;-167;1717;-1102
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;;I;2;GOIANIA;GO;42705;12362;0;4753;0;0;0;17115;-5909;0;0;0;-3316;-9224;7891;2191;1298;-2988;-6175;-36;0;462;-467;-5714;2177;-28;2149;-33;0;2116;-4357
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;;I;3;PORTO ALEGRE;RS;42705;9488;1205;2490;52;3855;0;17090;-7417;-1347;-820;0;40;-9543;7546;47;296;-10103;-4549;-458;0;1375;-2371;-15762;-8216;0;-8216;-4348;0;-12564;0
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42705;12367;0;4653;0;0;0;17021;-6869;0;0;0;-3911;-10780;6240;377;846;-2186;-1174;-21;3;368;-810;-2596;3644;0;3644;-9;0;3635;-4880
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;42705;12248;0;4548;0;0;0;16796;-6711;-450;0;0;-2164;-9325;7471;376;488;-2999;-3127;-41;0;555;-158;-4906;2565;-93;2471;-25;0;2446;-362
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;42705;6804;0;9961;0;0;0;16766;-8208;-202;0;0;-501;-8910;7855;1093;288;-3283;-3144;-62;0;282;-308;-5134;2721;117;2838;-157;0;2682;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42705;12275;0;4468;0;0;0;16743;-6438;0;0;0;-144;-6583;10161;40;14;-3660;-1671;-26;0;94;-188;-5398;4763;85;4848;-17;0;4831;-3871
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42705;11308;0;5433;0;0;0;16740;-7461;-640;0;0;1;-8102;8638;1212;159;-3722;-2967;-41;0;222;-416;-5553;3085;-3;3083;-97;0;2986;0
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;;I;1;GOIANIA;GO;42705;12382;0;4255;0;0;0;16636;0;-916;0;0;-2336;-3251;13385;4600;132;-8591;-1405;-1144;0;4238;-5;-2175;11210;-288;10922;-3180;0;7741;-500
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;42705;14990;0;1638;0;0;0;16627;-5704;0;0;0;-1108;-6812;9816;288;777;-3929;-1759;-17;10;384;-1019;-5264;4551;-193;4358;0;-248;4110;-4430
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;;I;2;SAO PAULO;SP;42705;0;0;867;0;15741;0;16607;0;0;0;0;14;14;16621;15618;0;-5398;-21948;-2272;0;0;-205;-14205;2416;0;2416;-1063;0;1352;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42705;12067;0;4508;0;0;6;16580;-4378;-995;0;0;-1163;-6536;10044;576;620;-2905;-2806;-43;0;493;-382;-4449;5595;23;5618;-95;0;5523;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;42705;12966;0;3555;0;0;0;16521;-2882;-658;0;0;-2173;-5713;10808;925;1031;-4054;-3377;-50;0;301;-362;-5587;5221;37;5259;-23;-198;5037;-1815
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;;I;2;ARIQUEMES;RO;42705;14811;0;1625;0;0;0;16436;-3425;-10;0;0;-895;-4330;12106;327;70;-2858;-1160;0;0;108;-291;-3803;8303;32;8334;0;0;8334;-2792
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42705;11718;0;4264;0;0;3;15985;-3718;-1870;0;0;-1257;-6845;9140;2491;829;-4329;-2562;-53;0;1964;-3461;-5119;4021;24;4045;0;0;4045;-1642
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;;I;2;SAO PAULO;SP;42705;0;0;149;0;15675;0;15824;0;0;0;0;42;42;15866;6283;0;-7177;-14055;-1369;0;241;-43;-16120;-254;1;-255;0;0;-255;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, EMPRESÁRIOS, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;;I;2;TAUBATE;SP;42705;13664;0;2125;0;0;0;15789;-4314;-221;0;0;-3313;-7848;7941;872;222;-3743;-3523;0;0;0;-375;-6546;1395;3;1398;-10;-67;1321;-504
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;42705;10308;0;5459;0;0;0;15767;-5169;-2105;0;0;-1870;-9145;6622;620;389;-1717;-1689;-27;0;263;-308;-2470;4153;-14;4139;-84;0;4054;-1803
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42705;11921;0;3827;0;0;0;15748;-4671;0;0;0;-4742;-9412;6336;258;0;-2703;-994;-17;0;1368;-936;-3024;3312;0;3312;0;0;3312;-1370
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;;I;2;FLORIANOPOLIS;SC;42705;11464;0;4180;0;0;0;15645;-4693;-913;0;0;-3867;-9473;6171;1242;972;-2553;-3490;-11;0;85;-476;-4231;1940;-67;1873;0;0;1873;-1701
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;;I;2;FOZ DO IGUACU;PR;42705;12476;0;3059;0;0;0;15535;-5206;-293;0;0;-1760;-7259;8276;1164;1987;-3255;-4408;-61;0;679;-1078;-4971;3305;12;3317;-124;0;3193;-917
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;42705;12251;0;3264;0;0;0;15515;-4082;0;0;0;-868;-4950;10565;1554;1436;-3501;-3457;-57;0;191;-250;-4084;6481;33;6515;-40;0;6475;-1569
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;42705;9978;0;5506;0;0;0;15484;-9669;0;0;0;-4114;-13783;1701;181;14;-1145;-1651;-5;0;1;-11;-2617;-916;-8;-924;-4;-72;-1000;-711
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42705;11035;0;4412;0;0;0;15448;-5005;-1314;0;0;-1843;-8162;7286;490;283;-4192;-3052;-37;0;1013;-488;-5983;1303;59;1362;-97;-79;1185;0
