Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;43891;2188;0;474;0;0;0;2662;-216;-380;0;0;-118;-715;1947;309;36;-590;-825;-10;0;188;-70;-963;984;0;984;0;0;984;-374
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;43891;2137;0;502;0;0;0;2639;-392;-352;0;0;-499;-1243;1396;394;217;-776;-468;-37;0;271;-66;-465;931;-6;925;-74;-19;833;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;43891;106;0;2524;0;0;0;2630;-2571;0;0;0;0;-2570;59;15;3;-794;-592;-1;0;1282;0;-87;-28;0;-28;-3;0;-31;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;43891;2409;0;209;0;0;0;2619;-287;-85;0;0;-408;-780;1838;206;196;-687;-580;-4;0;1350;-330;151;1989;2;1991;0;0;1991;-1305
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;43891;0;0;2616;0;0;0;2616;-2590;0;0;0;0;-2590;26;15;0;-305;295;0;0;0;-20;-14;12;0;12;0;0;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;43891;2031;0;582;0;0;0;2613;-680;0;0;0;-576;-1256;1357;310;39;-669;-699;-21;0;191;-96;-945;412;1;413;0;0;413;0
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;43891;2418;0;191;0;0;0;2609;-226;-4;0;0;-649;-878;1731;297;0;-1188;-1224;-5;0;8;-163;-2275;-544;0;-544;0;0;-544;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;43891;2460;0;119;0;0;9;2588;-360;-436;0;0;-501;-1297;1291;298;195;-622;-308;0;0;64;-368;-742;549;6;555;-2;-24;528;0
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;43891;2370;0;218;0;0;0;2588;-428;-23;0;0;-825;-1276;1312;123;472;-1087;-792;0;0;6;-812;-2090;-778;0;-777;-6;0;-783;-95
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;43891;2533;0;55;0;0;0;2588;-1140;-234;0;0;-306;-1680;907;15;228;-694;-748;0;0;292;-330;-1237;-330;0;-330;-6;0;-335;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;43891;2064;0;520;0;0;0;2584;-395;-3;0;0;-209;-607;1977;891;330;-1241;-1818;-23;0;325;-57;-1595;383;7;390;-31;1;357;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;S5;I;2;ORIZONA;GO;43891;2477;0;91;0;0;1;2569;-152;-809;0;0;-293;-1253;1316;278;248;-784;-376;-4;0;80;-364;-922;393;0;393;1;-99;293;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;43891;2497;0;68;0;0;0;2564;-90;-63;0;0;-406;-558;2006;348;287;-773;-1080;-65;0;2084;-1004;-202;1804;0;1804;-96;0;1708;-158
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;43891;2134;0;427;0;0;0;2561;-315;-325;0;0;-368;-1008;1553;357;171;-923;-685;-32;0;268;-246;-1090;463;4;467;-57;0;409;-142
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;43891;2250;0;301;0;0;0;2551;-265;0;0;0;-451;-716;1835;416;326;-937;-1066;-18;0;269;-179;-1190;645;0;645;-25;0;620;0
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;S4;I;2;SAO PAULO;SP;43891;0;0;-69;0;2593;0;2524;0;0;0;0;2;2;2525;2960;0;-1204;-3038;-394;0;2;-299;-1973;553;0;553;-222;0;330;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO;7475376;b3S;S5;I;2;COLATINA;ES;43891;2455;0;55;0;0;8;2518;-191;-477;0;0;-773;-1441;1077;155;331;-943;-714;-5;0;21;-682;-1838;-761;1;-760;0;0;-760;0
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;43891;2251;0;261;0;0;0;2513;-596;0;0;0;-385;-981;1532;430;229;-1036;-1525;-15;0;2;-6;-1921;-389;0;-388;0;0;-388;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;43891;2240;0;267;0;0;0;2508;-448;-44;0;0;-140;-632;1876;232;399;-634;-788;-20;0;165;-214;-861;1015;-2;1013;-26;0;987;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;43891;2191;0;314;0;0;0;2505;-368;0;0;0;-272;-640;1865;146;25;-520;-815;-12;0;98;-153;-1229;635;1;636;-6;0;631;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;43891;2358;0;119;0;0;22;2500;-172;-299;0;0;-641;-1112;1388;191;82;-529;-514;-21;0;151;-88;-729;659;-2;657;-41;0;617;0
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;43891;2252;0;238;0;0;0;2490;-388;-28;0;0;-290;-706;1784;802;556;-1138;-1379;-70;0;419;-267;-1078;706;0;706;-125;0;581;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;43891;2134;0;348;0;0;0;2482;-352;-363;0;0;-280;-994;1488;327;234;-746;-580;-24;0;134;-101;-756;732;-20;712;-54;0;658;0
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;I;2;PORTO ALEGRE;RS;43891;2432;0;43;0;0;0;2475;-434;0;0;0;-94;-528;1947;0;22;-553;-351;-110;0;0;-9;-1001;946;28;974;-373;0;602;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;43891;2273;0;194;0;0;0;2467;-262;-128;0;0;-486;-877;1590;431;272;-937;-722;-43;0;291;-168;-877;714;1;714;-21;0;693;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;43891;2162;0;296;0;0;0;2458;-315;-476;0;0;-107;-898;1560;243;169;-796;-580;-20;0;98;-83;-968;592;0;592;-34;-23;535;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;43891;2294;0;135;0;0;0;2429;-384;-85;0;0;-321;-790;1639;161;38;-788;-623;-12;0;146;-228;-1306;334;2;336;0;-60;275;-55
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;43891;2326;0;103;0;0;0;2429;-452;-24;0;0;-332;-808;1621;360;231;-720;-750;-28;0;103;-100;-903;718;0;718;-30;-109;579;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;43891;2282;0;132;0;0;13;2426;-432;-402;0;0;-326;-1160;1267;252;97;-567;-244;0;0;60;-437;-838;429;246;675;-6;-35;634;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;43891;1528;0;895;0;0;0;2423;-501;-929;0;0;0;-1430;994;99;19;-327;-309;-9;0;19;-18;-527;466;0;466;-15;-46;405;-130
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;43891;2116;0;272;0;0;0;2388;-435;0;0;0;-327;-762;1626;309;87;-577;-448;-13;0;135;-463;-972;654;0;654;-37;-55;562;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL – SICREDI AJURIS RS;3750034;b3S;S4;I;2;PORTO ALEGRE;RS;43891;1263;0;1120;0;0;0;2383;-1453;0;0;0;56;-1397;986;250;2;-270;-205;-12;0;52;-230;-412;573;0;573;-54;-53;466;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;S5;I;2;JUIZ DE FORA;MG;43891;2201;0;174;0;0;0;2375;-724;0;0;0;-139;-863;1512;220;91;-812;-1076;-14;20;7;-9;-1575;-63;3;-60;0;0;-60;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;43891;1786;0;580;0;0;0;2367;-443;0;0;0;-397;-840;1527;1893;534;-1353;-1484;-159;0;421;-678;-827;700;0;700;-82;0;618;0
UNIPRIME SUL MS - COOPERATIVA DE CRÉDITO;37554441;b3S;S5;I;2;DOURADOS;MS;43891;1693;0;671;0;0;0;2365;-557;0;0;0;71;-486;1879;85;46;-743;-732;-3;0;119;-71;-1299;579;8;587;-2;0;585;-252
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;43891;2148;0;201;0;0;0;2349;-501;-25;0;0;-552;-1078;1271;132;140;-802;-747;-9;0;208;-114;-1191;80;74;153;-24;0;130;0
EXECUTIVE CC LTDA. - PRUDENCIAL;1000082468;n2;S5;I;2;NOVO HAMBURGO;RS;43891;0;0;0;0;2347;0;2347;0;0;0;0;0;0;2347;0;182;-117;-1789;-118;0;0;-80;-1921;426;0;426;-146;0;280;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;43891;2176;0;146;0;0;18;2340;-476;-234;0;0;-803;-1513;827;223;129;-698;-392;0;0;111;-409;-1037;-210;29;-181;-3;-10;-194;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;S5;I;2;PAIM FILHO;RS;43891;2151;0;147;0;0;41;2339;-387;-602;0;0;23;-966;1373;345;118;-420;-282;0;0;18;-330;-550;823;-2;821;-7;-25;789;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;43891;2228;0;104;0;0;0;2332;-119;-23;0;0;-561;-703;1630;274;135;-1257;-1476;-12;0;366;-81;-2052;-422;-4;-426;-11;0;-437;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;43891;1690;0;642;0;0;0;2331;-685;0;0;0;-539;-1225;1106;48;1;-792;-907;-6;0;104;-70;-1621;-515;0;-515;-11;0;-526;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;43891;1738;0;571;0;0;0;2309;-564;0;0;0;131;-433;1876;243;237;-599;-638;-13;0;195;-42;-617;1259;-3;1256;-15;-72;1169;-135
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;43891;2194;0;112;0;0;0;2306;-324;-35;0;0;-99;-459;1847;379;241;-699;-1135;-17;0;197;-64;-1099;748;0;749;-11;0;738;-138
REPOM S.A. - PRUDENCIAL;1000084916;n4;;I;2;BARUERI;SP;43891;0;0;1812;490;0;0;2303;0;0;0;0;-390;-390;1913;30640;0;-6275;-12538;-2660;0;4046;-5686;7526;9439;-60;9378;-2636;-2814;3929;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;43891;2030;0;262;0;0;0;2292;-170;-57;0;0;-317;-544;1748;464;600;-1169;-1265;-43;0;220;-140;-1333;416;8;423;-31;0;393;-119
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;43891;2142;0;105;0;0;35;2282;-312;-355;0;0;-639;-1306;975;265;163;-628;-257;0;0;13;-292;-736;239;5;244;-5;-19;221;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;43891;2134;0;116;0;0;18;2269;-479;-253;0;0;-289;-1020;1249;226;145;-489;-342;0;0;94;-404;-770;479;-7;472;0;-23;449;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;43891;2115;0;138;0;0;0;2253;-201;0;0;0;113;-87;2166;88;62;-738;-1215;-10;0;77;-127;-1864;302;0;302;0;0;302;-177
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;43891;2207;0;42;0;0;0;2249;-241;-17;0;0;-15;-274;1976;135;14;-662;-682;0;0;59;-33;-1168;808;0;808;0;0;808;-83
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;43891;2161;0;78;0;0;0;2240;-13;0;0;0;-501;-515;1725;104;101;-1229;-857;-8;0;400;-29;-1518;207;0;207;0;-4;203;0
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;43891;1956;0;281;0;0;0;2237;0;0;0;0;201;201;2438;0;9;-101;-293;-102;0;0;-8;-495;1943;5;1948;0;0;1948;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;43891;1396;0;841;0;0;0;2237;-1050;0;0;0;4;-1047;1190;322;2;-431;-311;-15;0;147;-233;-519;672;0;671;-52;-77;542;0
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;43891;0;0;16;0;2208;0;2224;0;0;0;0;0;0;2224;2;0;-487;-1091;-104;0;0;-2;-1682;542;0;542;-205;0;337;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;S5;I;2;SANTALUZ;BA;43891;2028;0;190;0;0;0;2218;-398;-4;0;0;-379;-781;1437;66;459;-833;-786;0;0;7;-667;-1754;-317;-16;-333;-4;0;-337;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;43891;1780;0;424;0;0;0;2204;-486;0;0;0;-828;-1314;890;612;299;-800;-511;-17;0;85;-419;-752;138;1;138;-17;-48;72;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;43891;1968;0;175;0;0;1;2144;-278;-355;0;0;-486;-1119;1025;216;44;-501;-434;0;0;0;-375;-1052;-27;8;-19;0;0;-19;0
LABOR CC - PRUDENCIAL;1000082073;n2;S5;I;2;RECIFE;PE;43891;0;0;0;0;2091;0;2091;0;0;0;0;0;0;2091;221;0;-998;-1034;-136;0;479;0;-1469;622;0;622;-243;0;379;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;43891;1875;0;209;0;0;0;2084;0;0;0;0;26;26;2109;0;0;-670;-433;-2;0;0;0;-1104;1005;-13;991;0;-83;909;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;43891;1889;0;172;0;0;0;2061;-12;-2;0;0;-205;-219;1842;0;0;-331;-325;-2;0;37;-61;-683;1159;-2;1157;0;-4;1153;-454
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV DA SEC  DE E  DA SEG  PUB  E DA DEFESA SOCIAL DO E DO RN E DOS TRAB  SINDICALIZADOS DA AREA DE SAUDE E AFINS NA REG  MET  DE NATAL - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;43891;1956;0;104;0;0;0;2061;-134;-12;0;0;-856;-1002;1058;491;285;-921;-1013;-18;0;310;-106;-972;86;-3;83;-17;0;66;-27
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;43891;1814;0;241;0;0;0;2055;-318;0;0;0;-10;-329;1726;70;0;-435;-216;-9;0;1;0;-589;1137;0;1137;-12;0;1125;-177
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;43891;1905;0;80;0;0;43;2028;-319;-337;0;0;-75;-731;1297;282;200;-782;-527;0;0;83;-409;-1152;145;46;191;-3;0;187;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;43891;1822;0;206;0;0;0;2028;-291;0;0;0;-117;-408;1620;262;0;-956;-544;-16;0;0;-28;-1282;338;0;338;0;0;338;-240
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;43891;1915;0;107;0;0;0;2022;-182;-32;0;0;-238;-453;1570;228;360;-766;-858;-18;0;149;-141;-1046;524;0;524;-18;0;506;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;43891;1798;0;213;0;0;0;2011;-420;-149;0;0;-288;-856;1155;286;23;-485;-811;0;0;31;-15;-972;183;26;209;-17;0;191;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;43891;1931;0;69;0;0;1;2001;-336;-179;0;0;-337;-853;1149;218;165;-644;-408;0;0;44;-411;-1037;112;43;155;0;0;155;0
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;S4;I;1;RECIFE;PE;43891;1803;0;196;0;0;0;1999;0;-68;0;0;-331;-399;1600;75;151;-1035;-1024;-90;0;0;0;-1924;-324;0;-324;-3;0;-327;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;43891;1671;0;319;0;0;0;1990;-244;-110;0;0;-295;-650;1340;244;251;-1000;-427;-39;0;125;-77;-924;416;0;416;-24;0;392;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;S5;I;2;SAO PAULO;SP;43891;1897;0;91;0;0;0;1988;-15;0;0;0;-387;-403;1585;50;18;-947;-533;-8;0;39;-72;-1453;133;0;133;-3;0;130;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;43891;1786;0;201;0;0;0;1987;-311;-83;0;0;-2;-396;1591;319;166;-855;-635;-24;0;167;-96;-956;635;2;637;-26;0;611;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;43891;1895;0;86;0;0;0;1981;-180;-62;0;0;-515;-757;1224;122;37;-1023;-799;-18;0;465;-65;-1281;-57;-1;-58;-4;0;-62;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;43891;1761;0;214;0;0;0;1975;-630;0;0;0;-169;-798;1177;377;120;-698;-894;-7;15;4;-8;-1092;85;0;84;0;0;84;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;43891;1882;0;88;0;0;0;1970;-281;-294;0;0;-201;-776;1194;40;3;-337;-216;-2;0;516;-179;-174;1020;0;1021;0;-38;983;-378
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;S4;I;2;SOROCABA;SP;43891;0;0;0;0;1965;0;1965;0;0;0;0;0;0;1965;90;0;-76;-2675;-101;0;0;0;-2762;-797;118;-679;0;0;-679;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;43891;1864;0;78;0;0;15;1957;-66;-254;0;0;-1098;-1419;538;337;290;-695;-799;-33;0;475;-518;-942;-404;-40;-444;-48;0;-492;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;43891;1617;0;333;0;0;0;1950;-323;0;0;0;-520;-843;1108;237;165;-668;-673;-9;0;137;-48;-859;249;0;249;-6;0;243;0
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;S5;I;2;SALVADOR;BA;43891;1764;0;179;0;0;0;1943;-184;0;0;0;-928;-1112;831;297;412;-1018;-824;-27;0;270;-114;-1003;-172;0;-172;-21;0;-194;-70
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;S4;I;2;RIO DE JANEIRO;RJ;43891;0;0;1611;0;329;0;1940;0;0;0;0;0;0;1940;0;0;-540;-1429;-90;0;2;-184;-2242;-302;0;-302;0;0;-302;0
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;43891;1672;0;262;0;0;0;1934;-576;0;0;0;39;-537;1397;188;70;-831;-1064;-5;0;5;-4;-1643;-245;61;-185;0;0;-185;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;43891;1636;0;286;0;0;0;1922;-239;-66;0;0;-134;-439;1484;438;385;-1083;-928;-20;0;313;-62;-958;526;10;536;-23;0;514;0
