Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;43983;63519;0;0;145070;0;0;208589;0;0;6680;0;0;0;6680;75;215344;0;31992;247336;0;46652;293988
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;43983;72988;0;0;173485;0;436;246909;0;0;4952;0;0;0;4952;235;252095;0;10697;262792;0;30411;293203
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;43983;0;0;0;3413;0;0;3413;0;0;0;0;0;80035;80035;0;83448;0;68776;152224;0;140125;292349
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;S5;I;2;SAO PAULO;SP;43983;5473;0;0;132180;0;0;137653;0;0;0;0;0;0;0;0;137653;0;10675;148328;0;143830;292158
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;43983;75634;0;0;169186;0;86;244906;0;0;0;0;0;0;0;0;244906;0;7473;252379;0;39007;291386
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;43983;63328;0;0;175198;0;1989;240515;0;0;0;0;0;0;0;0;240515;0;6799;247314;0;43132;290446
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;43983;5300;0;0;181618;0;119;187037;0;0;0;0;0;0;0;15980;203017;0;12224;215241;0;74898;290139
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;S5;I;2;ERECHIM;RS;43983;22004;0;0;137893;0;0;159896;0;0;0;0;0;0;0;0;159896;0;71476;231373;0;57768;289141
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;43983;22665;0;0;211883;0;0;234548;0;0;0;0;0;0;0;0;234548;0;2951;237499;0;51552;289051
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;43983;80011;0;0;141141;0;592;221745;0;0;0;0;0;0;0;0;221745;0;23433;245177;0;43270;288448
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;43983;21379;0;0;85349;0;0;106728;0;0;20880;0;0;0;20880;0;127608;0;49943;177551;0;109265;286817
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO, ECONOMIA E EMPRESÁRIOS DE ERECHIM LTDA;1572667;b3S;S5;I;2;ERECHIM;RS;43983;19167;0;0;233588;0;2;252757;0;0;0;0;0;0;0;0;252757;0;2011;254769;0;31973;286741
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;43983;91801;0;0;104767;0;0;196568;0;0;0;0;0;0;0;5;196572;0;4945;201517;0;84009;285527
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;43983;27551;0;0;76359;0;0;103910;0;0;0;0;0;0;0;0;103910;0;134453;238363;0;47147;285511
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S5;I;2;BENTO GONCALVES;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;234614;234614;0;234614;0;5482;240096;0;44930;285026
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;S4;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270620;270620;0;13678;284298
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77480;77480;0;8452;85931;0;195542;281473
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;43983;33267;0;0;169610;0;0;202876;0;0;0;0;0;0;0;22188;225064;0;4901;229965;0;50965;280930
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;43983;86236;0;0;125369;0;0;211605;0;0;0;0;0;0;0;0;211605;0;14606;226211;0;53147;279358
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;43983;43976;0;0;206351;0;0;250327;0;0;0;0;0;0;0;0;250327;0;4591;254918;0;23710;278628
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17256;17256;0;162560;179817;0;98174;277991
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;43983;80216;0;0;122056;0;0;202272;0;0;7378;0;0;0;7378;140;209789;0;30550;240340;23;37492;277855
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;43983;82947;0;0;108123;0;0;191070;0;0;0;0;0;0;0;602;191673;0;5333;197006;0;80701;277706
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;43983;49227;0;0;142665;0;0;191892;0;0;5547;0;0;0;5547;8666;206105;0;31402;237508;0;39551;277059
COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. – SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;43983;64508;0;0;118818;0;0;183326;0;0;4368;0;0;0;4368;0;187694;0;33385;221078;0;54431;275510
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;43983;51968;0;0;171123;0;6738;229829;0;0;0;0;0;0;0;0;229829;0;6304;236133;0;38526;274660
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;43983;49169;0;0;145740;0;2973;197882;0;0;0;0;0;0;0;25549;223431;0;10707;234138;0;38830;272968
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;43983;53954;0;0;170259;0;1911;226124;0;0;0;0;0;0;0;0;226124;0;7116;233240;0;35748;268988
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;43983;76209;0;0;122789;0;875;199873;0;0;0;0;0;0;0;0;199873;0;10393;210266;0;58697;268962
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;43983;0;0;0;55230;0;0;55230;0;0;0;0;0;86399;86399;0;141629;0;6852;148481;0;119638;268119
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;43983;51510;0;0;112697;0;829;165037;0;0;18274;0;0;0;18274;692;184002;0;37239;221241;0;44499;265740
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;43983;40679;0;7656;111825;0;53;160213;0;0;0;0;0;0;0;48255;208468;0;22186;230654;0;34307;264961
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257136;257136;0;7647;264783
COBUCCIO SCD - PRUDENCIAL;1000085173;n1;S5;C;2;MONTE BELO;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;64891;64891;0;64891;0;155621;220512;10763;33334;264609
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3047549;b3S;S5;I;2;RIO VERDE;GO;43983;50642;0;0;124047;0;0;174689;0;0;20496;0;0;0;20496;0;195184;0;21489;216673;0;46882;263555
COOPERATIVA DE CRÉDITO UNICOOB OURO BRANCO - SICOOB UNICOOB OURO BRANCO;5772229;b3S;S5;I;2;PARANAVAI;PR;43983;77731;0;0;134482;0;114;212327;0;0;7488;0;0;0;7488;0;219814;0;7632;227446;0;35064;262510
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;S4;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63;0;194888;194950;0;67517;262468
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;43983;45289;0;0;134990;0;0;180279;0;0;0;0;0;0;0;14840;195119;0;23390;218509;0;40056;258565
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;43983;64183;0;0;131022;0;0;195205;0;0;4546;0;0;0;4546;0;199751;0;19398;219149;5;38735;257888
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;43983;87655;0;0;75579;0;0;163233;0;0;0;0;0;0;0;3277;166510;0;60866;227376;0;29769;257145
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;43983;80852;0;0;115549;0;219;196620;0;0;6253;0;0;0;6253;0;202873;0;13104;215977;0;38706;254683
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S5;I;2;BELO HORIZONTE;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13587;13587;0;209839;223426;0;28492;251918
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S5;I;2;BIRIGUI;SP;43983;33093;0;13981;144641;0;227;191943;0;0;0;0;0;0;0;183;192125;0;22855;214980;0;35966;250946
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;43983;0;0;0;0;0;0;0;0;0;0;0;0;197391;197391;0;197391;0;19342;216732;0;32577;249309
COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;43983;33093;0;0;179166;0;170;212429;0;0;0;0;0;0;0;0;212429;0;4993;217422;0;29670;247092
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;I;2;FRUTAL;MG;43983;69221;0;0;73511;0;0;142732;0;0;15345;0;0;0;15345;0;158077;0;26151;184229;0;62733;246962
TERRA INVESTIMENTOS DTVM;1000084514;n2;S4;C;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;61068;0;0;0;0;0;0;0;61068;32779;116701;210548;0;36293;246841
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;S5;I;2;BELO HORIZONTE;MG;43983;19672;0;0;124080;0;6;143758;0;0;0;0;0;0;0;61801;205559;0;3720;209279;0;35770;245049
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73422792;b3S;S5;I;2;RUBIATABA;GO;43983;70246;0;0;64016;0;15;134277;0;0;10259;0;0;0;10259;13345;157881;0;50927;208807;0;34720;243528
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;74999;0;0;0;0;0;0;20000;94999;0;102825;197825;0;44835;242659
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;44348;44348;0;44348;0;33233;77581;1867;163083;242531
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;43983;40385;0;0;83386;0;0;123771;0;0;8356;0;0;0;8356;0;132127;0;64947;197074;0;43977;241051
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;43983;22760;0;0;60921;0;0;83681;0;0;0;0;0;0;0;8074;91755;0;114848;206603;0;32990;239592
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;S5;I;2;LAGOA DA PRATA;MG;43983;53152;0;0;83374;0;1525;138050;0;0;5668;0;0;0;5668;32407;176125;0;23207;199333;0;38444;237777
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;S5;I;2;OURO PRETO DO OESTE;RO;43983;97226;0;0;5287;0;0;102512;0;0;4976;0;0;0;4976;662;108150;0;72816;180966;0;54366;235332
BCO INBURSA INV S.A. - PRUDENCIAL;1000081335;b1;S4;I;3;SAO PAULO;SP;43983;0;0;47080;31333;0;0;78413;0;0;0;14161;0;0;14161;0;92573;0;6405;98978;4;136079;235062
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA;26960328;b3S;S5;I;2;PARAISO DO NORTE DO TOCANTINS;TO;43983;89105;0;0;68756;0;0;157862;0;0;2848;0;0;0;2848;909;161619;0;31160;192779;0;42073;234851
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;S5;I;2;POMPEU;MG;43983;43165;0;0;86146;0;0;129311;0;0;24786;0;0;0;24786;0;154097;0;36732;190829;0;41846;232675
COOPERATIVA DE CRÉDITO SICOOB CRED-ACIF;4013172;b3S;S5;I;2;FRANCA;SP;43983;52498;0;0;140019;0;0;192516;0;0;7663;0;0;0;7663;0;200179;0;2518;202697;0;27687;230384
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;43983;71104;0;0;103929;0;45;175078;0;0;0;0;0;0;0;11211;186289;0;7174;193463;0;36342;229804
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;S4;I;2;ARARAQUARA;SP;43983;44421;0;2731;133717;0;21;180890;0;0;0;0;0;0;0;632;181522;0;18135;199657;0;30067;229724
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;43983;6878;0;0;129333;0;0;136211;0;0;0;0;0;0;0;0;136211;0;14274;150485;0;78371;228856
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;S5;I;2;GUANHAES;MG;43983;57373;0;0;128573;0;0;185947;0;0;4683;0;0;0;4683;0;190630;0;9261;199891;0;28388;228279
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;S5;I;2;BRASILIA;DF;43983;73470;0;0;64704;0;0;138174;0;0;18172;0;0;0;18172;19032;175379;0;13711;189090;0;38441;227531
ACESSO SOLUÇÕES DE PAGAMENTO - PRUDENCIAL;1000084806;n4;;I;2;SAO PAULO;SP;43983;0;0;0;0;92486;0;92486;0;0;0;0;0;0;0;9023;101510;0;103581;205090;7575;13850;226515
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;43983;52490;0;0;90705;0;551;143746;0;0;1793;0;0;0;1793;0;145539;0;20642;166181;0;58952;225133
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;S4;I;2;SAO JOSE DO RIO PRETO;SP;43983;52307;0;3028;113213;0;149;168698;0;0;0;0;0;0;0;3186;171884;0;20730;192613;0;32276;224889
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196936;196936;0;27599;224535
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43983;66327;0;0;104380;0;1062;171768;0;0;0;0;0;0;0;0;171768;0;6053;177821;0;45138;222959
COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA;3412878;b3S;S5;I;2;ITURAMA;MG;43983;46188;0;0;43916;0;19;90122;0;0;6260;0;0;0;6260;18257;114640;0;64285;178925;0;41603;220528
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;S5;I;2;SANTANA DO LIVRAMENTO;RS;43983;27036;0;0;151918;0;92;179045;0;0;0;0;0;0;0;0;179045;0;4563;183608;0;36825;220433
BCO FICSA S.A. - PRUDENCIAL;1000081737;b1;S4;I;2;SAO PAULO;SP;43983;402;0;42007;0;0;0;42409;0;0;0;0;0;0;0;0;42409;0;170962;213371;0;6863;220234
CREDISAN COOPERATIVA DE CRÉDITO;62109566;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;43983;38422;0;251;126825;0;0;165498;0;0;0;0;0;0;0;0;165498;0;19217;184715;0;31265;215980
COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO;21661202;b3S;S5;I;2;ENTRE RIOS DE MINAS;MG;43983;58191;0;0;108821;0;503;167515;0;0;2223;0;0;0;2223;0;169739;0;10448;180186;0;33673;213860
COOPERATIVA DE CRÉDITO DA REGIÃO CENTRAL DE MINAS LTDA. – SICOOB UNIÃO CENTRAL;22749014;b3S;S5;I;2;PARAOPEBA;MG;43983;63135;0;0;93336;0;0;156471;0;0;1641;0;0;0;1641;0;158112;0;20516;178628;0;34170;212798
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5140;96173;101314;0;110744;212058
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;S5;I;2;BELO HORIZONTE;MG;43983;10260;0;0;145719;0;2031;158011;0;0;0;0;0;0;0;0;158011;0;4816;162827;0;48544;211370
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;S5;I;2;CARATINGA;MG;43983;49135;0;0;101912;0;0;151048;0;0;0;0;0;0;0;10078;161126;0;4281;165407;0;45205;210612
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2931668;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;43983;54281;0;0;76407;0;486;131174;0;0;5558;0;0;0;5558;13146;149878;0;18114;167992;0;40599;208591
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S5;I;2;CURITIBA;PR;43983;0;0;0;0;0;0;0;0;0;0;0;0;130359;130359;0;130359;0;12064;142423;0;65728;208151
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;S5;I;2;BRASILIA;DF;43983;56553;0;0;83136;0;162;139851;0;0;0;0;0;0;0;18126;157977;0;8299;166276;0;41613;207889
COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO;71238232;b3S;S5;I;2;CARMOPOLIS DE MINAS;MG;43983;63089;0;0;93197;0;0;156286;0;0;4545;0;0;0;4545;0;160830;0;18033;178863;0;28024;206887
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;I;2;CASCAVEL;PR;43983;17495;0;0;44470;0;0;61965;0;0;0;0;0;0;0;0;61965;0;122535;184499;0;22062;206561
UNIPRIME DO IGUAÇU - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, DAS CIÊNCIAS, DAS ARTES E EMPRESÁRIOS;1848322;b3S;S5;I;2;PATO BRANCO;PR;43983;18993;0;0;152265;0;3845;175103;0;0;0;0;0;0;0;0;175103;0;2372;177475;0;29032;206507
COOPERATIVA DE CRÉDITO DO SERTÃO BAIANO LTDA - SICOOB SERTÃO;2057584;b3S;S5;I;2;PINTADAS;BA;43983;57946;0;0;91981;0;14;149941;0;0;946;0;0;0;946;0;150887;0;9093;159980;0;45855;205835
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES – CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;43983;23905;0;0;51716;0;0;75621;0;0;0;0;0;0;0;0;75621;0;96518;172139;0;32039;204178
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBIRAIARAS - CRESOL NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;43983;16616;0;0;61591;0;0;78207;0;0;0;0;0;0;0;10135;88342;0;97870;186211;0;17826;204037
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;S5;I;2;SAO PAULO;SP;43983;10242;0;0;37117;0;0;47359;0;0;0;0;0;0;0;5149;52508;0;5291;57799;0;145789;203588
COOPERATIVA DE CRÉDITO CREDILUZ LTDA. - SICOOB CREDILUZ;25536764;b3S;S5;I;2;LUZ;MG;43983;34204;0;0;101927;0;0;136130;0;0;15571;0;0;0;15571;4266;155967;0;23125;179092;0;24168;203260
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;S5;I;2;GOIANIA;GO;43983;81937;0;0;64750;0;0;146687;0;0;0;0;0;0;0;578;147265;0;12724;159989;0;42168;202157
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GUARANI E REGIÃO LTDA. - SICOOB GUARANICREDI;26014175;b3S;S5;I;2;GUARANI;MG;43983;56478;0;0;111232;0;0;167710;0;0;5765;0;0;0;5765;0;173475;0;8967;182442;0;19546;201988
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM;54190525;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43983;11837;0;0;14896;0;0;26733;0;0;0;0;0;0;0;0;26733;0;17439;44172;0;156711;200883
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;S5;I;2;SANTO CRISTO;RS;43983;16802;0;0;111022;0;0;127824;0;0;0;0;0;0;0;0;127824;0;49457;177282;0;23255;200537
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;S5;I;2;ASSIS CHATEAUBRIAND;PR;43983;31286;0;0;89584;0;18;120888;0;0;5253;0;0;0;5253;4174;130314;0;40392;170706;0;28782;199489
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;S5;I;2;MONTE CARMELO;MG;43983;19943;0;0;78609;0;0;98553;0;0;12718;0;0;0;12718;0;111270;0;42630;153901;0;44872;198772
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL E DE EMPRESAS LTDA. - SICOOB CREDFAZ;952415;b3S;S5;I;2;BRASILIA;DF;43983;24853;0;0;61772;0;137;86762;0;0;0;0;0;0;0;13981;100744;0;7585;108328;0;89675;198003
COOPERATIVA DE CRÉDITO CARLOS CHAGAS LTDA. - SICOOB CARLOS CHAGAS;41753500;b3S;S5;I;2;CARLOS CHAGAS;MG;43983;50720;0;0;59001;0;181;109902;0;0;11020;0;0;0;11020;0;120922;0;19574;140497;0;56757;197254
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;S5;I;2;DIVINOPOLIS;MG;43983;64365;0;0;88334;0;591;153291;0;0;0;0;0;0;0;0;153291;0;9191;162482;0;34612;197094
