Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;;I;2;PORTO ALEGRE;RS;42064;98;0;88;0;0;0;186;-58;0;0;0;-10;-68;118;4;0;-56;-34;0;0;0;-2;-88;30;0;30;-13;0;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;;I;2;ILHA SOLTEIRA;SP;42064;177;0;8;0;0;0;185;0;0;0;0;0;1;184;0;0;-34;-25;0;0;0;-26;-85;99;0;99;0;0;99;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DA REGIÃO METROPOLITANA DE BELÉM DO PARÁ - SICOOB FEDERAL PARÁ;83316810;b3S;;I;2;BELEM;PA;42064;156;0;27;0;0;0;183;-1;0;0;0;-6;-8;176;86;1;-92;-71;-4;0;0;-1;-82;94;2;95;0;0;95;0
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;;I;2;RIO DE JANEIRO;RJ;42064;177;0;5;0;0;0;182;0;0;0;0;-2;-2;180;0;0;-186;-56;0;0;139;0;-103;77;0;77;0;0;76;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;;I;2;BAURU;SP;42064;172;0;9;0;0;0;181;-9;0;0;0;-49;-58;123;0;0;-102;-68;1;0;51;0;-120;3;11;13;-3;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA.;20622809;b3S;;I;2;BELO HORIZONTE;MG;42064;111;0;68;0;0;0;178;0;0;0;0;2;2;180;0;0;0;-112;0;0;33;0;-79;101;1;102;0;0;102;0
SOCRED S.A. SCM - PRUDENCIAL;1000083247;n1;;I;2;BELEM;PA;42064;177;0;0;0;0;0;177;0;0;0;0;-2;-2;175;0;13;-9;-25;0;0;0;-2;-24;151;0;151;-45;0;106;0
BRASIL CENTRAL S.A. - DTVM - PRUDENCIAL;1000083780;n2;;I;2;RIO DE JANEIRO;RJ;42064;0;0;176;0;0;0;176;0;0;0;0;0;0;176;0;0;-150;-121;-8;0;0;0;-279;-103;0;-103;0;0;-103;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;;I;2;MORUNGABA;SP;42064;147;0;28;0;0;0;174;0;0;0;0;-4;-4;170;0;0;0;-40;0;0;0;0;-40;131;0;131;0;0;131;0
TATICA S.A. DTVM - PRUDENCIAL;1000083852;n2;;I;2;SAO PAULO;SP;42064;0;0;173;0;0;0;173;0;0;0;0;0;0;173;0;0;-115;-132;-8;-125;0;0;-380;-207;-7;-214;0;0;-214;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;5591437;b3S;;I;2;PORTO ALEGRE;RS;42064;152;0;19;0;0;0;171;0;0;0;0;-31;-31;140;77;0;-207;-144;-4;0;0;-84;-362;-222;0;-222;0;0;-222;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SÃO JOSE DOS CAMPOS - COSAE;8227676;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42064;163;0;8;0;0;0;171;-7;0;0;0;-46;-53;118;0;0;-48;-62;0;0;0;0;-110;8;1;9;1;0;8;-8
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA AFFINIA;9128022;b3S;;I;2;OSASCO;SP;42064;164;0;6;0;0;0;170;0;0;0;0;0;1;169;0;0;0;-47;0;0;0;0;-47;122;0;122;-2;0;120;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;;I;2;SAO PAULO;SP;42064;157;0;12;0;0;0;169;-3;-12;0;0;-6;-22;147;59;0;-25;-134;0;0;0;0;-100;47;0;47;0;0;47;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;;I;2;SAO PAULO;SP;42064;168;0;0;0;0;0;168;0;0;0;0;-6;-6;161;0;0;0;-67;0;0;0;0;-67;94;0;94;0;0;94;-57
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;;I;2;SAO PAULO;SP;42064;143;0;24;0;0;0;167;0;0;0;0;-7;-7;160;0;0;-3;-63;0;0;0;0;-66;94;0;94;0;0;94;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS DE AUDITORIA FISCAL DA RECEITA FEDERAL DO BRASIL, SERVIDORES E FUNCIONÁRIOS DO MIN. DA FAZENDA EM MINAS GERAIS LTDA. - CREDIFISCO;41661984;b3S;;I;2;BELO HORIZONTE;MG;42064;136;0;29;0;0;0;165;-11;0;0;0;-10;-21;144;0;0;-67;-74;0;0;19;-2;-125;19;0;19;-9;0;11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;;I;2;SAO PAULO;SP;42064;142;0;21;0;0;0;164;0;0;0;0;-3;-3;161;0;0;-74;-43;0;0;0;0;-117;44;0;44;0;0;44;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;;I;2;SAO GONCALO;RJ;42064;146;0;16;0;0;0;162;0;0;0;0;0;0;161;0;0;-25;-42;0;0;0;0;-67;94;0;94;0;0;94;-60
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DO VESTUÁRIO, CONFECÇÕES E ROCHAS ORNAMENTAIS - CREDSUL.;2330334;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42064;158;0;0;0;0;0;158;-6;0;0;0;-7;-14;144;2;0;-67;-44;0;0;1;-2;-110;34;-13;21;0;0;21;-4
COOPERDADOS  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA DE PROCESSAMENTO DE DADOS DO ESTADO DO PARÁ LTDA.;83383042;b3S;;I;2;BELEM;PA;42064;156;0;1;0;0;0;157;0;-3;0;0;0;-4;153;3;0;-50;-46;1;0;0;-8;-103;50;1;51;0;0;51;-23
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TAMBOARA - CRESOL TAMBOARA;11282942;b3S;;I;2;TAMBOARA;PR;42064;108;0;49;0;0;0;157;-30;-30;0;0;-16;-77;80;8;13;-48;-47;0;0;7;-17;-84;-4;-2;-6;1;0;-7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;;I;2;VISCONDE DO RIO BRANCO;MG;42064;133;0;23;0;0;0;156;0;0;0;0;0;1;155;0;0;-63;-28;-1;0;6;0;-87;68;0;68;-2;0;66;0
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;;I;2;LARANJEIRAS DO SUL;PR;42064;144;0;11;0;0;0;155;-12;0;0;0;-41;-54;102;28;18;-129;-76;1;0;2;-8;-166;-65;0;-65;0;0;-65;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;;I;2;NITEROI;RJ;42064;155;0;0;0;0;0;155;-4;0;0;0;-3;-6;148;0;0;-72;-77;0;0;34;-28;-144;5;0;5;0;0;5;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;;I;2;PONTA GROSSA;PR;42064;148;0;6;0;0;0;154;0;0;0;0;-18;-18;136;0;0;-23;-24;0;0;0;0;-47;89;0;89;-2;0;87;0
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;;I;2;RIO CLARO;SP;42064;0;0;10;0;142;0;152;0;0;0;0;0;0;152;0;0;-31;-46;-7;0;0;0;-84;68;0;68;-21;0;47;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES ESTADUAIS DO PODER EXECUTIVO DO ESTADO DO ACRE EM RIO BRANCO - CBCRED-ACRE;3232959;b3S;;I;2;RIO BRANCO;AC;42064;151;0;0;0;0;0;151;-49;-4;0;0;-11;-63;88;21;4;-78;-52;0;0;0;-12;-118;-30;-20;-50;0;0;-50;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;;I;2;VOLTA REDONDA;RJ;42064;147;0;3;0;0;0;150;0;0;0;0;20;20;170;0;0;-23;-47;0;0;1;0;-70;101;4;104;-2;0;102;-22
ALBATROSS CCV S.A - PRUDENCIAL;1000082499;n2;;I;2;SAO PAULO;SP;42064;0;0;148;0;0;0;148;0;0;0;0;0;0;148;233;0;-190;-367;-30;0;6;0;-348;-200;0;-200;0;0;-200;0
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;;I;2;RIO DE JANEIRO;RJ;42064;0;0;148;0;0;0;148;0;0;0;0;0;0;148;1528;0;-380;-246;-109;0;0;0;794;942;0;942;-213;-390;339;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42064;128;0;20;0;0;0;148;0;0;0;0;0;0;147;0;0;-68;-37;0;0;0;0;-105;42;0;42;0;0;42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA;50654300;b3S;;I;2;OSASCO;SP;42064;113;0;35;0;0;0;148;0;0;0;0;8;8;156;0;0;0;-68;-2;0;0;0;-69;86;0;86;-10;0;77;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;;I;2;SAO PAULO;SP;42064;114;0;33;0;0;0;147;-1;0;0;0;2;1;148;0;0;-57;-27;0;0;1;0;-83;65;0;65;0;0;65;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;;I;2;JOAO PESSOA;PB;42064;146;0;0;0;0;0;146;0;0;0;0;-5;-5;141;0;0;-99;-32;0;0;0;0;-131;10;0;10;0;0;10;0
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;;I;2;RIO DE JANEIRO;RJ;42064;0;0;145;0;0;0;145;0;0;0;0;0;0;145;5848;0;-2271;-1652;-520;0;0;0;1405;1550;0;1550;-690;-48;812;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;;I;2;JOAO PESSOA;PB;42064;118;0;25;0;0;0;144;-22;0;0;0;-3;-25;119;22;0;-27;-74;-2;0;0;-2;-83;36;0;36;-2;0;34;-33
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42064;143;0;0;0;0;0;143;0;0;0;0;-106;-106;37;1;0;-50;-30;0;0;15;-8;-73;-35;1;-36;0;0;-36;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E SERVIDORES PÚBLICOS DO ESTADO DE MATO GROSSO DO SUL - SICOOB COCRESUL;24610065;b3S;;I;2;CAMPO GRANDE;MS;42064;104;0;39;0;0;0;143;-41;0;0;0;-10;-51;92;163;11;-68;-221;-7;0;0;-7;-130;-38;0;-38;-7;0;-44;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;;I;2;MOGI DAS CRUZES;SP;42064;110;0;31;0;0;0;141;0;0;0;0;1;1;140;0;0;0;-66;0;0;12;-2;-56;84;0;84;0;0;84;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;;I;2;RIO DE JANEIRO;RJ;42064;141;0;0;0;0;0;141;0;0;0;0;-3;-3;138;0;0;-39;-17;0;0;0;0;-56;81;0;81;0;0;81;0
LAMARA SCMEPP LTDA - PRUDENCIAL;1000084394;n1;;I;2;FORTALEZA;CE;42064;138;0;3;0;0;0;141;0;0;0;0;-2;-2;139;0;0;0;-47;-7;0;0;-2;-56;83;0;83;-22;0;60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;;I;2;RIO DE JANEIRO;RJ;42064;141;0;0;0;0;0;141;-1;0;0;0;-13;-14;127;1;0;-72;-59;0;0;13;0;-117;10;0;10;0;0;10;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;;I;2;PORTO ALEGRE;RS;42064;140;0;0;0;0;0;140;1;0;0;0;-18;-19;121;0;0;-108;-124;0;0;1;0;-230;-109;-2;-111;0;0;-111;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA. - CREDER;21130869;b3S;;I;2;BELO HORIZONTE;MG;42064;108;0;32;0;0;0;140;0;0;0;0;11;11;151;0;0;-75;-65;0;0;9;-1;-133;17;0;17;0;0;17;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;;I;2;FEIRA DE SANTANA;BA;42064;2;0;137;0;0;0;139;-112;-3;0;0;-2;-117;22;4;0;-206;-152;0;0;393;-6;34;56;0;56;0;0;56;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PARANACITY - CRESOL PARANACITY;11346312;b3S;;I;2;PARANACITY;PR;42064;124;0;13;0;0;0;138;-13;-10;0;0;-37;-61;77;4;13;-34;-38;0;0;2;-21;-73;4;-1;3;0;-2;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DO BANCO DA AMAZÔNIA;2827982;b3S;;I;2;BELEM;PA;42064;133;0;0;0;0;0;133;-5;0;0;0;7;2;136;7;0;-76;-29;0;0;11;0;-87;48;0;48;0;0;48;0
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;;I;2;BELEM;PA;42064;0;0;1;0;132;0;133;0;0;0;0;0;0;133;3;0;-33;-52;-11;0;1;0;-91;42;0;42;-12;0;29;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB) - CREDIUESB;3606488;b3S;;I;2;VITORIA DA CONQUISTA;BA;42064;107;0;26;0;0;0;133;-29;1;0;0;-16;-46;87;12;2;-59;-56;0;0;6;0;-95;-8;4;-4;0;0;-4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS  EMPRESAS DE VIGILÂNCIA, ASSEIO E CONSERVAÇÃO DE BELÉM DO PARÁ - SICOOB COOPER-AÇÃO;2413228;b3S;;I;2;BELEM;PA;42064;121;0;11;0;0;0;133;1;-10;0;0;-48;-59;74;13;33;-111;-136;-1;0;20;-19;-200;-126;2;-125;0;0;-125;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;;I;2;SAO PAULO;SP;42064;52;0;80;0;0;0;132;-19;0;0;0;-38;-57;74;25;10;-75;-100;-3;0;4;-6;-146;-71;0;-71;-7;0;-78;0
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;;I;2;RIO DE JANEIRO;RJ;42064;0;0;132;0;0;0;132;0;0;0;0;0;0;132;655;0;-43;-242;-68;0;0;0;301;433;0;433;-137;0;296;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MARILENA - CRESOL MARILENA;11212010;b3S;;I;2;MARILENA;PR;42064;94;0;38;0;0;0;132;-17;-27;0;0;-70;-114;17;11;9;-34;-35;0;0;2;-12;-59;-41;-2;-43;0;-1;-45;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALTO PARANÁ - CRESOL ALTO PARANÁ;11453724;b3S;;I;2;ALTO PARANA;PR;42064;90;0;41;0;0;0;131;-29;-25;0;0;-20;-74;57;12;13;-36;-41;0;0;4;-15;-63;-5;-2;-7;1;-1;-9;0
COOPERATIVA DE CRÉDITO RURAL DE BOM JARDIM LTDA. - BOM CREDI.;58338;b3S;;I;2;BOM JARDIM;RJ;42064;113;0;18;0;0;0;131;-30;0;0;0;-17;-47;84;29;58;-84;-135;-1;0;2;-6;-138;-54;0;-54;0;0;-54;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;;I;2;SAO PAULO;SP;42064;128;0;0;0;0;0;128;-1;0;0;0;3;2;131;0;0;-16;-22;0;0;57;0;19;150;0;150;0;-1;149;-148
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DO AGRESTE ALAGOANO - SICOOB AGRESTE ALAGOANO;19225478;b3S;;I;2;ARAPIRACA;AL;42064;70;0;58;0;0;0;128;-38;0;0;0;-5;-43;85;14;14;-85;-112;1;0;0;-2;-173;-88;0;-88;0;0;-88;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;;I;2;SUMARE;SP;42064;124;0;3;0;0;0;127;0;0;0;0;1;1;126;0;0;-48;-26;0;0;0;0;-75;51;0;51;0;0;51;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;;I;2;BEBEDOURO;SP;42064;121;0;5;0;0;0;126;-14;-14;0;0;-1;-29;97;0;0;-23;-58;0;0;0;0;-81;15;0;15;0;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;;I;2;ATIBAIA;SP;42064;95;0;28;0;0;0;123;0;0;0;0;-2;-2;121;0;0;-73;-29;0;0;0;0;-102;19;0;19;0;0;19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;;I;2;CERQUILHO;SP;42064;99;0;24;0;0;0;123;0;0;0;0;-3;-3;120;0;0;0;-24;0;0;0;-20;-44;76;0;76;0;0;76;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO RÁPIDO LUXO CAMPINAS;2312896;b3S;;I;2;VALINHOS;SP;42064;121;0;3;0;0;0;123;1;0;0;0;-346;-346;-223;0;0;0;-110;0;0;0;-4;-114;-337;0;-337;0;0;-337;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ALTO DO VALE DO TAQUARI - CRESOL ALTOCREDI;7356021;b3S;;I;2;ILOPOLIS;RS;42064;111;0;12;0;0;0;123;-29;-13;0;0;-14;-57;66;8;0;-29;-42;0;0;0;-23;-85;-19;-7;-26;0;0;-26;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ARAPONGA - CRESOL ARAPONGA;7016503;b3S;;I;2;ARAPONGA;MG;42064;102;0;20;0;0;0;122;-16;-17;0;0;-33;-67;55;6;18;-40;-28;0;0;2;-16;-58;-2;-1;-4;0;1;-5;0
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;;I;2;IBIA;MG;42064;119;0;3;0;0;0;122;0;0;0;0;-3;-3;119;1;12;-9;-19;-6;0;0;-1;-23;96;0;96;-27;0;69;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;;I;2;RIO CLARO;SP;42064;104;0;17;0;0;0;121;-13;0;0;0;1;-13;108;0;0;0;-76;0;0;2;0;-75;33;0;33;0;0;33;0
HR SCMEPP LTDA. - PRUDENCIAL;1000084411;n1;;I;2;MACEIO;AL;42064;120;0;1;0;0;0;121;0;0;0;0;-38;-38;84;0;0;-33;-45;-6;0;0;0;-84;1;0;1;-9;0;-10;0
VNK SCMEPP - PRUDENCIAL;1000084404;n1;;I;2;FORTALEZA;CE;42064;119;0;1;0;0;0;121;0;0;0;0;-9;-9;111;0;0;0;-12;-6;0;0;1;-18;93;0;93;-26;0;67;0
ATLANTA SCM LTDA - PRUDENCIAL;1000083034;n1;;I;2;PASSOS;MG;42064;116;0;4;0;0;0;119;0;0;0;0;-3;-3;117;3;0;-48;-28;-6;0;5;-6;-80;37;0;37;0;0;37;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS - COOPMAIALUIZA.;2093154;b3S;;I;2;FRANCA;SP;42064;102;0;17;0;0;0;119;0;0;0;0;-14;-14;104;0;0;-10;-53;0;0;0;0;-63;41;0;41;0;0;41;0
LUMINA CC - PRUDENCIAL;1000082310;n2;;I;2;SALVADOR;BA;42064;0;0;5;0;113;0;118;0;0;0;0;0;0;118;0;0;-35;-45;-5;0;0;0;-85;33;0;33;-15;0;18;0
GERALDO CORREA - CVM S/A - PRUDENCIAL;1000082767;n2;;I;2;BELO HORIZONTE;MG;42064;0;0;116;0;0;0;117;0;0;0;0;0;0;117;77;0;-438;-186;-9;0;0;0;-556;-440;0;-440;0;0;-440;0
COOPERATIVA DE CRÉDITO RURAL E SERVIDORES PÚBLICOS DE MINEIROS GOIÁS;5491616;b3S;;I;2;MINEIROS;GO;42064;112;0;5;0;0;0;117;-11;0;0;0;-34;-45;72;0;28;-69;-74;0;0;21;-11;-105;-34;2;-31;0;0;-31;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;;I;2;JUNDIAI;SP;42064;116;0;0;0;0;0;116;0;0;0;0;3;3;119;0;0;-37;-24;0;0;22;0;-39;81;0;81;0;-3;77;-59
JN-MAXI CC LTDA. - PRUDENCIAL;1000084370;n2;;I;2;SALVADOR;BA;42064;0;0;0;0;114;0;114;0;0;0;0;0;0;114;0;0;-13;-54;-5;0;0;0;-72;42;0;42;-15;0;27;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;;I;2;GUARULHOS;SP;42064;96;0;17;0;0;0;113;0;0;0;0;-1;-2;111;0;0;-53;-32;-2;0;0;0;-88;23;0;24;0;0;24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALCOA EM PERNAMBUCO;8931800;b3S;;I;2;ITAPISSUMA;PE;42064;96;0;16;0;0;0;112;0;0;0;0;-6;-7;106;0;0;-36;-56;0;0;0;-3;-94;11;1;11;0;0;11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ELEKTRO;56396682;b3S;;I;2;RIO CLARO;SP;42064;111;0;1;0;0;0;112;-3;-10;0;0;-5;-19;93;0;0;-25;-54;0;0;12;1;-68;25;0;25;0;0;25;0
CAMBIALL CASH CC LTDA. - PRUDENCIAL;1000082293;n2;;I;2;RECIFE;PE;42064;0;0;0;0;111;0;111;0;0;0;0;0;0;111;0;0;-39;-88;-5;0;1;0;-130;-19;0;-19;0;0;-19;0
CREDILON SCM REG. LONDRINA LTD - PRUDENCIAL;1000083120;n1;;I;2;LONDRINA;PR;42064;110;0;0;0;0;0;110;0;-23;0;0;-13;-36;74;2;0;-23;-37;-1;0;0;0;-59;16;-1;14;-2;0;13;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;;I;2;POCOS DE CALDAS;MG;42064;102;0;7;0;0;0;108;0;0;0;0;1;1;109;0;0;-33;-23;1;0;0;0;-57;52;0;52;-2;0;50;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;;I;2;RIO DE JANEIRO;RJ;42064;107;0;1;0;0;0;108;0;0;0;0;-3;-3;105;0;0;-44;-24;0;0;0;0;-67;37;0;37;0;0;37;-21
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;;I;2;PONTA GROSSA;PR;42064;108;0;0;0;0;0;108;0;0;0;0;1;1;109;0;0;-7;-28;0;0;0;0;-36;73;0;73;0;0;73;0
KRAUS - SCC LTDA - PRUDENCIAL;1000081933;n2;;I;2;RIO DE JANEIRO;RJ;42064;0;0;0;0;108;0;108;0;0;0;0;0;0;108;112;0;-75;-134;-16;0;0;0;-113;-5;0;-5;-1;0;-6;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE NOVA ESPERANÇA - CRESOL NOVA ESPERANÇA;11369294;b3S;;I;2;NOVA ESPERANCA;PR;42064;83;0;25;0;0;0;108;-17;-18;0;0;-41;-77;31;4;10;-30;-37;0;0;2;-13;-64;-33;-1;-34;0;-1;-35;0
