Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;44166;20485;0;1818;0;0;0;22302;-3577;-197;0;0;-4160;-7934;14368;1835;479;-4783;-7448;-52;311;105;-147;-9699;4669;-182;4487;0;-751;3735;-705
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44166;19917;0;2327;0;0;0;22244;-2510;-650;0;0;-1508;-4668;17576;2812;641;-6428;-4570;-250;0;944;-530;-7380;10196;21;10217;-535;-523;9159;-113
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;44166;21932;0;190;0;0;0;22123;-2246;0;0;0;-1888;-4135;17988;0;6;-2904;-4813;-902;0;1676;-2265;-9203;8785;176;8962;-3227;-270;5465;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;44166;20891;0;1218;0;0;0;22108;-1423;-1163;0;0;-5331;-7917;14191;3053;2720;-7741;-7699;-37;0;104;-3586;-13186;1004;-38;967;0;-885;82;-859
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;44166;685;0;12075;7783;1477;0;22020;-3008;0;0;0;-290;-3298;18722;12109;2;-11214;-10917;-2249;-37;2891;-2366;-11782;6940;1173;8113;-3388;-310;4415;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;44166;20175;0;1845;0;0;0;22020;-1622;-96;0;0;-8439;-10157;11863;1696;1043;-3678;-3946;-102;0;1043;-497;-4440;7423;-3059;4364;141;0;4504;-2991
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;44166;20621;0;1392;0;0;0;22012;-580;0;0;0;-7817;-8397;13615;99889;334;-10602;-15903;-12043;0;1232;-68607;-5701;7914;3240;11154;-4974;0;6180;0
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;44166;18120;0;3832;0;0;0;21952;-5219;0;0;0;-4341;-9559;12392;1550;939;-5092;-4629;-21;0;148;-902;-8007;4385;-19;4366;0;0;4366;-492
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;44166;5158;0;9732;7055;0;0;21945;-765;0;0;-224;215;-774;21172;26208;0;-15357;-40037;-3292;-321;16363;-20115;-36551;-15379;-6;-15385;5264;0;-10121;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;44166;18357;0;3545;0;0;0;21902;-2666;-470;0;0;-6856;-9991;11911;4882;3905;-4656;-6745;-349;0;2469;-2377;-2871;9040;-161;8879;-639;-470;7771;-1535
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44166;20029;0;1767;0;0;0;21795;-509;0;0;0;-2072;-2581;19214;1031;2;-3216;-1990;-66;0;1065;-2206;-5380;13834;9;13843;0;0;13843;-8238
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;44166;20554;0;1239;0;0;0;21793;-1572;-883;0;0;-6722;-9177;12616;2820;2151;-5785;-7025;-26;0;200;-3100;-10765;1851;-11;1839;0;-474;1365;-891
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44166;20034;0;870;0;0;791;21694;-1867;-3094;0;0;-6569;-11531;10164;3874;1631;-4765;-5606;-311;0;1221;-1950;-5906;4257;410;4668;-436;-547;3685;-1057
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;44166;105;0;21584;0;0;0;21689;-20973;0;0;0;17;-20956;733;48;0;-3667;2916;-1;0;21;-13;-696;37;0;37;-11;0;26;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;44166;13688;0;4623;-82833;85993;0;21470;-601;-34083;0;0;-52717;-87400;-65930;3;0;-4255;-3384;-2900;0;89703;-18707;60460;-5470;0;-5470;2438;0;-3032;0
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;44166;20173;0;1258;0;0;0;21430;-1186;-4290;0;0;-4041;-9517;11913;4344;1410;-5279;-3663;-388;0;1595;-1121;-3102;8811;58;8869;-1040;-113;7716;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;44166;19424;0;1999;0;0;0;21423;-3383;0;0;0;-2416;-5799;15625;4024;1132;-8211;-8318;-64;366;23;-209;-11257;4368;255;4623;-37;0;4586;-54
BECKER FINANCEIRA S.A. - CFI;1000084507;n1;S5;I;2;CERRO LARGO;RS;44166;21165;0;85;0;0;0;21250;-546;0;0;0;-1555;-2102;19148;0;972;-595;-2836;-975;0;57;-3;-3380;15768;8;15776;-3819;0;11957;0
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;44166;0;0;21061;9;0;0;21070;-5;0;0;-5;0;-11;21060;0;0;-7980;-7085;-989;0;183;-21;-15893;5167;-28;5139;-2707;0;2432;0
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA – SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;44166;19118;0;1863;0;0;0;20981;-1453;-3245;0;0;-4289;-8987;11993;4308;1637;-5789;-5329;-381;0;2922;-1551;-4182;7811;-5;7806;-909;0;6897;-266
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44166;19472;0;1477;0;0;0;20949;-4656;0;0;0;1493;-3162;17786;583;585;-7970;-5540;-39;0;74;-15;-12322;5465;41;5505;0;0;5505;-225
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;44166;18941;0;1811;0;0;0;20753;-2387;-2296;0;0;-2424;-7107;13646;2970;3457;-7584;-5644;-207;0;1895;-2230;-7343;6303;-2;6301;-92;-1313;4895;-1075
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;44166;19162;0;1422;0;0;0;20584;-1888;-889;0;0;-1727;-4503;16081;2689;3032;-7310;-6237;-175;0;1825;-4398;-10574;5507;1108;6615;-366;0;6250;-1818
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;44166;18936;0;1575;0;0;0;20510;-5868;0;0;0;6020;152;20662;17350;36146;-3439;-46701;-7850;0;8668;-19380;-15207;5455;-63;5392;717;0;6109;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS – CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;44166;17982;0;2482;0;0;0;20463;-2085;-38;0;0;-4535;-6658;13805;2746;1870;-5609;-6354;-25;0;119;-3363;-10617;3189;47;3236;0;-406;2829;-1409
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;44166;18343;0;1738;0;0;0;20081;-2139;-656;0;0;-8225;-11020;9061;3997;1510;-8634;-7062;-150;0;3105;-648;-7882;1179;483;1662;0;0;1662;-191
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;44166;4585;0;21504;-6118;0;0;19972;-7514;-123;0;-4682;4088;-8231;11741;1306;16;-12115;-10079;-799;0;11386;-22908;-33193;-21453;61;-21392;9378;0;-12014;0
WILL FINANCEIRA;1000084600;n1;S4;C;2;SAO PAULO;SP;44166;18819;0;1032;0;0;0;19851;-34353;0;0;0;29013;-5340;14511;37506;0;-14665;-55828;-3900;0;26021;-1445;-12310;2201;6716;8917;-9932;-30;-1044;0
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;44166;17825;0;2021;0;0;0;19846;-2464;-1850;0;0;-3272;-7585;12261;5435;374;-5766;-5042;-230;0;585;-755;-5400;6861;-8;6853;-438;-786;5629;-787
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;44166;18703;0;1072;0;0;43;19818;-1874;-487;0;0;-6617;-8978;10840;2170;1530;-5589;-4748;-202;0;3274;-1415;-4981;5859;45;5904;-227;0;5677;-766
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;44166;17839;0;1746;0;0;0;19585;-2455;-1235;0;0;140;-3550;16035;2209;454;-4998;-5227;-165;0;2757;-1759;-6730;9305;-593;8712;0;-667;8045;-853
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. – SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;44166;17382;0;2131;0;0;0;19513;-2400;-590;0;0;-3237;-6228;13285;3349;1770;-6485;-5158;-255;0;1518;-893;-6153;7132;-18;7114;-486;-231;6398;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;44166;18022;0;1355;0;0;0;19377;-1890;-658;0;0;-3565;-6113;13263;4483;374;-6739;-5230;-216;0;1435;-594;-6487;6777;189;6965;-209;-172;6584;-220
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;44166;17946;0;1396;0;0;0;19342;-1949;-700;0;0;-681;-3330;16012;3155;1257;-7032;-5404;-198;0;1507;-493;-7209;8803;40;8844;-306;-542;7996;-526
MONEY PLUS SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;C;2;SAO PAULO;SP;44166;19340;0;0;0;0;0;19340;0;0;0;0;-2092;-2092;17248;2736;0;-2058;-13062;-1110;0;1492;0;-12001;5248;-11;5237;-1456;0;3781;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;44166;18611;0;642;0;0;1;19254;-1056;-7829;0;0;-1921;-10806;8449;3265;1833;-4684;-2830;-21;0;217;-2188;-4408;4040;9;4049;0;-1007;3043;-1019
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44166;17956;0;1199;0;0;0;19155;-2028;0;0;0;-1860;-3888;15267;635;754;-2377;-1904;-32;0;2036;-800;-1687;13579;5;13585;-139;-411;13034;-1360
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;44166;18353;0;726;0;0;0;19078;-1481;-102;0;0;-7971;-9554;9524;4404;4012;-7554;-7808;-254;0;2356;-1875;-6719;2805;-314;2491;-198;-152;2141;-187
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;44166;18381;0;657;0;0;27;19065;-2232;-3029;0;0;-1814;-7075;11989;2319;665;-3065;-2421;-2;0;379;-3364;-5488;6501;-30;6471;0;-521;5949;-758
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB UNI SUDESTE;86389236;b3S;S5;I;2;UBA;MG;44166;16987;0;1975;0;0;15;18977;-2771;-45;0;0;-4033;-6850;12127;2710;1368;-5416;-5108;-169;0;1920;-993;-5687;6440;-1781;4659;186;0;4845;-723
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;44166;14941;0;3348;0;0;661;18950;-977;-1283;0;0;-3504;-5763;13186;828;337;-3136;-2272;-72;0;1801;-1607;-4121;9066;3;9068;138;0;9207;-4216
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;44166;52;0;18871;0;0;0;18924;-18417;0;0;0;0;-18417;507;5;0;-4496;-1476;-19;2357;4238;0;609;1116;4;1120;-3;0;1117;0
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;44166;17728;0;789;0;0;0;18517;-1576;-410;0;0;-395;-2382;16135;533;131;-3529;-2711;-1;0;385;-1980;-7173;8963;2;8964;0;-409;8555;-1091
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44166;17615;0;687;0;0;183;18485;-1303;-6023;0;0;520;-6806;11678;2360;1439;-4100;-2086;-19;0;187;-2002;-4222;7456;45;7501;-3;-1041;6457;-1417
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;S4;I;2;SAO PAULO;SP;44166;0;0;10768;0;7710;0;18478;0;0;0;0;0;0;18478;689;0;-2517;-13488;-873;0;23;-256;-16422;2056;0;2056;-313;0;1743;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;44166;17285;0;1182;0;0;0;18467;-1739;-1607;0;0;-3353;-6699;11768;2542;424;-5825;-4660;-217;0;1476;-1630;-7891;3877;173;4051;-420;-211;3420;0
GAZIN - PRUDENCIAL;1000080824;n1;S4;C;2;DOURADINA;PR;44166;18030;0;385;0;0;0;18415;-967;0;0;0;-3045;-4011;14404;22393;0;-11934;-4302;-2863;0;582;-1862;2014;16418;-137;16281;-6036;-721;9524;0
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;44166;17903;0;485;0;0;0;18388;-6155;-8;0;0;-127;-6290;12098;0;14;-2069;-821;-661;0;884;0;-2653;9445;67;9512;-1846;0;7666;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;44166;16011;0;2060;0;0;0;18071;-2827;-864;0;0;-474;-4165;13906;3087;2531;-5813;-5239;-434;0;2257;-782;-4393;9513;10;9523;-510;-265;8748;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;44166;16333;0;1615;0;0;0;17948;-3431;0;0;0;-94;-3524;14424;1547;246;-4292;-5464;-43;139;21;-369;-8215;6208;47;6255;-12;-916;5327;-454
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;44166;16766;0;1128;0;0;0;17894;-2805;0;0;0;-2442;-5248;12646;2332;306;-5854;-4306;-27;0;144;-982;-8387;4260;31;4291;-32;0;4259;-411
RPW SCMEPP - PRUDENCIAL;1000083209;n1;S5;I;2;SAO PAULO;SP;44166;17668;0;27;0;0;0;17694;-4465;0;0;0;-43;-4507;13187;0;1131;-1012;-5278;-683;0;112;-539;-6268;6919;-130;6789;-1715;0;5074;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;44166;15834;0;1663;0;0;0;17498;-1818;-10;0;0;-2523;-4350;13148;2458;1430;-8294;-4771;-79;0;998;-3090;-11348;1799;1107;2906;-27;-122;2757;0
COOPERATIVA DE CRÉDITO CREDIUNA LTDA – SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;44166;15574;0;1733;0;0;0;17306;-1568;-1132;0;0;-3008;-5708;11598;3466;2892;-6062;-5318;-270;0;1877;-1055;-4470;7129;-105;7023;-556;0;6467;0
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;44166;15721;0;1548;0;0;0;17269;-1839;-64;0;0;-4336;-6238;11031;3154;3347;-6153;-4852;-223;0;1354;-1328;-4702;6329;-390;5939;-377;-235;5327;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;44166;14456;0;2802;0;0;0;17258;-2378;-27;0;0;-1542;-3947;13311;2081;3220;-5181;-4987;-165;0;1718;-805;-4118;9193;-20;9174;-221;-538;8414;0
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;44166;15841;0;1121;0;0;0;16962;-1765;-832;0;0;-1779;-4376;12586;1571;609;-5666;-4360;-5;0;700;-1737;-8888;3699;-3;3696;0;-160;3536;-622
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;S4;I;2;SAO PAULO;SP;44166;0;0;14561;2392;0;0;16954;0;0;0;0;-256;-256;16697;15943;22216;-5531;-33148;-4947;0;9534;-233;3834;20531;-1154;19378;-6001;-4284;9092;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;44166;15921;0;1025;0;0;0;16946;-2165;-89;0;0;-4219;-6473;10473;1908;718;-4594;-4748;-118;0;1861;-321;-5295;5178;91;5270;-111;0;5158;-1060
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1566038;b3S;S5;I;2;MANAUS;AM;44166;16278;0;549;0;0;0;16827;-883;0;0;0;-11095;-11978;4849;1035;749;-3943;-3099;-95;0;2627;-1280;-4005;843;32;875;-23;0;852;-633
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;S5;I;2;BELO HORIZONTE;MG;44166;16073;0;725;0;0;0;16799;-2180;-948;0;0;-2483;-5611;11188;1674;337;-3407;-2172;-89;0;680;-1448;-4425;6763;38;6800;-53;0;6748;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;44166;14617;0;2087;0;0;0;16704;-1297;-2079;0;0;-7707;-11083;5621;510;1398;-4425;-3236;-29;0;3100;-1449;-4132;1490;3;1493;-5;-401;1086;-581
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;44166;2;0;16639;0;0;0;16641;-16500;0;0;0;0;-16500;141;0;0;-5333;38896;0;839;156;-33848;709;850;-10;839;0;0;839;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;44166;15044;0;1545;0;0;0;16589;-1815;0;0;0;-2263;-4078;12511;1809;542;-6185;-4102;-33;0;1525;-832;-7275;5236;-3429;1806;0;-230;1576;-773
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;44166;16039;0;540;0;0;7;16586;-1256;-5443;0;0;-1532;-8230;8356;2253;2282;-4386;-3157;-22;0;114;-2675;-5590;2766;6;2772;-7;-953;1812;-848
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S4;I;2;BIRIGUI;SP;44166;15462;0;1104;0;0;0;16566;-1999;-159;0;0;-1659;-3817;12749;4021;1592;-6237;-4421;-18;0;947;-2893;-7010;5739;250;5989;0;-1163;4825;-396
COOPERATIVA DE CRÉDITO CREDIFOR LTDA – SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;44166;15272;0;1282;0;0;0;16554;-1665;-611;0;0;753;-1524;15031;2908;1567;-6167;-4533;-212;0;1677;-1282;-6042;8989;-52;8936;-461;-186;8289;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;44166;142;0;16355;0;0;0;16497;-15243;0;0;0;42;-15201;1296;182;0;-8857;-4114;-59;4191;8738;0;81;1377;-907;469;0;-7;462;-3276
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;44166;15740;0;701;0;0;0;16441;-950;-237;0;0;-6617;-7803;8638;2773;3325;-4720;-5916;-244;0;2004;-2162;-4941;3697;14;3710;-398;0;3312;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;44166;15723;0;662;0;0;6;16391;-1201;-6033;0;0;171;-7063;9327;2592;1305;-4454;-2986;-21;0;82;-2164;-5645;3682;303;3985;-103;-302;3581;-1409
COOPERATIVA DE CRÉDITO CREDINTER LTDA. – SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;44166;15074;0;1310;0;0;0;16384;-1483;-1567;0;0;-1014;-4064;12320;3642;2315;-6758;-5379;-260;0;1664;-1101;-5877;6443;-48;6395;-489;-725;5181;-860
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;44166;15384;0;990;0;0;0;16374;-3186;-232;0;0;-1293;-4711;11662;1104;184;-5356;-3931;-81;0;660;-279;-7700;3962;-18;3944;-56;0;3888;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;44166;14338;0;1820;0;0;0;16158;-2624;-338;0;0;-2572;-5534;10624;1284;570;-3580;-4248;-50;285;11;-78;-5804;4820;-110;4709;0;-691;4018;-143
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;44166;14358;0;1769;0;0;0;16127;-1967;-845;0;0;-1937;-4750;11378;4233;3170;-8107;-5849;-332;0;1989;-1189;-6085;5292;18;5310;-539;-245;4526;-511
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;44166;15599;0;416;0;0;3;16018;-1062;-4746;0;0;-6856;-12664;3354;2223;1170;-3493;-2354;-16;0;438;-2808;-4838;-1484;80;-1404;1;0;-1405;-958
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;I;2;RIO VERDE;GO;44166;14563;0;1174;0;0;217;15953;-1409;-782;0;0;-1909;-4100;11853;2043;1204;-5087;-4014;-162;0;1060;-704;-5661;6192;-61;6131;83;0;6213;-772
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES – CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;44166;15677;0;217;0;0;32;15925;-638;-3604;0;0;-2668;-6910;9015;2051;1394;-3139;-2397;-15;0;81;-1698;-3723;5292;4;5296;0;-635;4661;-752
CREDISAN COOPERATIVA DE CRÉDITO;62109566;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44166;12654;0;3099;0;0;0;15753;-1421;0;0;0;-737;-2157;13595;735;2075;-6807;-4092;-52;0;782;-2866;-10225;3370;-56;3315;-45;0;3269;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;44166;14115;0;1457;0;0;0;15572;-1655;-704;0;0;-2834;-5193;10378;2865;1955;-5708;-4389;-265;0;1154;-865;-5253;5126;6;5132;-388;-204;4540;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;44166;15177;0;288;0;0;17;15481;-784;-4718;0;0;-876;-6378;9103;2092;1877;-4570;-3115;-22;0;86;-2484;-6136;2967;23;2991;0;-836;2155;-878
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO NOROESTE – CRESOL NOROESTE RS/PE/CE;2663426;b3S;S5;I;2;CONSTANTINA;RS;44166;14161;0;1196;0;0;100;15457;-1623;-4302;0;0;-1796;-7721;7736;4399;357;-3318;-2039;1;0;17;-2664;-3249;4487;17;4504;0;-554;3950;-885
