Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;;I;3;RIO DE JANEIRO;RJ;42248;0;0;2019;-343;0;0;1676;0;0;0;0;0;0;1676;29873;0;-4203;-14012;-2230;0;20236;-10338;19326;21001;0;21001;-1333;-14677;4992;0
GRACO C.C. S.A. - PRUDENCIAL;1000082169;n2;;I;2;POA;SP;42248;0;0;1;0;1672;0;1673;0;0;0;0;1;1;1673;527;1;-745;-1113;-128;0;2;-9;-1466;207;14;220;0;0;220;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;;I;2;BRASILIA;DF;42248;1541;0;130;0;0;0;1671;-527;-518;0;0;-197;-1242;430;15;16;-343;-192;-2;187;9;-83;-393;37;0;37;-1;0;35;0
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42248;465;0;810;0;391;0;1666;-22;-553;0;0;-1463;-2038;-372;10;7;-1235;-836;-62;0;84;-19;-2051;-2423;106;-2317;0;0;-2317;0
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;;I;2;SERRINHA;BA;42248;1564;0;100;0;0;0;1664;-337;-42;0;0;-110;-489;1175;30;189;-451;-524;1;0;4;-106;-858;316;14;330;-16;0;314;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;;I;2;SAO JOAO DA BOA VISTA;SP;42248;1365;0;280;0;0;0;1645;-595;0;0;0;2;-594;1051;26;5;-293;-223;-14;0;0;0;-498;552;0;552;-74;-50;428;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;;I;2;MARTINHO CAMPOS;MG;42248;1107;0;532;0;0;0;1640;-599;-81;0;0;74;-605;1034;103;116;-445;-370;-8;0;40;-30;-594;441;0;441;-15;0;426;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;;I;2;TIROS;MG;42248;1250;0;381;0;0;0;1631;-389;-178;0;0;107;-461;1170;118;111;-408;-273;-9;0;21;-20;-460;710;0;710;-22;-14;674;0
S. HAYATA CC S.A. - PRUDENCIAL;1000081971;n2;;I;2;SAO PAULO;SP;42248;0;0;0;0;1628;0;1628;0;0;0;0;0;0;1628;872;0;-455;-1787;-160;0;0;0;-1531;97;0;97;-18;0;79;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ARATIBA-CRESOL ARATIBA;4565791;b3S;;I;2;ARATIBA;RS;42248;1072;0;554;0;0;0;1626;-692;-72;0;0;124;-640;986;117;0;-283;-163;0;0;0;-71;-400;586;-20;566;0;0;566;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3662047;b3S;;I;2;PORTO ALEGRE;RS;42248;754;0;865;0;0;0;1619;-1072;-18;0;0;-4;-1094;525;18;3;-185;-23;1;0;10;-114;-292;233;0;233;-3;0;230;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;;I;2;SEARA;SC;42248;586;0;1030;0;0;0;1615;-854;-81;0;0;-136;-1070;546;84;8;-248;-219;0;0;0;-64;-438;107;-13;94;0;0;94;0
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;;I;2;SALVADOR;BA;42248;1332;0;282;0;0;0;1614;-158;-19;0;0;-82;-259;1355;67;273;-507;-477;-4;0;98;-48;-598;757;0;758;-4;0;754;-247
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;;I;2;VITORIA;ES;42248;1038;0;542;0;0;0;1580;-555;0;0;0;-7;-562;1018;53;84;-400;-491;-2;0;0;-3;-759;259;0;259;0;0;259;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;;I;2;CAMPOS GERAIS;MG;42248;1074;0;492;0;0;0;1565;-483;-120;0;0;-23;-626;940;100;123;-418;-368;-7;0;24;-60;-606;334;-1;333;-14;-14;305;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;;I;2;OURINHOS;SP;42248;1006;0;556;0;0;0;1562;-869;0;0;0;-119;-988;574;64;20;-247;-155;-5;0;0;-101;-424;150;0;151;0;0;151;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;42248;1144;0;417;0;0;0;1561;-428;0;0;0;-207;-635;925;261;135;-439;-582;-3;0;1;-49;-676;249;-27;222;-2;-18;202;-74
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;;I;2;PRAIA GRANDE;SP;42248;1210;0;346;0;0;0;1557;-417;0;0;0;-272;-688;868;66;76;-218;-287;-2;0;18;-23;-370;498;1;498;-4;0;494;0
ALBATROSS CCV S.A - PRUDENCIAL;1000082499;n2;;I;2;SAO PAULO;SP;42248;0;0;468;0;1087;0;1555;0;0;0;0;0;0;1555;272;0;-234;-1243;-99;0;9;-12;-1307;248;0;248;-27;0;221;0
CAROL DTVM LTDA. - PRUDENCIAL;1000084095;n2;;I;2;SAO PAULO;SP;42248;0;0;378;0;1170;0;1548;0;0;0;0;0;0;1548;0;0;-300;-1557;-72;0;162;0;-1767;-219;0;-219;0;0;-219;0
COOPERATIVA DE CRÉDITO RURAL DE MAIRI LTDA. - SICOOB COOPEMAR;4174720;b3S;;I;2;MAIRI;BA;42248;955;0;589;0;0;0;1543;-335;-9;0;0;-157;-502;1041;136;228;-520;-528;-9;0;47;-35;-681;361;-5;356;-8;0;348;0
BCO CAPITAL S.A. - PRUDENCIAL;1000081641;b1;;I;2;SALVADOR;BA;42248;572;0;962;0;0;0;1535;-1;0;0;0;383;382;1917;17;10;-625;-576;-74;0;3;0;-1244;672;3;675;-725;0;-50;0
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;;I;2;NOVO HAMBURGO;RS;42248;844;0;688;0;0;0;1531;-116;0;0;0;-2532;-2647;-1116;0;28;-1646;-566;-67;0;6;-10;-2254;-3370;3;-3366;1780;0;-1586;0
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;;I;2;CURITIBA;PR;42248;0;0;0;0;1521;0;1521;0;0;0;0;0;0;1521;0;0;-621;-682;-91;0;1;0;-1393;128;0;128;-42;0;86;0
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;;I;2;SAO BERNARDO DO CAMPO;SP;42248;0;0;111;-240;1645;0;1517;0;0;0;0;0;0;1517;2224;0;-1490;-1533;-264;0;2;-2;-1063;454;0;454;-201;0;254;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PÉROLA DO VALE - SICOOB/SC CREDIPÉROLA;82133182;b3S;;I;2;TIMBO;SC;42248;1301;0;206;0;0;0;1507;-514;-2;0;0;-172;-688;819;111;165;-504;-393;-6;0;28;-30;-628;190;-4;186;-7;0;179;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;;I;2;CAPITOLIO;MG;42248;1090;0;416;0;0;0;1506;-452;-108;0;0;-22;-582;924;199;114;-480;-323;-9;0;2;-47;-545;379;0;379;-25;0;354;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;;I;2;BELO HORIZONTE;MG;42248;1334;0;170;0;0;0;1504;-463;-27;0;0;-758;-1248;256;61;12;-657;-415;-10;0;138;-136;-1008;-752;-25;-777;0;0;-777;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA SERRA GERAL DE MINAS LTDA. - SICOOB CREDIGERAIS;2804469;b3S;;I;2;JANAUBA;MG;42248;1007;0;489;0;0;0;1497;-579;-4;0;0;-118;-701;796;100;229;-446;-414;-4;0;24;-34;-545;251;4;255;-2;0;253;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;;I;2;ITAPEJARA D'OESTE;PR;42248;1137;0;356;0;0;0;1493;-292;-265;0;0;-253;-810;683;54;61;-238;-267;0;0;38;-116;-468;215;-12;203;-3;0;199;0
AFAL - PRUDENCIAL;1000081081;n1;;I;1;MACEIO;AL;42248;375;0;1100;0;0;0;1475;0;-24;0;0;16;-8;1467;0;0;-681;-450;-68;0;450;-52;-802;665;0;665;-263;0;402;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA - SICOOB CREDILEITE;86585049;b3S;;I;2;UBERABA;MG;42248;913;0;549;0;0;0;1462;-381;-11;0;0;-49;-440;1021;77;45;-605;-313;-12;0;67;-52;-793;229;0;229;-8;0;221;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;42248;1407;0;51;0;0;0;1458;-209;-25;0;0;-105;-338;1120;33;5;-347;-205;-2;0;9;-76;-582;538;2;540;0;0;540;-121
BROOKFIELD - PRUDENCIAL;1000080453;n1;;C;3;RIO DE JANEIRO;RJ;42248;0;0;1453;0;0;0;1453;0;0;0;0;0;0;1453;190;0;-11;-1107;-81;-2;3;-125;-1132;321;0;321;-26;0;295;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;;I;2;CURITIBA;PR;42248;721;0;731;0;0;0;1452;-626;-3;0;0;19;-610;842;153;38;-383;-294;-13;0;123;-229;-606;236;0;236;-22;0;214;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;;I;2;TIMOTEO;MG;42248;1069;0;379;0;0;0;1448;-502;0;0;0;39;-463;985;48;40;-391;-311;-6;0;88;-58;-590;396;1;395;-10;0;385;-84
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;;I;2;SAO PAULO;SP;42248;0;0;1605;-311;149;0;1443;-71;0;0;0;-6;-78;1365;13352;2272;-5500;-9700;-1437;0;201;-74;-885;480;0;480;0;-408;72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;42248;982;0;460;0;0;0;1442;-569;0;0;0;88;-481;961;84;135;-332;-307;-5;0;25;-22;-422;539;0;539;-7;0;532;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;;I;2;SARANDI;RS;42248;1187;0;251;0;0;0;1438;-499;-93;0;0;-246;-838;600;144;17;-309;-338;0;0;1;-341;-826;-226;0;-226;0;0;-226;0
WALPIRES S.A. CCTVM - PRUDENCIAL;1000082860;n2;;I;2;SAO PAULO;SP;42248;0;0;1425;12;0;0;1437;0;0;0;0;0;0;1437;926;3465;-363;-4284;-423;0;332;-29;-377;1060;0;1060;0;0;1060;0
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;;I;2;GAROPABA;SC;42248;0;0;0;0;1437;0;1437;0;0;0;0;0;0;1437;82;34;-248;-722;-72;0;0;-21;-947;489;0;489;-202;0;287;-29
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;;I;2;FREDERICO WESTPHALEN;RS;42248;1149;0;283;0;0;0;1432;-550;-47;0;0;-160;-757;675;98;9;-225;-200;0;0;5;-97;-410;265;-3;262;0;-37;225;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;;I;2;OURO;SC;42248;1205;0;225;0;0;0;1430;-347;-58;0;0;49;-355;1074;18;11;-290;-209;-10;0;59;-47;-468;606;0;606;-40;0;565;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, DA EDUCAÇÃO, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE PAULISTA LTDA. - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;42248;1210;0;205;0;0;0;1416;-500;0;0;0;-2;-502;913;50;23;-435;-415;-3;0;13;0;-766;147;0;147;0;0;147;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;;I;2;DONA EMMA;SC;42248;996;0;420;0;0;0;1415;-702;-85;0;0;92;-695;720;112;7;-341;-296;0;0;1;-87;-605;116;19;135;0;-1;133;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;42248;1347;0;65;0;0;0;1413;0;0;0;0;5;5;1418;0;0;-165;-78;-4;0;0;-5;-252;1165;0;1165;0;0;1165;-1077
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;;I;2;ARARAQUARA;SP;42248;1191;0;215;0;0;0;1407;-298;0;0;0;-643;-941;466;104;131;-461;-449;-4;0;34;-54;-699;-233;3;-230;-1;0;-231;0
HOYA CVC LTDA. - PRUDENCIAL;1000082578;n2;;I;2;RIO DE JANEIRO;RJ;42248;0;0;149;263;988;0;1401;0;0;0;0;0;0;1401;1332;0;-1250;-765;-180;0;0;0;-863;538;0;537;-165;0;373;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;;I;2;FLORIANOPOLIS;SC;42248;887;0;509;0;0;0;1396;-717;0;0;0;-8;-725;671;46;17;-339;-356;-6;0;29;-60;-669;2;0;2;-7;0;-5;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;;I;2;FLORIANOPOLIS;SC;42248;1138;0;257;0;0;0;1395;-603;-9;0;0;17;-595;800;32;1593;-722;-1103;-5;0;0;-77;-281;519;12;531;-12;0;520;-193
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;;I;2;BELO HORIZONTE;MG;42248;1272;0;119;0;0;0;1391;-254;-301;0;0;141;-414;977;111;19;-463;-343;-12;0;1;-72;-759;218;-12;206;-6;0;201;-105
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;;I;2;RIO DE JANEIRO;RJ;42248;1389;0;0;0;0;0;1389;0;-155;0;0;89;-66;1323;190;0;-309;-306;-66;0;0;-65;-556;767;0;767;-177;0;590;-124
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;;I;2;SAO PAULO;SP;42248;0;0;10;0;1372;0;1382;0;0;0;0;3;3;1386;2438;0;-772;-2238;-280;0;2;-4;-855;531;0;531;-140;0;390;-209
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;;I;2;SAO VICENTE DE MINAS;MG;42248;1196;0;179;0;0;0;1376;-365;-68;0;0;-89;-521;854;111;141;-418;-428;-7;0;14;-39;-625;229;0;229;-14;0;215;-65
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;;I;2;FLORIANOPOLIS;SC;42248;1357;0;18;0;0;0;1375;-172;0;0;0;-536;-708;667;0;137;-326;-212;-68;0;4;-12;-476;191;0;191;-239;0;-48;0
ALPES CCTVM S/A - PRUDENCIAL;1000082482;n2;;I;2;SAO PAULO;SP;42248;0;0;1450;-79;0;0;1371;0;0;0;0;1255;1255;2627;767;637;-1114;-2765;-212;0;600;-174;-2261;366;0;366;0;0;366;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL VIVIDA - CRESOL CORONEL VIVIDA;2446089;b3S;;I;2;CORONEL VIVIDA;PR;42248;980;0;390;0;0;0;1370;-387;-234;0;0;-94;-715;656;164;36;-322;-265;1;0;33;-80;-435;221;-5;216;-2;1;213;-66
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;42248;1179;0;190;0;0;0;1369;-386;0;0;0;-27;-413;955;110;32;-208;-230;-3;0;20;-29;-309;647;0;647;-6;0;641;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;42248;974;0;389;0;0;0;1363;-336;0;0;0;-199;-535;828;336;39;-242;-404;0;0;0;0;-272;555;0;555;0;0;555;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;;I;2;GETULIO VARGAS;RS;42248;965;0;395;0;0;0;1359;-435;-152;0;0;701;114;1473;194;23;-265;-322;0;0;10;-357;-717;756;5;761;0;0;761;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ZEMA LTDA.;71378426;b3S;;I;2;ARAXA;MG;42248;875;0;483;0;0;0;1358;-309;0;0;0;-141;-450;908;30;164;-364;-294;-6;0;17;-30;-483;426;0;426;-4;0;422;0
TORRE CC LTDA - PRUDENCIAL;1000082138;n2;;I;2;SAO PAULO;SP;42248;0;0;0;0;1354;0;1354;0;0;0;0;0;0;1354;375;0;-394;-1098;-86;0;118;0;-1086;269;0;269;0;0;269;0
AG. FOMENTO ESTADO DO TOCANTINS - PRUDENCIAL;1000081122;n1;;I;1;PALMAS;TO;42248;1014;0;341;0;0;0;1354;0;-2;0;0;-130;-132;1222;0;16;-768;-584;-50;0;5;-12;-1393;-172;0;-172;0;0;-172;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO NORDESTE;3102185;b3S;;I;2;JOAO PESSOA;PB;42248;1232;0;121;0;0;0;1353;-226;0;0;0;1;-226;1127;128;70;-507;-493;-4;0;43;-19;-782;345;0;345;-4;0;341;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;42248;914;0;433;0;0;0;1346;-331;-236;0;0;-313;-880;467;119;100;-357;-396;1;0;37;-132;-630;-164;1;-163;-2;0;-164;-33
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;42248;973;0;364;0;0;0;1337;-503;-21;0;0;-29;-553;784;95;49;-345;-261;-1;0;0;-18;-481;303;-4;300;0;-27;273;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;42248;1064;0;270;0;0;0;1334;-157;-283;0;0;-276;-716;617;132;86;-376;-278;-2;0;86;-109;-461;156;-7;149;-3;0;146;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;;I;2;ARCOS;MG;42248;993;0;341;0;0;0;1333;-487;0;0;0;-223;-711;622;92;130;-322;-239;-4;0;0;-18;-360;263;0;263;-9;0;253;0
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;;I;2;SAO PAULO;SP;42248;1295;0;30;0;0;0;1325;-162;0;0;0;-847;-1009;315;0;0;-133;-518;-54;0;1;0;-704;-389;-14;-403;-153;0;-556;0
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;;I;2;SALVADOR;BA;42248;0;0;0;0;1324;0;1324;0;0;0;0;0;0;1324;0;0;-128;-1009;-62;0;0;0;-1199;125;0;125;0;0;125;-27
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42248;0;0;1322;0;0;0;1322;0;0;0;0;0;0;1322;485;0;-253;-1247;-10;0;0;-441;-1466;-145;0;-145;0;-189;-334;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;;I;2;CERES;GO;42248;1011;0;303;0;0;0;1315;-346;0;0;0;-23;-370;945;43;28;-246;-215;-5;0;1;-6;-398;547;16;563;0;0;563;0
FAMILIA PAULISTA CI S.A. - PRUDENCIAL;1000083429;n1;;I;2;SANTOS;SP;42248;40;0;899;0;0;373;1312;-952;0;0;0;-4;-956;355;11;0;-442;-1195;-88;0;1307;-13;-420;-64;127;63;-23;0;40;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;42248;1079;0;232;0;0;0;1311;-391;0;0;0;-124;-515;796;94;126;-514;-374;-9;0;53;-25;-650;146;0;146;-8;0;138;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE;2999687;b3S;;I;2;PORTO ALEGRE;RS;42248;844;0;466;0;0;0;1310;-491;0;0;0;-733;-1224;86;12;56;-314;-296;-13;0;0;-26;-583;-497;0;-497;-2;0;-500;0
RPW SCMEPP - PRUDENCIAL;1000083209;n1;;I;2;SAO PAULO;SP;42248;1218;0;87;0;0;0;1306;-43;-14;0;0;-7;-64;1242;0;392;-384;-880;-77;0;14;-1;-937;305;0;305;-97;0;208;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;42248;1080;0;225;0;0;0;1305;-167;0;0;0;-111;-278;1027;20;36;-419;-257;-2;0;41;-23;-605;422;0;422;0;-39;383;0
TRADICAO S/A CI - PRUDENCIAL;1000083405;n1;;I;2;RIO DE JANEIRO;RJ;42248;1303;0;0;0;0;0;1303;0;-9;0;0;-502;-512;792;0;0;-356;-323;0;0;561;-655;-773;19;5;24;-6;0;18;0
COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA;7836458;b3S;;I;2;BRASILIA;DF;42248;884;0;409;0;0;0;1293;-378;-46;0;0;-31;-455;838;76;91;-314;-341;-4;100;3;-9;-399;440;0;440;-4;0;436;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;42248;985;0;304;0;0;0;1289;-518;-55;0;0;-183;-756;533;111;195;-208;-304;-3;0;0;-118;-326;207;0;207;-8;0;198;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3965737;b3S;;I;2;XAXIM;SC;42248;964;0;312;0;0;0;1276;-438;-151;0;0;-248;-836;439;56;69;-269;-281;0;0;44;-80;-460;-20;-6;-26;-2;0;-29;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;;I;2;BELO HORIZONTE;MG;42248;1102;0;162;0;0;0;1264;-413;-31;0;0;-36;-480;784;13;0;-229;-103;-2;0;0;0;-322;462;0;462;-2;0;460;-153
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA CMI SECOVI-MG - SICOOB SECOVICRED;14913919;b3S;;I;2;BELO HORIZONTE;MG;42248;397;0;867;0;0;0;1264;-633;0;0;0;-45;-678;585;191;198;-243;-331;-21;0;30;-26;-203;382;0;382;-2;0;380;-96
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;;I;2;SOROCABA;SP;42248;991;0;270;0;0;0;1262;0;0;0;0;43;43;1305;0;0;-58;-63;-13;0;0;0;-134;1171;4;1175;-90;0;1085;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5247312;b3S;;I;2;RONDONOPOLIS;MT;42248;988;0;270;0;0;0;1259;-215;-60;0;0;-278;-553;706;194;237;-453;-611;-7;0;30;-45;-656;50;2;52;-7;0;45;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;;I;2;CHOPINZINHO;PR;42248;808;0;450;0;0;0;1259;-323;-213;0;0;36;-501;758;154;30;-267;-197;-1;0;34;-69;-316;442;16;458;-4;0;454;-71
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;42248;855;0;402;0;0;0;1257;-471;0;0;0;-28;-499;758;113;118;-220;-306;-4;0;16;-16;-300;457;0;457;-9;0;448;-116
