Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;99;0;2708;2808
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL;62605290;b3S;S5;I;2;POCOS DE CALDAS;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;153;0;2573;2725
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;S4;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626;626;0;2099;2724
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1364;1364;0;1331;2695
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;2671;2695
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;164;0;2483;2647
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365;365;0;2261;2626
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;S4;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1425;1425;0;1163;2587
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E DO CONDOMÍNIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;160;0;2362;2522
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;S4;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;72;0;2443;2515
GOOD CC - PRUDENCIAL;1000084521;n2;S4;I;2;PORTO ALEGRE;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;361;0;2035;2396
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;S5;I;2;MARICA;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;280;0;2092;2371
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;427;0;1932;2360
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1556;1556;0;787;2344
SAGITUR CORRETORA DE CÂMBIO LTDA. - PRUDENCIAL;1000084648;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2271;2271;0;29;2300
REAG DTVM - PRUDENCIAL;1000085111;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;969;969;0;1325;2294
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;S5;I;2;BELO HORIZONTE;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;91;0;2187;2278
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;S5;I;2;JUIZ DE FORA;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;257;0;2005;2262
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;S4;I;2;JOACABA;SC;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562;562;0;1661;2224
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;160;0;2061;2221
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;S5;I;2;BAURU;SP;44348;0;0;0;394;0;0;394;0;0;0;0;0;0;0;188;582;0;276;858;0;1352;2210
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;S5;I;2;SAPUCAIA DO SUL;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;87;0;2102;2189
BRCARD SCD - PRUDENCIAL;1000085159;n1;S5;I;2;CALDAS NOVAS;GO;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;72;0;2095;2167
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.;88043187;b3S;S5;I;2;CANOAS;RS;44348;0;0;0;338;0;0;338;0;0;0;0;0;0;0;0;338;0;79;417;0;1700;2116
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;67;0;2029;2096
SADOC CC - PRUDENCIAL;1000084758;n2;S5;I;2;FORTALEZA;CE;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130;0;1939;2068
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;S4;I;2;MANAUS;AM;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;353;0;1672;2025
LAMARA SCD - PRUDENCIAL;1000084394;n1;S5;I;2;FORTALEZA;CE;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456;456;0;1524;1980
FINCAPITAL SCD;1000085403;n1;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;1937;1960
FINANCRED SCMEPP LTDA. - PRUDENCIAL;1000084679;n1;S5;I;2;CAMPO GRANDE;MS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;221;0;1733;1954
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;S5;I;2;PORTO ALEGRE;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;58;0;1865;1923
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;S5;I;2;CARANDAI;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;137;0;1731;1869
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.;5658367;b3S;S5;I;2;SALVADOR;BA;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;136;0;1732;1868
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO – CREDCOOPE;8931800;b3S;S5;I;2;ITAPISSUMA;PE;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;92;0;1767;1859
RAPIDIUM SCMEPP;1000085575;n1;S5;I;2;TOLEDO;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;1787;1795
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;S4;I;2;SOROCABA;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;734;734;0;1041;1774
CREDIFIT SCD;1000085465;n1;S5;I;2;SALVADOR;BA;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;116;0;1637;1753
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;S5;I;2;JABOTICABAL;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;233;0;1416;1649
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;S5;I;2;SUMARE;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;37;0;1595;1632
STARCRED SCD - PRUDENCIAL;1000085032;n1;S5;I;2;TAQUARA;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;1608;1632
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;S5;I;2;UBERLANDIA;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;845;845;0;783;1628
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN;27140946;b3S;S5;I;2;ITAPEMIRIM;ES;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;117;0;1499;1616
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;I;2;AMERICANA;SP;44348;0;0;0;0;1;0;1;0;0;0;0;0;0;0;172;173;0;119;292;0;1284;1576
NGO ASSOCIADOS CC LTDA. - PRUDENCIAL;1000082152;n2;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514;514;0;1038;1552
ATLANTA SCM LTDA - PRUDENCIAL;1000083034;n1;S5;I;2;PASSOS;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;1532;1544
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;S5;I;2;CURITIBA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;211;0;1328;1539
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;S5;I;2;MOGI DAS CRUZES;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;1522;1539
AVS CORRETORA DE CÂMBIO - PRUDENICAL;1000084590;n2;S5;I;2;CURITIBA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;331;0;1204;1535
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;S4;I;2;ARARAS;SP;44348;0;0;0;0;0;110;110;0;0;0;0;0;0;0;0;110;0;444;554;0;977;1532
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI;6369729;b3S;S5;I;2;OTACILIO COSTA;SC;44348;0;0;0;819;0;0;819;0;0;0;0;0;0;0;0;819;0;21;840;0;689;1529
WORK SCD;1000085276;n1;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;309;0;1209;1518
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;S5;I;2;URUCANIA;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;257;0;1243;1500
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;0;1421;1460
PROSEFTUR CC - PRUDENCIAL;1000085795;n2;S4;I;2;JUNDIAI;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;108;0;1335;1443
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;419;0;1023;1442
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;S5;I;2;VICOSA;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;111;0;1319;1430
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;S5;I;2;SAO GONCALO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;127;0;1300;1427
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;S5;I;2;RIO BRANCO DO SUL;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;1344;1389
CAPITAL CONSIG SCD;1000085599;n1;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431;431;0;951;1382
DMCARD SCD - PRUDENCIAL;1000085166;n1;S5;I;2;SAO JOSE DOS CAMPOS;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;1372;1381
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;131;0;1241;1372
AZUMI DTVM PRUDENCIAL;1000085719;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;52;0;1321;1372
LUMINA CC - PRUDENCIAL;1000082310;n2;S5;I;2;SALVADOR;BA;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;141;0;1224;1364
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;S5;I;2;UBA;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;0;1326;1364
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;217;0;1129;1346
HEMERA DTVM - PRUDENCIAL;1000085685;n2;S4;I;2;CURITIBA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;57;0;1278;1335
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;S4;I;2;PORTO ALEGRE;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412;412;0;884;1296
VNK SCMEPP - PRUDENCIAL;1000084404;n1;S5;I;2;FORTALEZA;CE;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;221;0;1074;1295
ZIPDIN SCD;1000085221;n1;S5;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;42;0;1221;1263
GIRO SCD;1000085496;n1;S5;I;2;CURITIBA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;0;1198;1232
SOL CC - PRUDENCIAL;1000082097;n2;S4;I;2;NATAL;RN;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;0;586;653;0;574;1227
ID CTVM;1000085582;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;96;0;1109;1205
OPUS PLATAFORMA DIGITAL SCD - PRUDENCIAL;1000085740;n1;S5;I;2;MARINGA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1200
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;S5;I;2;PONTA GROSSA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;1169;1176
BULLLA SEP - PRUDENCIAL;1000084985;n1;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;62;0;1114;1176
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI;57987273;b3S;S5;I;2;RIBEIRAO PRETO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;122;0;1044;1166
COOPERATIVA DE CRÉDITO UNICOPER;977212;b3S;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1098;1098
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;139;0;959;1098
EMCASH SERVICOS FINANCEIROS SEP;1000085283;n1;S5;I;2;BELO HORIZONTE;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;66;0;1030;1096
ICARO CC LTDA - PRUDENCIAL;1000082190;n2;S5;I;2;CURITIBA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;157;0;938;1095
HARMONIA DTVM - PRUDENCIAL;1000085568;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;53;0;1013;1066
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;S5;I;2;SAO GONCALO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;141;0;922;1063
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75;0;985;1059
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29985421;b3S;S5;I;2;VITORIA;ES;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;983;1006
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;S5;I;2;IGACI;AL;44348;132;0;0;448;0;0;580;0;0;0;0;0;0;0;0;580;0;44;624;0;380;1004
GERU SCD;1000085290;n1;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;994;1001
CF GROUP SEP;1000085551;n1;S5;I;2;PORTO ALEGRE;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;1000
FIDO SEP;1000085609;n1;S5;I;2;BRASILIA;DF;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;1000
CONEXION CC LTDA. - PRUDENCIAL;1000082420;n2;S4;I;2;RIBEIRAO PRETO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;397;397;0;592;989
EGONCRED SCMEPP LTDA. - PRUDENCIAL;1000084428;n1;S5;I;2;CAMPINAS;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;104;0;879;984
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;S5;I;2;CURITIBA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;952;976
FACILICRED SCM LTDA - PRUDENCIAL;1000083041;n1;S5;I;2;CURITIBA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;952;960
TORRES MENDES SCMEPP LTDA. - PRUDENCIAL;1000083326;n1;S5;I;2;JAU;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;936;938
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18340695;b3S;S5;I;2;JUIZ DE FORA;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;129;0;804;933
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;S5;I;2;VOTORANTIM;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;0;893;931
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;303;0;626;929
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;S4;I;2;MARINGA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;104;0;772;876
CORPORE SCMEPP - PRUDENCIAL;1000083216;n1;S5;I;2;DOURADOS;MS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;790;818
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20833992;b3S;S5;I;2;BELO HORIZONTE;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;756;761
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.;968834;b3S;S5;I;2;CATALAO;GO;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;720;737
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71502181;b3S;S5;I;2;BELO HORIZONTE;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;53;0;683;736
HR SCMEPP LTDA. - PRUDENCIAL;1000084411;n1;S5;I;2;MACEIO;AL;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;724;736
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES;3219207;b3S;S5;I;2;BOTUCATU;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;42;0;670;712
CONSEGTUR CC - PRUDENCIAL;1000082303;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278;278;0;391;668
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;S4;I;2;RIO CLARO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;653;664
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90560434;b3S;S5;I;2;CACHOEIRINHA;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;608;633
LIONS TRUST DTVM PRUDENCIAL;1000085654;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;587;600
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;S4;I;2;FLORIANOPOLIS;SC;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60;0;510;570
FIDD DTVM - PRUDENCIAL;1000085458;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2653;2653;0;-2088;565
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4158581;b3S;S5;I;2;JUIZ DE FORA;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;536;556
TURMA CORRETORA DE CÂMBIO - PRUDENCIAL;1000084796;n2;S4;I;2;URUGUAIANA;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514;514
FIDUCIAL DTVM LTDA - PRUDENCIAL;1000084198;n2;S5;I;2;BELO HORIZONTE;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;99;0;411;510
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS FUNCIONÁRIOS DA SAÚDE DO SETOR PRIVADO DE MANAUS LTDA - COOPCRESP MANAUS;34503581;b3S;S5;I;2;MANAUS;AM;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;121;0;382;503
