Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;S5;I;2;CUNHA PORA;SC;43435;18165;0;14819;0;0;0;32985;-12805;-1024;0;0;-2994;-16824;16161;2405;409;-5222;-4969;-123;0;939;-2077;-8637;7524;30;7554;245;-676;7123;-3241
CENTROCRED CFI - PRUDENCIAL;1000084727;n1;S4;I;2;SANTA CRUZ DO SUL;RS;43435;32629;0;317;0;0;0;32946;-4772;0;0;0;-7549;-12322;20625;0;0;-111;-2356;-1532;0;0;-15477;-19475;1149;0;1149;0;0;1149;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;43435;13018;0;19859;0;0;0;32877;-17581;-10599;0;0;550;-27631;5246;22583;0;-3637;-2662;-106;0;265;-19413;-2970;2276;-8;2268;-20;0;2248;0
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;43435;24854;0;7835;0;0;0;32689;-9791;0;0;0;635;-9156;23533;284;137;-4889;-2281;-1076;0;975;-1322;-8172;15361;4227;19587;-5624;-285;13678;-7060
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43435;28294;0;3591;0;0;0;31886;-6857;-2032;0;0;-11043;-19931;11955;3486;3305;-9553;-8900;-195;0;2150;-2223;-11930;25;-75;-50;0;0;-50;-1539
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43435;23716;0;8048;0;0;0;31764;-6953;-1862;0;0;-2435;-11251;20514;7230;3374;-11462;-8844;-439;0;1159;-5839;-14821;5693;-110;5583;-431;0;5152;-641
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;43435;25820;0;5891;0;0;0;31710;-8838;-897;0;0;-3388;-13123;18587;2061;1766;-8813;-6825;-127;0;2437;-2216;-11716;6871;-18;6853;0;0;6853;-2452
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43435;25673;0;5785;0;0;0;31458;-6252;-177;0;0;-4339;-10769;20689;2886;1753;-9810;-7110;-179;0;2179;-704;-10985;9704;1192;10896;-390;-608;9898;-3164
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;43435;26960;0;4426;0;0;1;31387;-5072;-3982;0;0;-5766;-14820;16566;4799;2062;-7965;-5723;-174;0;2112;-5260;-10150;6416;-39;6377;0;0;6377;-3179
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43435;29046;0;1922;0;0;406;31374;-3004;-1554;0;0;-5595;-10152;21222;2917;728;-8320;-7001;-250;0;1943;-757;-10741;10481;-672;9809;-128;0;9680;-1662
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43435;24942;0;6421;0;0;0;31363;-4619;-5030;0;0;-4065;-13715;17649;4508;3843;-8499;-7553;-429;0;1652;-1113;-7591;10058;15;10073;-577;-550;8946;-1127
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43435;27859;0;2992;0;0;0;30851;-3710;-2468;0;0;-6951;-13129;17722;5514;2257;-9440;-6451;-146;0;1178;-5263;-12352;5370;-106;5264;0;0;5264;-2339
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43435;22442;0;7965;0;0;2;30409;-9170;-1235;0;0;-5489;-15894;14514;1897;398;-5269;-4291;-157;0;1116;-692;-6998;7516;44;7560;-156;-471;6934;-258
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43435;25300;0;4874;0;0;0;30174;-9982;-28;0;0;-1659;-11669;18506;440;496;-7815;-4843;-37;0;8;-79;-11831;6674;23;6697;0;0;6697;-159
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;43435;24178;0;5770;0;0;0;29948;-7365;-243;0;0;-3171;-10779;19169;5132;2737;-11293;-8308;-183;0;696;-4707;-15926;3243;-65;3178;0;0;3178;-1272
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;43435;12416;0;5470;-51;11990;0;29826;-1459;-11822;0;0;-962;-14242;15583;3465;66;-9584;-5010;-1205;0;2439;-537;-10365;5218;7;5225;77;-197;5105;-5910
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43435;26382;0;3335;0;0;0;29716;-7294;-69;0;0;-7042;-14406;15310;2557;845;-8841;-8363;-146;0;1105;-2032;-14874;436;697;1133;-483;-1009;-359;-2040
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43435;20934;0;8559;0;0;0;29493;-10654;-30;0;0;-10713;-21396;8097;1082;664;-4140;-2756;-68;0;216;-792;-5795;2302;32;2334;-69;-178;2087;-1787
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43435;26564;0;1977;0;0;500;29040;-3269;-2583;0;0;-5304;-11157;17884;1568;819;-6876;-5575;-115;0;541;-1209;-10848;7036;-5;7032;-162;0;6869;-4109
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43435;23884;0;5123;0;0;0;29007;-6189;-907;0;0;-5916;-13012;15996;3808;4611;-11639;-8544;-213;0;2161;-2434;-12250;3746;-78;3667;-386;0;3281;-1230
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;43435;24922;0;3656;0;0;0;28578;-2621;0;0;0;-21559;-24179;4398;59420;304;-9477;-11326;-7811;0;25;-27935;3199;7598;83;7681;-2717;0;4963;-765
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;S4;I;2;BELO HORIZONTE;MG;43435;7;0;27822;651;0;0;28480;0;0;0;0;0;0;28480;1518;1366;-1545;-866;-2140;0;0;-43;-1711;26769;15;26784;-12712;0;14072;-1122
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43435;25350;0;2823;0;0;0;28173;-4528;-3017;0;0;-1300;-8845;19329;3194;3500;-9785;-7866;-236;0;1595;-1328;-10925;8404;21;8424;-455;-277;7693;-766
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;43435;22348;0;5725;0;0;0;28073;-12246;0;0;0;-471;-12717;15356;18394;31135;-4695;-40855;-7171;0;6175;-9219;-6237;9120;-450;8670;-1271;-33;7366;-1544
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43435;23857;0;4151;0;0;6;28014;-3198;-2929;0;0;-4252;-10379;17635;6091;2116;-9556;-6777;-193;0;1462;-4834;-11691;5944;55;5999;0;0;5999;-2189
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43435;22898;0;5102;0;0;8;28008;-3209;-3472;0;0;-4662;-11343;16665;5479;1382;-6871;-2581;-164;0;2367;-4066;-4454;12211;6;12218;0;0;12218;-3399
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43435;22589;0;5390;0;0;0;27980;-6852;-2537;0;0;-3923;-13311;14668;2493;2747;-5896;-7224;-155;0;913;-1882;-9003;5666;110;5775;222;-70;5928;-2586
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43435;15984;0;11289;0;0;0;27273;-12509;0;0;0;-1247;-13756;13517;503;508;-3593;-3541;-23;0;378;-302;-6071;7445;-143;7302;0;-634;6668;-1482
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43435;20370;0;6541;0;0;0;26911;-7095;-2297;0;0;-2646;-12037;14874;2485;3239;-8135;-7400;-138;0;1399;-680;-9231;5643;-2;5641;-368;-250;5023;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;S5;I;2;PARANAVAI;PR;43435;24685;0;2134;0;0;0;26819;-3514;-149;0;0;-10300;-13963;12856;1845;3736;-8024;-6695;-104;0;1738;-2492;-9996;2860;-219;2642;0;0;2642;-686
SENFF S.A. - CFI - PRUDENCIAL;1000083670;n1;S5;I;2;CURITIBA;PR;43435;25509;0;1016;0;0;0;26524;-3194;0;0;0;-8775;-11969;14555;190;2;-80;-8291;-1093;0;0;-281;-9554;5001;0;5001;-1657;0;3344;-980
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S5;I;2;SAO PAULO;SP;43435;25486;0;741;0;0;0;26227;-5320;0;0;0;-7226;-12547;13680;5506;0;-772;-11952;-1466;0;172;-1335;-9847;3833;-186;3647;-1717;0;1930;-1294
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43435;20081;0;5926;0;0;1;26008;-4608;-2256;0;0;-1434;-8298;17710;6257;1991;-7930;-5834;-192;0;1887;-4255;-8077;9633;-7;9626;0;0;9626;-2218
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43435;20791;0;5209;0;0;0;26000;-6312;-5301;0;0;-6937;-18551;7449;2713;1866;-5359;-3808;-376;0;1040;-645;-4569;2880;27;2908;-636;-312;1960;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43435;19644;0;6136;0;0;0;25781;-7531;0;0;0;-9527;-17057;8723;1624;1882;-4050;-4024;-83;0;600;-650;-4700;4023;-117;3906;0;0;3906;-1502
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43435;20728;0;4865;0;0;0;25594;-5921;-2442;0;0;-4130;-12493;13101;4754;1786;-7316;-5377;-155;0;552;-3263;-9020;4081;166;4247;-62;0;4184;-1269
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43435;21299;0;3939;0;0;0;25238;-5508;-1825;0;0;-24213;-31546;-6308;1030;468;-4141;-5217;-57;0;1790;-3617;-9743;-16051;-570;-16621;129;0;-16493;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;43435;23585;0;1558;0;0;0;25143;-1520;-3146;0;0;-2707;-7372;17771;2778;1569;-6033;-5466;-324;0;1477;-1037;-7036;10734;7;10741;-183;0;10558;-2247
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43435;21947;0;3002;0;0;0;24949;-6261;-1869;0;0;-1294;-9424;15525;1736;1758;-4447;-4475;-109;0;1504;-1724;-5757;9768;-43;9725;-203;-71;9451;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;43435;571;0;24376;0;0;0;24948;-24245;-13;0;0;23;-24235;712;13;1;-4095;-1749;-22;0;6160;-4;302;1014;42;1057;-20;0;1036;0
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;43435;23669;0;1231;0;0;0;24900;-3444;-479;0;0;-521;-4444;20456;204;82;-3527;-2716;-10;4;783;-5833;-11012;9445;51;9496;-10;0;9486;-2543
RANDON - PRUDENCIAL;1000080800;b2;S4;C;2;CAXIAS DO SUL;RS;43435;22812;0;1970;0;0;0;24782;-5507;-5126;0;0;-5722;-16355;8427;81881;842;-11523;-50519;-9993;0;5718;-1820;14585;23013;82;23095;-10142;-1233;11720;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43435;18853;0;5905;0;0;0;24758;-5974;-429;0;0;-2386;-8789;15969;2925;2528;-4529;-5888;-201;0;1314;-1679;-5529;10440;20;10459;0;-485;9974;-1487
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;43435;271;0;24217;0;0;0;24487;-23171;0;0;0;7;-23164;1323;85;0;-3856;-2381;-8;5665;5517;-785;4237;5560;2;5562;-15;0;5547;-51
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43435;23121;0;1287;0;0;0;24408;-4001;-94;0;0;-4118;-8213;16195;2183;2317;-3962;-5688;-86;0;1267;-1661;-5630;10565;-67;10498;-50;0;10447;-1203
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43435;20696;0;3704;0;0;1;24401;-3819;-1872;0;0;-2478;-8169;16232;5038;1153;-7954;-5144;-142;0;2860;-3676;-7865;8368;-11;8357;0;0;8357;-2859
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43435;22282;0;2076;0;0;0;24358;-4497;-666;0;0;-1081;-6244;18114;3577;2794;-6019;-5266;-203;0;1329;-392;-4179;13935;-28;13907;-295;0;13613;-1167
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;43435;22912;0;1438;0;0;0;24350;-3377;0;0;0;-2438;-5815;18535;1614;259;-6915;-7277;0;0;652;-309;-11976;6559;892;7451;-9;0;7442;-1256
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43435;19696;0;4630;0;0;0;24326;-6304;-1284;0;0;-3560;-11149;13177;1994;2770;-6844;-5854;-133;0;1383;-1268;-7952;5225;16;5241;-332;-205;4704;-617
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43435;17343;0;6889;0;0;0;24232;-7862;-6;0;0;-3154;-11022;13210;2440;3503;-5854;-6280;-165;0;1516;-579;-5419;7791;12;7803;-619;-331;6853;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;18591;0;5315;0;0;0;23906;-5672;-108;0;0;-4522;-10302;13605;2155;1564;-10214;-4143;-79;0;542;-2872;-13046;558;1605;2163;0;0;2163;-1388
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43435;19804;0;3863;0;0;0;23667;-6115;-926;0;0;-4764;-11804;11863;986;1213;-4980;-4538;-75;0;687;-734;-7441;4422;49;4471;44;0;4515;-894
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43435;20059;0;3465;0;0;104;23629;-3923;-2242;0;0;-5224;-11388;12240;1612;1538;-7687;-5709;-63;0;341;-1229;-11196;1044;-189;856;0;0;856;-4222
UM INVESTIMENTOS S/A CTVM - PRUDENCIAL;1000082561;n2;S4;I;2;RIO DE JANEIRO;RJ;43435;0;0;22818;657;0;0;23475;0;0;0;0;-59;-59;23416;2368;0;-3770;-11053;-1277;0;552;-3126;-16306;7110;0;7110;-2710;0;4400;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43435;18732;0;4599;0;0;0;23331;-4169;-4180;0;0;-6158;-14508;8823;994;498;-4022;-1983;-61;0;3006;-366;-1935;6888;-1;6887;-43;0;6844;-860
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43435;18644;0;4449;0;0;0;23094;-3686;0;0;0;-5077;-8762;14332;1214;900;-3428;-676;-37;0;1045;-1303;-2286;12046;-958;11088;-125;0;10963;-5473
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43435;21254;0;1819;0;0;0;23074;-4331;-1258;0;0;-5295;-10883;12191;2162;2715;-7968;-5228;-133;0;1056;-1666;-9063;3128;138;3266;0;0;3266;-688
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43435;19173;0;3840;0;0;0;23013;-1885;0;0;0;-1326;-3211;19802;698;21;-1627;-1857;-204;0;1390;-296;-1874;17927;-172;17756;0;0;17756;-16916
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43435;15429;0;7583;0;0;0;23013;-7541;0;0;0;110;-7431;15581;1295;539;-5918;-6830;-37;0;258;-190;-10882;4699;-32;4667;-7;0;4661;-2803
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43435;18337;0;4581;0;0;0;22918;-6204;0;0;0;-5664;-11867;11050;4568;3615;-7013;-7302;-210;0;790;-1247;-6798;4252;2075;6327;-234;-643;5449;-1147
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43435;3786;0;16120;0;2983;0;22889;-12378;-311;0;0;-22;-12710;10178;56;10;-3267;-3108;-496;0;174;-58;-6689;3489;36;3525;-1788;-131;1606;0
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;C;3;SAO PAULO;SP;43435;66;0;19037;3541;30;0;22675;0;0;0;0;0;0;22675;5219;5335;-6456;-9079;-1920;0;1882;-1771;-6789;15886;-20;15867;-4801;-1565;9501;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43435;19260;0;3401;0;0;0;22661;-7220;-378;0;0;-8325;-15923;6738;2147;1540;-4435;-6907;-56;0;1405;-764;-7070;-333;-763;-1096;22;0;-1074;-1375
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43435;14860;0;7702;0;0;0;22563;-7010;-1018;0;0;-9627;-17655;4908;1721;885;-5434;-4527;-92;0;874;-534;-7108;-2200;-4;-2203;-25;-188;-2416;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;43435;18668;0;3358;0;0;412;22438;-2646;-1854;0;0;-4201;-8700;13737;2223;2171;-6380;-4458;-220;0;1098;-754;-6320;7418;-83;7334;-6;-349;6980;-1226
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S4;I;2;SAO PAULO;SP;43435;0;0;114;0;22223;0;22337;0;0;0;0;-606;-606;21730;6243;0;-8520;-18000;-1662;0;0;-23;-21962;-232;-54;-286;0;0;-286;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;43435;20764;0;1527;0;0;0;22291;-3791;-2713;0;0;-6488;-12992;9299;3090;2363;-7552;-7878;-287;0;3020;-1566;-8809;490;37;527;-432;-54;41;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;43435;16796;0;5457;0;0;0;22253;-6672;0;0;0;-3139;-9811;12442;1775;566;-5234;-7381;-37;0;431;-772;-10652;1790;5;1794;-47;0;1748;-1016
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;9989;0;12100;0;0;0;22088;-12294;0;0;0;-1635;-13929;8160;832;146;-6396;-3737;-55;0;2426;-526;-7310;849;-21;829;-105;0;724;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43435;18558;0;3512;0;0;0;22070;-4996;-464;0;0;-3727;-9187;12882;1106;700;-5069;-3511;-112;0;799;-649;-6737;6145;97;6243;-277;-367;5598;-85
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S4;I;2;BENTO GONCALVES;RS;43435;22005;0;0;0;0;0;22005;-4188;0;0;0;-4980;-9168;12837;44;0;-1132;-1447;-798;0;52;-991;-4273;8565;0;8565;-3963;-15;4587;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;43435;18728;0;3273;0;0;0;22002;-3362;-1312;0;0;-2800;-7474;14528;2850;3488;-8371;-6474;-194;0;1566;-1966;-9101;5427;-18;5409;-350;0;5059;-465
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43435;15285;0;6436;0;0;237;21957;-1699;-970;0;0;-1635;-4304;17654;545;386;-2557;-1698;-43;0;1174;-887;-3080;14574;1;14575;-124;0;14451;-5270
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43435;0;21780;86;0;0;0;21866;0;-13691;-12164;0;197;-25657;-3792;274;0;-2752;-1576;-697;0;10916;-4;6162;2370;68;2439;0;0;2439;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;43435;19951;0;1833;0;0;0;21784;-2544;0;0;0;-874;-3418;18366;813;165;-4581;-3690;0;0;144;-106;-7255;11112;68;11180;-11;0;11169;-3222
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;43435;19108;0;2610;0;0;0;21718;-3589;-1054;0;0;-1876;-6519;15199;3997;2126;-7851;-6366;-172;0;614;-3544;-11198;4001;26;4028;0;0;4028;-928
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43435;16298;0;5320;0;0;0;21619;-5909;-797;0;0;-4061;-10767;10852;2148;971;-5893;-4637;-158;0;1228;-1204;-7544;3308;-58;3250;-248;-110;2892;0
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43435;17475;0;4134;0;0;0;21608;-4438;-1790;0;0;-5073;-11301;10307;2289;1605;-5032;-4136;-155;0;1321;-1978;-6086;4221;6;4227;-351;-114;3762;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43435;17753;0;3794;0;0;0;21547;-4101;-1793;0;0;-6055;-11948;9598;1877;785;-6065;-4675;-143;0;2330;-1241;-7131;2467;2;2469;-261;-136;2072;-379
