Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;42614;3539;0;3326;0;0;0;6865;-2916;-367;0;0;-2202;-5485;1381;210;196;-997;-992;-15;0;51;-48;-1594;-214;1;-213;0;0;-213;-176
JSL ARRENDAMENTO MERCANTIL - PRUDENCIAL;1000084480;n1;;I;3;BARUERI;SP;42614;0;5880;981;0;0;0;6861;-551;0;-4337;0;-157;-5045;1816;1956;305;-1273;-2237;-216;0;1;-14;-1478;338;0;338;-153;0;185;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42614;4516;0;2335;0;0;0;6851;-1715;-559;0;0;-1616;-3889;2962;263;221;-1755;-1049;-17;0;227;-169;-2279;684;-32;652;-41;0;611;0
SICREDI BELÉM - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;;I;2;BELEM;PA;42614;4542;0;2303;0;0;0;6844;-3092;0;0;0;-989;-4080;2764;49;192;-1214;-503;-4;0;101;-381;-1759;1005;0;1005;0;0;1005;-729
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;42614;5445;0;1374;0;0;0;6819;-2041;-291;0;0;-389;-2721;4098;481;851;-1902;-1735;-34;0;262;-317;-2394;1705;4;1708;-75;0;1633;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO LTDA   SICOOB SERTÃO;2057584;b3S;;I;2;PINTADAS;BA;42614;6019;0;788;0;0;0;6807;-1381;-94;0;0;-2015;-3490;3318;446;892;-1706;-1950;-25;0;291;-341;-2393;925;-4;921;-17;0;904;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42614;5467;0;1339;0;0;0;6805;-241;0;0;0;198;-42;6763;0;134;-697;-576;-6;0;0;0;-1146;5618;27;5645;-17;0;5628;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;42614;4535;0;2207;0;0;0;6742;-2291;-338;0;0;-475;-3104;3639;242;112;-1284;-1003;-25;0;83;-133;-2009;1630;1;1629;-47;-59;1524;-617
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;;I;2;PORTO VELHO;RO;42614;5298;0;1276;0;0;0;6574;-1240;-288;0;0;-1465;-2994;3580;368;925;-1784;-1990;-45;0;165;-223;-2583;996;2;998;-41;-75;882;-771
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;;I;2;FORMIGA;MG;42614;5056;0;1499;0;0;0;6555;-1864;-423;0;0;-842;-3130;3425;303;536;-1444;-1108;-21;0;133;-328;-1929;1497;6;1502;-32;-115;1355;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;42614;5107;0;1409;0;0;0;6516;-1599;-446;0;0;-710;-2755;3761;467;481;-1497;-1070;-27;0;91;-193;-1748;2013;0;2014;-55;-84;1874;-621
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;;I;2;SAO PAULO;SP;42614;0;0;338;-20;6172;0;6490;0;0;0;0;-4;-4;6487;547;27;-1121;-5515;-358;0;10;-13;-6423;64;0;64;-12;0;52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;;I;2;NOVO HAMBURGO;RS;42614;4416;0;2071;0;0;0;6487;-3223;0;0;0;-390;-3613;2874;661;81;-1247;-1599;-16;0;1;-47;-2165;709;0;709;-32;0;677;-260
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;42614;4371;0;2061;0;0;0;6432;-2691;0;0;0;-111;-2802;3630;819;489;-1320;-1811;-11;0;83;-159;-1908;1721;-5;1716;-9;0;1707;-926
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;42614;3726;0;2614;0;0;0;6339;-2290;-169;0;0;-407;-2866;3473;445;923;-2403;-1697;-38;0;210;-301;-2861;612;2;614;-48;0;566;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PAJEÚ, AGRESTE E RECIFE - SICOOB PERNAMBUCO;3732359;b3S;;I;2;SAO JOSE DO EGITO;PE;42614;6051;0;194;0;0;0;6244;-1385;-563;0;0;-725;-2673;3572;431;784;-1872;-2270;-26;0;652;-172;-2472;1099;6;1105;-17;0;1088;0
COOPERATIVA DE CRÉDITO SICREDI CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;42614;4806;0;1431;0;0;0;6238;-1940;0;0;0;-234;-2174;4064;182;296;-1205;-918;-6;3;146;-397;-1899;2165;0;2165;0;0;2165;0
MULTIMONEY CC LTDA. - PRUDENCIAL;1000082262;n2;;I;2;SAO PAULO;SP;42614;0;0;0;4;6233;0;6237;0;0;0;0;0;0;6237;589;6;-2626;-3846;-348;0;132;-25;-6118;119;12;131;-43;0;88;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;;I;2;PARA DE MINAS;MG;42614;3145;0;3055;0;0;0;6200;-2863;0;0;0;-72;-2935;3265;461;492;-1174;-1141;-32;0;92;-76;-1379;1887;0;1887;-62;0;1824;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - SCRCRED;10218474;b3S;;I;2;SAO BENTO DO SUL;SC;42614;4954;0;1244;0;0;0;6198;-1717;-765;0;0;-1451;-3934;2265;558;249;-1052;-1633;-5;0;35;-179;-2026;239;-28;211;0;0;211;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;42614;3186;0;2925;0;0;0;6111;-3469;0;0;0;-408;-3877;2235;442;23;-649;-1054;-18;0;0;-10;-1266;969;4;973;-20;0;953;-419
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS - SICOOB UNIAM;1566038;b3S;;I;2;MANAUS;AM;42614;5332;0;750;0;0;0;6082;-1123;0;0;0;-645;-1768;4314;302;67;-1335;-1033;-14;0;30;-106;-2089;2225;12;2237;-50;0;2187;-381
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;42614;4303;0;1721;0;0;0;6024;-2188;0;0;0;-4132;-6321;-297;404;414;-1873;-1595;-37;0;101;-202;-2786;-3083;9;-3074;-44;0;-3118;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;;I;2;BRASILIA;DF;42614;5769;0;249;0;0;0;6017;-334;-570;0;0;-369;-1273;4745;15;65;-1120;-914;-6;0;25;-125;-2060;2685;-52;2633;0;0;2633;-1670
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA BORBOREMA E AGRESTE PARAIBANO - SICOOB BORBOREMA PARAIBANO;11907520;b3S;;I;2;CAMPINA GRANDE;PB;42614;4856;0;1155;0;0;0;6010;-1586;0;0;0;-1120;-2707;3304;280;535;-905;-1242;-9;0;88;-57;-1310;1994;0;1994;0;0;1994;-406
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;42614;3105;0;2884;0;0;0;5990;-3519;0;0;0;-65;-3584;2406;83;71;-710;-547;-15;0;3;-166;-1281;1125;4;1129;-13;0;1116;0
COOPERATIVA DE CRÉDITO MÚTUO E INVESTIMENTO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;;I;2;ARARAQUARA;SP;42614;3407;0;2508;0;0;0;5915;-2715;-47;0;0;842;-1920;3995;567;279;-1594;-1058;-18;0;221;-976;-2580;1415;-967;448;-49;0;399;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;;I;2;UMUARAMA;PR;42614;3691;0;2181;0;0;0;5872;-2509;-176;0;0;-877;-3563;2309;508;564;-1233;-1258;-21;0;138;-258;-1560;749;1;750;-43;0;707;-354
CREDSUPER - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL E DE EMPRESÁRIOS DO RIO GRANDE DO NORTE;4138455;b3S;;I;2;NATAL;RN;42614;5587;0;230;0;0;0;5817;-935;-1494;0;0;-1235;-3664;2153;118;95;-765;-568;-6;9;89;-550;-1578;575;0;575;0;0;575;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;;I;2;UBA;MG;42614;3515;0;2293;0;0;0;5808;-2717;0;0;0;-286;-3003;2805;404;188;-1125;-1186;-20;0;40;-66;-1766;1039;2;1041;-32;0;1009;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;42614;2490;0;3304;0;0;0;5794;-3005;-656;0;0;-101;-3762;2032;156;74;-532;-455;-10;0;64;-80;-783;1249;0;1249;-28;-17;1205;-293
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;;I;2;JOINVILLE;SC;42614;4911;0;861;0;0;0;5772;-1222;-906;0;0;-1405;-3533;2239;459;343;-1232;-1655;-6;0;20;-285;-2356;-117;-7;-124;0;0;-124;0
SICOOB NOSSACOOP - COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO E PESQUISA E DE SERVIDORES PÚBLICOS DE MINAS GERAIS LTDA.;1760242;b3S;;I;2;BELO HORIZONTE;MG;42614;4576;0;1141;0;0;0;5717;-2186;-513;0;0;-562;-3261;2456;179;84;-1176;-1212;-79;0;251;-197;-2151;305;-3;303;-5;-110;187;0
VR - PRUDENCIAL;1000080408;b1;;C;2;BARUERI;SP;42614;0;0;5697;0;0;0;5697;-2302;0;0;0;0;-2302;3395;2;8;-673;-1154;-161;0;42;-115;-2051;1345;-435;910;-364;0;545;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42614;3772;0;1883;0;0;0;5655;-1885;-678;0;0;-2049;-4612;1043;769;30;-699;-650;0;0;0;-510;-1060;-17;41;25;0;0;25;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;;I;2;LAGOA DA PRATA;MG;42614;4319;0;1333;0;0;0;5652;-2231;-132;0;0;-215;-2579;3073;948;584;-1972;-1074;-32;0;184;-70;-1432;1642;1;1643;-33;-117;1493;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;;I;2;BRASILIA;DF;42614;4933;0;713;0;0;0;5646;-1557;-291;0;0;-572;-2420;3226;117;196;-1599;-1208;-13;0;38;-9;-2477;749;6;755;0;0;755;-550
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;;I;2;PONTA GROSSA;PR;42614;2695;0;2935;0;0;0;5630;-3313;-12;0;0;-178;-3503;2127;28;103;-732;-824;-4;0;32;-23;-1419;708;0;708;-2;-26;680;-679
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;42614;5321;0;296;0;0;0;5617;0;0;0;0;-647;-647;4970;0;0;-253;-104;-104;0;243;-90;-308;4662;0;4662;-50;0;4612;-109
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;;I;2;PARAISO DO NORTE DO TOCANTINS;TO;42614;4830;0;750;0;0;0;5580;-1110;-349;0;0;-991;-2449;3131;330;167;-1445;-1410;-20;0;84;-144;-2438;693;1;694;-25;0;669;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE ARARAS E REGIÃO - SICOOB UNIMAIS ANHANGUERA;2647564;b3S;;I;2;ARARAS;SP;42614;4633;0;940;0;0;0;5573;-2484;0;0;0;-667;-3152;2421;390;136;-1367;-1584;0;0;15;-25;-2435;-13;7;-6;-2;0;-8;0
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;;I;3;SAO PAULO;SP;42614;4266;0;2106;-1278;453;0;5547;-2241;-2495;0;0;98;-4638;909;98;60;-2193;-2329;-59;0;67;-60;-4416;-3506;-202;-3709;0;0;-3709;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE E CENTRO SUL DA BAHIA LTDA.   SICOOB COOPERE;73398646;b3S;;I;2;VALENTE;BA;42614;4136;0;1389;0;0;0;5525;-1167;-61;0;0;-1748;-2976;2548;417;1255;-1359;-2334;-19;0;217;-735;-2560;-11;-36;-47;-6;0;-53;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42614;4441;0;1083;0;0;0;5524;-1229;-977;0;0;-701;-2907;2617;180;159;-1047;-952;-15;0;245;-190;-1621;996;0;995;-34;-37;925;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;42614;1816;0;3689;0;0;0;5506;-4298;-40;0;0;-47;-4385;1120;197;5;-317;-159;-10;0;44;-259;-499;621;0;622;-59;0;562;0
COOPERATIVA DE CRÉDITO DO OESTE MINEIRO E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;42614;4577;0;916;0;0;0;5493;-1329;-378;0;0;-876;-2583;2910;441;495;-1847;-1180;-26;0;149;-160;-2127;783;2;785;-50;-70;665;0
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;;I;2;BENTO GONCALVES;RS;42614;5448;0;0;0;0;0;5448;-1605;0;0;0;-1980;-3585;1862;25;0;-467;-451;-162;0;7;-196;-1243;620;0;620;-319;-7;295;0
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n2;;I;2;RECIFE;PE;42614;0;0;3749;0;1676;0;5424;0;0;0;0;0;0;5424;60;0;-638;-1633;-381;0;0;0;-2592;2832;6;2839;-733;0;2105;-442
SICREDI JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DA ADVOCACIA, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4179861;b3S;;I;2;MACEIO;AL;42614;3634;0;1787;0;0;0;5421;-2032;0;0;0;78;-1954;3467;79;129;-781;-361;-22;2;118;-490;-1326;2140;-3;2137;-2;-60;2076;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;42614;3827;0;1590;0;0;0;5417;-2021;-336;0;0;-572;-2929;2489;315;142;-1317;-872;-27;0;46;-115;-1827;661;-14;647;-61;-66;521;0
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;;I;2;BELO HORIZONTE;MG;42614;492;0;2034;0;0;2883;5410;0;-2201;0;0;134;-2067;3343;86;1;-279;-2682;-160;0;269;-175;-2940;403;0;403;-131;0;272;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;;I;2;VARGINHA;MG;42614;2942;0;2455;0;0;0;5398;-2839;0;0;0;102;-2738;2660;387;214;-1136;-681;-7;0;30;-38;-1230;1430;-11;1419;0;0;1419;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;42614;1646;0;3749;0;0;0;5396;-3026;-49;0;0;1;-3075;2320;172;234;-822;-636;-9;0;153;-42;-950;1370;-74;1296;-12;0;1284;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;;I;2;SANANDUVA;RS;42614;3437;0;1951;0;0;0;5388;-2191;-388;0;0;-1109;-3688;1700;502;188;-1233;-922;0;0;5;-482;-1941;-240;135;-105;0;0;-105;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO CENTRO LESTE DE RONDÔNIA LTDA - CREDISIS LESTE;3612764;b3S;;I;2;CACOAL;RO;42614;4922;0;324;0;0;0;5246;-1296;-57;0;0;-341;-1695;3551;127;21;-951;-761;0;0;39;-401;-1926;1625;-9;1616;0;0;1616;-460
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71432926;b3S;;I;2;UBERABA;MG;42614;2630;0;2593;0;0;0;5223;-2818;0;0;0;344;-2474;2749;221;89;-1055;-499;-11;0;2;-6;-1259;1491;3;1494;0;0;1494;-172
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;;I;2;BIRIGUI;SP;42614;4014;0;1166;0;0;0;5180;-1632;-35;0;0;-405;-2072;3108;594;349;-1163;-1011;-11;0;20;-1155;-2378;730;-14;716;-11;0;706;0
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41931221;b3S;;I;2;PITANGUI;MG;42614;3973;0;1205;0;0;0;5178;-1777;-140;0;0;-715;-2632;2546;117;97;-1233;-749;-11;0;62;-122;-1838;708;-13;695;-16;0;679;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;57647653;b3S;;I;2;HOLAMBRA;SP;42614;3434;0;1732;0;0;0;5166;-1657;-181;0;0;-392;-2231;2935;451;390;-1685;-1350;-12;0;87;-1044;-3163;-228;0;-228;-13;0;-240;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;;I;2;OURO PRETO DO OESTE;RO;42614;4359;0;807;0;0;0;5165;-447;-567;0;0;-607;-1620;3545;233;379;-1507;-1096;-73;0;152;-97;-2009;1536;12;1548;0;0;1548;-402
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;42614;3424;0;1725;0;0;0;5149;-4436;0;0;0;247;-4189;961;27;87;-1760;-1014;-156;45;1864;-207;-1114;-154;589;436;0;0;436;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;42614;3872;0;1247;0;0;0;5119;-1795;-294;0;0;-358;-2447;2672;331;657;-1181;-987;-16;0;306;-233;-1123;1549;-46;1503;-17;0;1486;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;;I;2;BELO HORIZONTE;MG;42614;2471;0;2563;0;0;0;5034;-2942;0;0;0;-961;-3903;1131;96;146;-483;-355;-3;0;19;-75;-655;475;0;475;-3;0;473;-479
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;;I;2;BARRA BONITA;SP;42614;4039;0;980;0;0;0;5020;0;0;0;0;-89;-89;4930;40;0;-786;-356;-49;0;0;0;-1151;3779;-214;3565;-406;0;3159;-2859
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3047549;b3S;;I;2;RIO VERDE;GO;42614;4112;0;897;0;0;0;5009;-1449;-1;0;0;-667;-2117;2892;153;340;-1296;-1284;-18;0;17;-276;-2364;529;0;529;-14;0;514;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;42614;3132;0;1845;0;0;0;4978;-2105;-240;0;0;-322;-2668;2310;158;65;-1085;-645;-20;0;244;-316;-1598;711;1;713;-33;0;680;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;42614;3067;0;1898;0;0;0;4965;-1783;0;0;0;-144;-1926;3038;281;12;-931;-1065;-20;0;29;-41;-1735;1304;0;1304;-18;-23;1263;-250
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;42614;3275;0;1667;0;0;0;4942;-2567;0;0;0;1;-2566;2376;125;154;-931;-539;-24;0;102;-42;-1157;1219;-4;1215;-17;0;1198;-561
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;42614;3473;0;1460;0;0;0;4933;-1830;-42;0;0;-622;-2494;2438;540;282;-1189;-933;-38;0;22;-1021;-2337;101;0;101;-56;0;46;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;42614;3621;0;1305;0;0;0;4926;-1748;-186;0;0;-544;-2478;2448;155;32;-556;-420;-8;0;155;-247;-889;1558;0;1558;-7;-283;1268;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;42614;2605;0;2317;0;0;0;4922;-1805;-107;0;0;-167;-2078;2844;314;553;-1325;-1288;-23;0;192;-139;-1716;1128;5;1133;-52;-109;972;-269
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE E EMPRESÁRIOS DE GUARULHOS E REGIÃO   UNICRED DE GUARULHOS;2250794;b3S;;I;2;GUARULHOS;SP;42614;2714;0;2202;0;0;0;4916;-2187;0;0;0;-578;-2765;2152;203;155;-676;-1110;-4;0;0;-2;-1434;717;0;717;0;0;717;-625
SOCINAL S.A. CFI - PRUDENCIAL;1000083577;n1;;I;2;ARARUAMA;RJ;42614;4571;0;276;0;0;0;4847;-2370;0;0;0;-862;-3233;1615;70;0;-281;-522;-119;0;5;0;-846;769;0;769;-728;0;40;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;;I;2;SANTA CRUZ DAS PALMEIRAS;SP;42614;3627;0;1208;0;0;0;4835;-2250;-16;0;0;-2703;-4969;-134;81;133;-819;-797;-7;0;1;-73;-1482;-1616;9;-1607;0;0;-1607;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;42614;293;0;4541;0;0;0;4834;-4437;0;0;0;20;-4417;417;26;0;-1646;-902;-23;0;1448;-1;-1098;-681;1;-682;-5;0;-687;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;;I;2;BRASILIA;DF;42614;3939;0;869;0;0;0;4808;-1425;-423;0;0;-1235;-3082;1725;226;334;-1381;-1521;-12;0;112;-35;-2277;-552;-14;-566;-3;0;-568;0
